"tech_id","tech_name","category","vendor","era","lifecycle_at_study","lifecycle_current","study_id","notes"
"intel-pentium-4-ht","Intel Pentium 4 HT","processor","Intel","2002-2008","emerging","unknown [REVIEW]","dct-weekly-2003-01-19","Referenced in weekly PC Deals commentary 2003-01-19"
"intel-pentium-4","Intel Pentium 4","processor","Intel","2000-2008","mature","unknown [REVIEW]","dct-weekly-2003-01-19","Referenced in weekly PC Deals commentary 2003-01-19"
"amd-athlon","AMD Athlon","processor","AMD","1999-2005","mature","unknown [REVIEW]","dct-weekly-2003-01-19","Referenced in weekly PC Deals commentary 2003-01-19"
"media-center-pc","Windows Media Center PC","form-factor","","2002-2014","emerging","unknown [REVIEW]","dct-weekly-2003-01-19","Referenced in weekly PC Deals commentary 2003-01-19"
"notebook-pc","Notebook PC","form-factor","","1989-present","mature","unknown [REVIEW]","dct-weekly-2003-01-19","Referenced in weekly PC Deals commentary 2003-01-19"
"desktop-pc","Desktop PC","form-factor","","1981-present","mature","unknown [REVIEW]","dct-weekly-2003-01-19","Referenced in weekly PC Deals commentary 2003-01-19"
"ddr-sdram","DDR SDRAM","memory","","2000-2007","mature","unknown [REVIEW]","dct-weekly-2003-01-19","Referenced in weekly PC Deals commentary 2003-01-19"
"windows-xp-media-center","Windows XP Media Center Edition","operating-system","Microsoft","2002-2014","emerging","unknown [REVIEW]","dct-weekly-2003-01-19","Referenced in weekly PC Deals commentary 2003-01-19"
"windows-xp","Windows XP","operating-system","Microsoft","2001-2014","mature","unknown [REVIEW]","dct-weekly-2003-01-19","Referenced in weekly PC Deals commentary 2003-01-19"
"lcd-flat-panel","LCD Flat Panel Monitor","display","","1998-present","mature","unknown [REVIEW]","dct-weekly-2003-01-19","Referenced in weekly PC Deals commentary 2003-01-19"
"15-inch-lcd","15-inch LCD Monitor","display","","2000-present","mature","unknown [REVIEW]","dct-weekly-2003-01-19","Referenced in weekly PC Deals commentary 2003-01-19"
"hyper-threading","Intel Hyper-Threading Technology","cpu-feature","Intel","2002-present","emerging","unknown [REVIEW]","dct-weekly-2003-01-19","Referenced in weekly PC Deals commentary 2003-01-19"
"amd-athlon-xp","AMD Athlon XP","processor","AMD","2001-2005","mature","unknown [REVIEW]","dct-weekly-2003-01-19","Inferred from price/prediction mention in commentary 2003-01-19"
