"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","methodology_code","source_page","notes"
"o2-01","1997-hewlett-packard-v-class--providing--897f7a","e2-01","t2-01","technology-assessment","1997","OLTP performance improvement over prior generation","~50%","high","vendor-claim","executive-summary","HP claims V2200 will provide approximately 50% improvement over current highest OLTP SMP performance."
"o2-02","1997-hewlett-packard-v-class--providing--897f7a","e2-01","t2-02","technology-assessment","1997","HyperPlane aggregate bandwidth","15.36 GB/sec","high","vendor-spec","v-class-crossbar","HyperPlane crossbar operates at 120 MHz over 64-bit path; 15.36 GBytes/sec aggregate bandwidth."
"o2-03","1997-hewlett-packard-v-class--providing--897f7a","e2-01","t2-01","technology-assessment","1997","Initial processor support","16 PA-8200 processors","high","vendor-spec","v2200-server","V2200 initial config: up to 16 PA-8200 processors; 16 GB memory; 24 PCI slots."
"o2-04","1997-hewlett-packard-v-class--providing--897f7a","e2-01","t2-01","benchmark-result","1997","HP EPS22 TPC-D QppD (300GB)","3416 QppD","high","benchmark","competitive-positioning","HP EPS22 (K-Class, 48 processors) scored 3416 QppD vs Sun Ultra Enterprise 10000 at 2009 QppD (64 processors)."
"o2-05","1997-hewlett-packard-v-class--providing--897f7a","e2-03","t2-01","benchmark-result","1997","Sun Ultra Enterprise 10000 TPC-D QppD","2009 QppD","high","benchmark","competitive-sun","Sun UE10000 64-processor TPC-D: 2009 QppD power, 1242 QthD throughput, $3326/QphD price-performance."
"o2-06","1997-hewlett-packard-v-class--providing--897f7a","e2-04","t2-01","benchmark-result","1997","IBM RS/6000 SP TPC-D QppD (300GB)","1361 QppD","high","benchmark","competitive-ibm","IBM RS/6000 SP (128 processors) 1361 QppD vs HP EPS22 (48 processors) 3416 QppD — HP 2.5x better with 62% fewer processors."
"o2-07","1997-hewlett-packard-v-class--providing--897f7a","e2-05","t2-01","benchmark-result","1997","DEC AlphaServer 8-way OLTP",">14000 tpm","high","benchmark","competitive-dec","Digital 8-processor AlphaServer 350 MHz: over 14,000 tpm OLTP. Vs HP K460 4-way at ~15,000 tpm."
"o2-08","1997-hewlett-packard-v-class--providing--897f7a","e2-01","t2-01","viability-prediction","1997","V2200 GA timeline","November 1997","high","vendor-roadmap","executive-summary","HP announced V2200 for general availability November 1997 with HP-UX 11.0."
"o2-09","1997-hewlett-packard-v-class--providing--897f7a","e2-01","t2-01","viability-prediction","1997","1998 performance upgrade (32-way PA-8500)","60-90% OLTP improvement","medium","vendor-roadmap","executive-summary","HP roadmap: 32-processor V2200 with PA-8500 in 2H1998 delivering 60-90% greater OLTP than initial 1997 model."
"o2-10","1997-hewlett-packard-v-class--providing--897f7a","e2-01","t2-04","viability-prediction","1997","NUMA extension timeline","1999","medium","vendor-roadmap","executive-summary","HP roadmap: NUMA technology in 1999 V-Class to extend beyond 32-way SMP."
