"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes"
"2000-linux-multi-client-study-29e6cf-OBS-001","2000-linux-multi-client-study-29e6cf","aberdeen-group","linux","market-data","2000","Survey sample size","~400 Global 2000 firms interviewed","high","ingest-extraction","field-research","Abstract","Largest enterprise Linux survey at the time"
"2000-linux-multi-client-study-29e6cf-OBS-002","2000-linux-multi-client-study-29e6cf","aberdeen-group","linux","market-data","2000","Survey geographic split","~45% US / ~55% International","high","ingest-extraction","field-research","Abstract","Significant international representation; Linux internationally stronger"
"2000-linux-multi-client-study-29e6cf-OBS-003","2000-linux-multi-client-study-29e6cf","aberdeen-group","linux","market-data","2000","Minimum firm size qualification","5,000+ employees AND $100M+ in sales/assets","high","ingest-extraction","field-research","Abstract","Global 2000 qualification criteria"
"2000-linux-multi-client-study-29e6cf-OBS-004","2000-linux-multi-client-study-29e6cf","","linux","technology-assessment","2000","Linux status in enterprise IT organizations","Gaining acceptance; present in significant minority of Global 2000 IT environments","high","ingest-extraction","statistical-analysis","Product description: Complete Summary","Core question answered by Complete Summary tier"
"2000-linux-multi-client-study-29e6cf-OBS-005","2000-linux-multi-client-study-29e6cf","","linux","technology-assessment","2000","Linux deployment mode: current and planned","Deployment patterns: how Linux is being deployed now and planned for future examined","high","ingest-extraction","field-research","Product description: Complete Summary","Deployment trajectory data available in study"
"2000-linux-multi-client-study-29e6cf-OBS-006","2000-linux-multi-client-study-29e6cf","microsoft","linux","technology-assessment","2000","Linux displacement of Windows NT","Linux replacing Windows NT in specific market segments and application areas","high","ingest-extraction","statistical-analysis","Product description: Complete Summary","Specific markets where NT displacement occurring identified in Major Findings tier"
"2000-linux-multi-client-study-29e6cf-OBS-007","2000-linux-multi-client-study-29e6cf","ibm-linux","linux","technology-assessment","2000","Linux displacement of Unix","Linux replacing Unix in specific market segments and application areas","high","ingest-extraction","statistical-analysis","Product description: Complete Summary","Unix displacement also documented alongside NT displacement"
"2000-linux-multi-client-study-29e6cf-OBS-008","2000-linux-multi-client-study-29e6cf","","linux","framework-factor","2000","Linux deployment factor: Service and support provisioning","Support gaps identified as key adoption barrier for enterprise Linux","high","ingest-extraction","field-research","Product description: Major Findings","Service/support crucial differentiator between Linux distributors"
"2000-linux-multi-client-study-29e6cf-OBS-009","2000-linux-multi-client-study-29e6cf","","linux","framework-factor","2000","Linux deployment factor: Specific deployment factors important to Global 2000","Identified specific factors most important for enterprise Linux deployment decisions","high","ingest-extraction","statistical-analysis","Product description: Major Findings","Factor data available in Major Findings tier ($4,000)"
"2000-linux-multi-client-study-29e6cf-OBS-010","2000-linux-multi-client-study-29e6cf","","linux","framework-factor","2000","Linux deployment factor: Key difficulties","Most important difficulties in deploying Linux documented via survey","high","ingest-extraction","field-research","Product description: Major Findings","Barriers data complements enablers data"
"2000-linux-multi-client-study-29e6cf-OBS-011","2000-linux-multi-client-study-29e6cf","","linux","technology-assessment","2000","Linux desktop market viability","Question posed: Is Linux going to be a contender in the desktop market?","medium","ingest-extraction","field-research","Product description: Complete Summary","Desktop Linux viability question explicitly studied"
"2000-linux-multi-client-study-29e6cf-OBS-012","2000-linux-multi-client-study-29e6cf","red-hat","linux","benchmark-result","2000","Linux distributor preferences among Global 2000","Preferred distributors identified; Red Hat and SUSE expected to lead","medium","ingest-extraction","field-research","Product description: Complete Summary","Distributor preference data valuable for competitive intelligence"
"2000-linux-multi-client-study-29e6cf-OBS-013","2000-linux-multi-client-study-29e6cf","","linux","market-data","2000","Full Report pricing (corporate intranet license)","$16,000 electronic corporate license","high","ingest-extraction","document-review","Pricing section","Premium pricing tier reflecting multi-client study model"
"2000-linux-multi-client-study-29e6cf-OBS-014","2000-linux-multi-client-study-29e6cf","","linux","viability-prediction","2000","Linux enterprise adoption trajectory","Linux positioned to achieve significant enterprise server presence within 5 years based on Global 2000 survey data","verified","outcome-linkage","statistical-analysis","Abstract","Implicit trajectory prediction from survey findings"
"2000-linux-multi-client-study-29e6cf-OBS-015","2000-linux-multi-client-study-29e6cf","","linux","actual-outcome","2024","Linux enterprise server adoption — actual outcome","Linux holds 44.8% server OS market share (2024); powers 100% of TOP500 supercomputers; runs 49.2% of cloud workloads","verified","web-source","document-review","N/A — post-study verification","Prediction dramatically confirmed; Linux dominates enterprise and cloud computing"
"2000-linux-multi-client-study-29e6cf-OBS-016","2000-linux-multi-client-study-29e6cf","red-hat","linux","actual-outcome","2019","Red Hat commercial Linux distributor outcome","Red Hat acquired by IBM for $34 billion in 2019 — largest software acquisition in history at time","verified","web-source","document-review","N/A — post-study verification","Red Hat's commercial Linux leadership validated by IBM acquisition premium"
"2000-linux-multi-client-study-29e6cf-OBS-017","2000-linux-multi-client-study-29e6cf","caldera","linux","actual-outcome","2007","Caldera Linux distributor outcome","Caldera became SCO Group (2002), filed controversial Linux IP lawsuits, declared bankruptcy 2007","verified","web-source","document-review","N/A — post-study verification","Cautionary tale: distributor pivoted to IP litigation rather than Linux development"
