"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","methodology_code","source_page","notes"
"ncr-bringing-highly-available-nt-ecb055-OBS-001","ncr-bringing-highly-available-nt-ecb055","ncr-corporation","windows-nt-server","market-data","1997","NT server market diversity characterization","Many NT servers ostensibly look alike (same fundamental hardware running Windows NT Server); IS decision makers finding tremendous differences in robustness","high","field-research","Abstract","Aberdeen's framing of the NT server differentiation problem that motivates the full study"
"ncr-bringing-highly-available-nt-ecb055-OBS-002","ncr-bringing-highly-available-nt-ecb055","","windows-nt-server","market-data","1997","NT supplier evaluation burden","Gathering detailed comparative information to determine best NT supplier can add weeks or months to selection process","high","field-research","Abstract","Aberdeen identifies NT supplier evaluation complexity as enterprise pain point"
"ncr-bringing-highly-available-nt-ecb055-OBS-003","ncr-bringing-highly-available-nt-ecb055","ncr-corporation","","strategy-classification","1997","Aberdeen research methodology for this profile","Conducted in-depth interviews with IS managers who deployed NT servers; compared NCR customers against users of alternative NT platforms","high","field-research","Abstract","Aberdeen's documented methodology: comparative customer interviews"
"ncr-bringing-highly-available-nt-ecb055-OBS-004","ncr-bringing-highly-available-nt-ecb055","ncr-corporation","ncr-nt-hatp","technology-assessment","1997","NCR NT differentiation dimension 1","Processing power — NCR distinguishable from Compaq HP and IBM","high","competitive-profiling","Abstract","Aberdeen's competitive positioning of NCR NT on three dimensions"
"ncr-bringing-highly-available-nt-ecb055-OBS-005","ncr-bringing-highly-available-nt-ecb055","ncr-corporation","ncr-nt-hatp","technology-assessment","1997","NCR NT differentiation dimension 2","Applications focus — NCR distinguishable in transaction-intensive application support","high","competitive-profiling","Abstract","Second of three NCR differentiation dimensions identified by Aberdeen"
"ncr-bringing-highly-available-nt-ecb055-OBS-006","ncr-bringing-highly-available-nt-ecb055","ncr-corporation","ncr-nt-hatp","technology-assessment","1997","NCR NT differentiation dimension 3","Service/support availability — NCR distinguishable from competitors","high","competitive-profiling","Abstract","Third of three NCR differentiation dimensions; Aberdeen's service/support assessment"
"ncr-bringing-highly-available-nt-ecb055-OBS-007","ncr-bringing-highly-available-nt-ecb055","ncr-corporation","ncr-nt-hatp","expert-opinion","1997","Aberdeen recommendation for NCR NT HATP","IS decision makers looking for leading-edge HATP servers would be well-served to evaluate NCR's NT services for transaction-intensive NT applications","high","competitive-profiling","Abstract","Aberdeen's final editorial endorsement of NCR for HATP use cases"
"ncr-bringing-highly-available-nt-ecb055-OBS-008","ncr-bringing-highly-available-nt-ecb055","ncr-corporation","","actual-outcome","2023","NCR Corporation subsequent history","NCR exited commodity server market post-2000; split into two independent companies in 2023: NCR Voyix (digital commerce) and NCR Atleos (ATM/banking)","verified","document-review","Post-publication","NCR's server business was not sustained; ATM and point-of-sale businesses became its core. The 2023 split confirmed NCR's refocus on retail/banking verticals. Source: NCR corporate announcements 2023."
"ncr-bringing-highly-available-nt-ecb055-OBS-009","ncr-bringing-highly-available-nt-ecb055","compaq","","actual-outcome","2002","Compaq Corporation subsequent history","Compaq acquired by Hewlett-Packard for $25 billion in 2002; brand discontinued; ProLiant server line absorbed into HP/HPE","verified","document-review","Post-publication","HP-Compaq merger completed May 2002; represented consolidation Aberdeen did not foresee in 1997"
"ncr-bringing-highly-available-nt-ecb055-OBS-010","ncr-bringing-highly-available-nt-ecb055","ibm","ibm-nt-server","actual-outcome","2005","IBM x86 server business fate","IBM sold x86/Netfinity server business to Lenovo in 2005 for $1.75 billion; IBM exited commodity server market","verified","document-review","Post-publication","IBM retained Power Systems and mainframes; x86 server business sold to Lenovo"
