"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"peter-s-kastner","Peter S. Kastner","person","IT-analyst","active","","1969-present","computerworld-fault-tolerant-market-1987-fc3dca","Aberdeen Group co-founder, VP/EVP/CRO; prior: PHI, Wang, ADL, Prime, Stratus, DEC"
"stratus-computer","Stratus Computer","company","fault-tolerant-computing","acquired","Stratus Technologies (now Penguin Solutions)","1980-present","computerworld-fault-tolerant-market-1987-fc3dca","Kastner's Stratus employer (marketing/sales support)"
"tandem-computers","Tandem Computers","company","fault-tolerant-computing","acquired","Compaq (1997), then HP (2002)","1974-2002","computerworld-fault-tolerant-market-1987-fc3dca","Stratus competitor; debit-credit benchmark publisher"
"ibm","IBM Corporation","company","computer-systems","active","","1911-present","computerworld-fault-tolerant-market-1987-fc3dca","Major mainframe and server vendor"
"ncr-corporation","NCR Corporation","company","retail-and-financial-systems","active","Spun out of AT&T 1996; later split NCR/NCR Voyix 2023","1884-present","computerworld-fault-tolerant-market-1987-fc3dca","Retail/banking systems; pioneered Teradata DW after acquisition"
"dataquest-inc","Dataquest, Inc.","firm","IT-research","acquired","Gartner (1995)","1971-1995","computerworld-fault-tolerant-market-1987-fc3dca","Market research firm; Van Weathers cited 1987 OLTP article"
"international-resource-development","International Resource Development, Inc.","firm","IT-research","defunct","Norwalk CT; defunct","1970s-1990s","computerworld-fault-tolerant-market-1987-fc3dca","Cited in 1987 Computerworld OLTP fault-tolerant article"
"parallel-computers-co","Parallel Computers Co.","company","fault-tolerant-computing","defunct","Santa Cruz CA; defunct early 1990s","1980s-1990s","computerworld-fault-tolerant-market-1987-fc3dca","Unix-based fault-tolerant systems; cited 1987 Computerworld article"
"tolerant-systems-inc","Tolerant Systems, Inc.","company","fault-tolerant-computing","defunct","San Jose CA; renamed Tolerant Eternity Systems then defunct","1980s-1990s","computerworld-fault-tolerant-market-1987-fc3dca","Low-cost fault-tolerant systems entrant; cited 1987 Computerworld article"
"illinois-bell","Illinois Bell","company","telecommunications","merged","Ameritech (1984), then SBC/AT&T","1878-1990s","computerworld-fault-tolerant-market-1987-fc3dca","Chicago RBOC; deployed Networker fault-tolerant system per 1987 CW article"
