"tech_id","tech_name","category","vendor","era","lifecycle_at_study","lifecycle_current","study_id","notes"
"intel-pentium-4","Intel Pentium 4","processor","Intel","2000-2008","mature","unknown [REVIEW]","dct-business-2002-12-pc-deals","Referenced in weekly PC Deals commentary 2002-12-02"
"intel-celeron","Intel Celeron","processor","Intel","1998-present","mature","unknown [REVIEW]","dct-business-2002-12-pc-deals","Referenced in weekly PC Deals commentary 2002-12-02"
"amd-athlon-xp","AMD Athlon XP","processor","AMD","2001-2005","mature","unknown [REVIEW]","dct-business-2002-12-pc-deals","Referenced in weekly PC Deals commentary 2002-12-02"
"amd-athlon","AMD Athlon","processor","AMD","1999-2005","mature","unknown [REVIEW]","dct-business-2002-12-pc-deals","Referenced in weekly PC Deals commentary 2002-12-02"
"desktop-pc","Desktop PC","form-factor","","1981-present","mature","unknown [REVIEW]","dct-business-2002-12-pc-deals","Referenced in weekly PC Deals commentary 2002-12-02"
"ddr-sdram","DDR SDRAM","memory","","2000-2007","mature","unknown [REVIEW]","dct-business-2002-12-pc-deals","Referenced in weekly PC Deals commentary 2002-12-02"
"windows-xp-pro","Windows XP Professional","operating-system","Microsoft","2001-2014","mature","unknown [REVIEW]","dct-business-2002-12-pc-deals","Referenced in weekly PC Deals commentary 2002-12-02"
"windows-xp","Windows XP","operating-system","Microsoft","2001-2014","mature","unknown [REVIEW]","dct-business-2002-12-pc-deals","Referenced in weekly PC Deals commentary 2002-12-02"
"lcd-flat-panel","LCD Flat Panel Monitor","display","","1998-present","mature","unknown [REVIEW]","dct-business-2002-12-pc-deals","Referenced in weekly PC Deals commentary 2002-12-02"
"15-inch-lcd","15-inch LCD Monitor","display","","2000-present","mature","unknown [REVIEW]","dct-business-2002-12-pc-deals","Referenced in weekly PC Deals commentary 2002-12-02"
