"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"peter-s-kastner","Peter S. Kastner","person","IT-analyst","active","","1969-present","psbj-meisner-microsoft-consulting-acquis-7b85c8","Aberdeen Group co-founder, VP/EVP/CRO; prior: PHI, Wang, ADL, Prime, Stratus, DEC"
"aberdeen-group","Aberdeen Group","firm","IT-research","acquired","Harte-Hanks (2007); Spiceworks Ziff Davis","1988-present","psbj-meisner-microsoft-consulting-acquis-7b85c8","Boston-based IT research firm"
"microsoft-corporation","Microsoft Corporation","company","software","active","","1975-present","psbj-meisner-microsoft-consulting-acquis-7b85c8","Operating systems and applications vendor"
"gartner-group","Gartner Group","firm","IT-research","active","Gartner Inc. (renamed 2001)","1979-present","psbj-meisner-microsoft-consulting-acquis-7b85c8","IT advisory firm; competitor to Aberdeen Group"
"puget-sound-bj","Puget Sound Business Journal","publication","business-press","active","","1980-present","psbj-meisner-microsoft-consulting-acquis-7b85c8","Seattle-area weekly business journal; American City Business Journals"
"jeff-meisner","Jeff Meisner","person","journalist","active","","1990s-2000s","psbj-meisner-microsoft-consulting-acquis-7b85c8","Puget Sound Business Journal staff writer"
"thomas-bittman","Thomas Bittman","person","IT-analyst","active","","1990s-present","psbj-meisner-microsoft-consulting-acquis-7b85c8","Gartner Inc. analyst; authored 2002 Microsoft-consulting report"
"paul-degroot","Paul DeGroot","person","IT-analyst","active","","1990s-2010s","psbj-meisner-microsoft-consulting-acquis-7b85c8","Directions on Microsoft analyst, Kirkland WA"
"scott-mcadams","Scott McAdams","person","investment-analyst","active","","1990s-2010s","psbj-meisner-microsoft-consulting-acquis-7b85c8","CEO and director of research, McAdams Wright Ragen Seattle"
"steve-ballmer","Steve Ballmer","person","software-executive","active","","1956-present","psbj-meisner-microsoft-consulting-acquis-7b85c8","Microsoft CEO 2000-2014; Accenture board director"
"accenture-ltd","Accenture Ltd.","company","IT-consulting","active","","2001-present","psbj-meisner-microsoft-consulting-acquis-7b85c8","Spun off from Andersen Consulting in 2001; leading IT services firm"
"pricewaterhousecoopers","PricewaterhouseCoopers LLP","company","professional-services","active","","1998-present","psbj-meisner-microsoft-consulting-acquis-7b85c8","Big-four accounting/consulting firm"
"navision-as","Navision AS","company","ERP-software","acquired","Microsoft (2002)","1984-2002","psbj-meisner-microsoft-consulting-acquis-7b85c8","Danish ERP firm acquired by Microsoft for $1.3B in 2002"
"great-plains-software","Great Plains Software","company","ERP-software","acquired","Microsoft (2000)","1981-2000","psbj-meisner-microsoft-consulting-acquis-7b85c8","ERP firm acquired by Microsoft for $1.1B Dec 2000"
"visio-corporation","Visio Corporation","company","diagram-software","acquired","Microsoft (1999)","1990-1999","psbj-meisner-microsoft-consulting-acquis-7b85c8","Diagramming software firm; $1.3B acquisition Sept 1999"
"hotmail-co","Hotmail Corporation","company","webmail-service","acquired","Microsoft (1997)","1996-1997","psbj-meisner-microsoft-consulting-acquis-7b85c8","Webmail firm; $400M acquisition Dec 1997"
"webtv-networks","WebTV Networks","company","internet-tv","acquired","Microsoft (1997)","1995-1997","psbj-meisner-microsoft-consulting-acquis-7b85c8","Internet TV firm; $425M acquisition April 1997"
"directions-on-microsoft","Directions on Microsoft Inc.","firm","IT-research","active","","1992-present","psbj-meisner-microsoft-consulting-acquis-7b85c8","Kirkland WA research firm tracking Microsoft exclusively"
"mcadams-wright-ragen","McAdams Wright Ragen","firm","investment-banking","active","","1991-present","psbj-meisner-microsoft-consulting-acquis-7b85c8","Seattle brokerage"
"avanade-inc","Avanade Inc.","company","IT-consulting","active","","2000-present","psbj-meisner-microsoft-consulting-acquis-7b85c8","Microsoft+Accenture joint venture, founded March 2000"
"ibm-global-services","IBM Global Services","subsidiary","IT-consulting","active","Renamed multiple times within IBM","1991-present","psbj-meisner-microsoft-consulting-acquis-7b85c8","Microsoft's biggest enterprise-influence competitor cited in story"
"ibm","IBM Corporation","company","computer-systems","active","","1911-present","psbj-meisner-microsoft-consulting-acquis-7b85c8","Major mainframe and server vendor"
"us-doj","U.S. Department of Justice","government","antitrust-enforcement","active","","1870-present","psbj-meisner-microsoft-consulting-acquis-7b85c8","DOJ antitrust case vs Microsoft cited as deal timing factor"
