"tech_id","tech_name","category","vendor","era","lifecycle_at_study","lifecycle_current","study_id","notes"
"intel-celeron","Intel Celeron","hardware","Intel","1998-2015","mature","discontinued","dct-intel-processor-prices-2003-01","Budget CPU line"
"intel-celeron-17ghz","Intel Celeron 1.7 GHz","hardware","Intel","2002-2004","new","discontinued","dct-intel-processor-prices-2003-01","Held sub-$450 PC price band"
"intel-celeron-18ghz","Intel Celeron 1.8 GHz","hardware","Intel","2002-2004","new","discontinued","dct-intel-processor-prices-2003-01","Launched Jun 12 2002"
"intel-celeron-20ghz","Intel Celeron 2.0 GHz","hardware","Intel","2002-2004","new","discontinued","dct-intel-processor-prices-2003-01","Launched Aug 26 2002"
"intel-pentium-4","Intel Pentium 4","hardware","Intel","2000-2008","mature","discontinued","dct-intel-processor-prices-2003-01","Mainstream CPU line"
"intel-pentium-4-18","Intel Pentium 4 1.8 GHz","hardware","Intel","2001-2003","mature","discontinued","dct-intel-processor-prices-2003-01","400 MHz FSB; price drop Aug 2002"
"intel-pentium-4-20","Intel Pentium 4 2.0 GHz","hardware","Intel","2001-2003","mature","discontinued","dct-intel-processor-prices-2003-01","400 MHz FSB"
"intel-pentium-4-226","Intel Pentium 4 2.26 GHz","hardware","Intel","2002-2003","new","discontinued","dct-intel-processor-prices-2003-01","First 533 MHz FSB P4"
"intel-pentium-4-24","Intel Pentium 4 2.4 GHz","hardware","Intel","2002-2003","new","discontinued","dct-intel-processor-prices-2003-01",""
"intel-pentium-4-253","Intel Pentium 4 2.53 GHz","hardware","Intel","2002-2003","new","discontinued","dct-intel-processor-prices-2003-01","533 MHz FSB"
"intel-pentium-4-26","Intel Pentium 4 2.6 GHz","hardware","Intel","2002-2003","new","discontinued","dct-intel-processor-prices-2003-01","Launched Aug 26 2002"
"intel-pentium-4-266","Intel Pentium 4 2.66 GHz","hardware","Intel","2002-2003","new","discontinued","dct-intel-processor-prices-2003-01","533 MHz FSB; launched Aug 26 2002"
"intel-pentium-4-28","Intel Pentium 4 2.8 GHz","hardware","Intel","2002-2003","new","discontinued","dct-intel-processor-prices-2003-01","533 MHz FSB; launched Aug 26 2002"
"intel-pentium-4-306","Intel Pentium 4 3.06 GHz HT","hardware","Intel","2002-2004","new","discontinued","dct-intel-processor-prices-2003-01","First hyperthreading consumer CPU, Nov 2002"
"fsb-400mhz","400 MHz front-side bus","protocol","Intel","2000-2003","mature","legacy","dct-intel-processor-prices-2003-01","Older P4 FSB"
"fsb-533mhz","533 MHz front-side bus","protocol","Intel","2002-2004","new","legacy","dct-intel-processor-prices-2003-01","Newer P4 FSB"
"hyperthreading","Intel Hyper-Threading","protocol","Intel","2002-present","new","current","dct-intel-processor-prices-2003-01","Simultaneous multithreading"
"pc-deals","Aberdeen PC Deals","methodology","Aberdeen Group","2001-2003","current","discontinued","dct-intel-processor-prices-2003-01","Weekly retail PC price tracker"
