"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"computer-associates","Computer Associates International, Inc.","company","enterprise-software","active","CA Technologies -> Broadcom","1976-present","1999-uit15p-ca-unicenter-infrastructure-psk-d88ad8","Hosted Unicenter Conference 1999; later rebranded CA Technologies"
"aberdeen-group","Aberdeen Group, Inc.","company","IT-research","dissolved","acquired by Harte-Hanks 2001","1988-2013","1999-uit15p-ca-unicenter-infrastructure-psk-d88ad8","Peter Kastner CRO; Boston and Silicon Valley offices"
"forrester-research","Forrester Research, Inc.","company","IT-research","active","","1983-present","1999-uit15p-ca-unicenter-infrastructure-psk-d88ad8","Cited: 95% of Fortune 1000 will have intranets by 2000"
"compaq-computer","Compaq Computer Corporation","company","PC-manufacturing","dissolved","acquired by HP 2002","1982-2002","1999-uit15p-ca-unicenter-infrastructure-psk-d88ad8","ProLiant 4000 servers shown in new-breed mainframe diagram"
"sequent-computer","Sequent Computer Systems","company","server-manufacturing","dissolved","acquired by IBM 1999","1983-1999","1999-uit15p-ca-unicenter-infrastructure-psk-d88ad8","Symmetry SE70 enterprise-class UNIX server featured in slides"
"ibm","IBM Corporation","company","enterprise-technology","active","","1911-present","1999-uit15p-ca-unicenter-infrastructure-psk-d88ad8","Mainframe gateways; FDDI rings; mission-critical enterprise context"
"oracle-corp","Oracle Corporation","company","enterprise-software","active","","1977-present","1999-uit15p-ca-unicenter-infrastructure-psk-d88ad8","Oracle databases shown in client/server integration diagram"
"informix","Informix Corporation","company","enterprise-software","dissolved","acquired by IBM 2001","1980-2001","1999-uit15p-ca-unicenter-infrastructure-psk-d88ad8","Shown in multi-tier web/client-server integration architecture"
"sybase","Sybase, Inc.","company","enterprise-software","dissolved","acquired by SAP 2010","1984-2010","1999-uit15p-ca-unicenter-infrastructure-psk-d88ad8","Database vendor in client/server integration diagram"
"peter-kastner","Peter S. Kastner","person","IT-research","active","","1999-present","1999-uit15p-ca-unicenter-infrastructure-psk-d88ad8","Chief Research Officer, Aberdeen Group; presenter Session UIT15P"
