"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","methodology_code","source_page","notes"
"1999-uit15p-ca-unicenter-infrastructure-psk-d88ad8-OBS-001","1999-uit15p-ca-unicenter-infrastructure-psk-d88ad8","","","expert-opinion","1999","US enterprise IS spending as percent of revenue","~3% of revenue","high","industry-analysis","Slide 5","CEO focuses on 15% new acquisitions; CFO/CIO focus on 85% ongoing operations"
"1999-uit15p-ca-unicenter-infrastructure-psk-d88ad8-OBS-002","1999-uit15p-ca-unicenter-infrastructure-psk-d88ad8","","","expert-opinion","1999","IS spending split: ongoing vs new acquisition","~85% ongoing operations vs ~15% new applications","high","industry-analysis","Slide 5","Framing of IT budget priorities for business decision-makers"
"1999-uit15p-ca-unicenter-infrastructure-psk-d88ad8-OBS-003","1999-uit15p-ca-unicenter-infrastructure-psk-d88ad8","","","expert-opinion","1999","IT-driven business imperatives","Customer satisfaction, fewer empowered users, line data access, operational flexibility, shorter dev cycles","high","expert-opinion","Slide 6","Aberdeen's identified key imperatives driving IT investment"
"1999-uit15p-ca-unicenter-infrastructure-psk-d88ad8-OBS-004","1999-uit15p-ca-unicenter-infrastructure-psk-d88ad8","","","market-data","1999","Insurance industry case study: user scale","8,000 users at 50 offices and headquarters","high","case-analysis","Slide 7","Illustrates multi-site complexity requiring infrastructure approach"
"1999-uit15p-ca-unicenter-infrastructure-psk-d88ad8-OBS-005","1999-uit15p-ca-unicenter-infrastructure-psk-d88ad8","","","market-data","1999","New-breed enterprise mainframe cluster size","125 Compaq ProLiant 4000 servers per Symmetry SE70 UNIX cluster","high","case-analysis","Slide 11","Replacing traditional mainframe with distributed UNIX cluster"
"1999-uit15p-ca-unicenter-infrastructure-psk-d88ad8-OBS-006","1999-uit15p-ca-unicenter-infrastructure-psk-d88ad8","","","expert-opinion","1999","Mainframe strengths","Predictable reliability, outstanding operational efficiency, productivity, manageability","high","expert-opinion","Slide 10","Acknowledged strengths even as mainframe is surrounded or supplanted"
"1999-uit15p-ca-unicenter-infrastructure-psk-d88ad8-OBS-007","1999-uit15p-ca-unicenter-infrastructure-psk-d88ad8","","","expert-opinion","1999","Mainframe weakness","No new ISV application in 7 years; being surrounded or supplanted","high","expert-opinion","Slide 10","ISV abandonment of mainframe as of 1999"
"1999-uit15p-ca-unicenter-infrastructure-psk-d88ad8-OBS-008","1999-uit15p-ca-unicenter-infrastructure-psk-d88ad8","","","viability-prediction","1999","Intranet adoption by Fortune 1000 by 2000","95% of Fortune 1000 will have intranets by 2000 (Forrester)","high","industry-analysis","Slide 14","Cited Forrester Research prediction; largely vindicated"
"1999-uit15p-ca-unicenter-infrastructure-psk-d88ad8-OBS-009","1999-uit15p-ca-unicenter-infrastructure-psk-d88ad8","","","actual-outcome","2001","Intranet adoption by Fortune 1000 by 2000","[DEFERRED]","[DEFERRED]","industry-analysis","","Verification of Forrester 95% intranet prediction accuracy"
"1999-uit15p-ca-unicenter-infrastructure-psk-d88ad8-OBS-010","1999-uit15p-ca-unicenter-infrastructure-psk-d88ad8","","","expert-opinion","1999","Data warehousing adoption characterization","Great idea, hard to implement","high","expert-opinion","Slide 15","Aberdeen characterization of DW implementation challenges"
