"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"peter-s-kastner","Peter S. Kastner","person","IT-research","active","","1969-present","management-skills-learned-1969-3e75d0","Author and subject of memoir; co-founder of Aberdeen Group"
"arthur-d-little","Arthur D. Little","firm","management-consulting","dissolved","ALTRAN Solutions (partial)","1886-2002","management-skills-learned-1969-3e75d0","ADL; Kastner served as Vendor Support Manager; conducted OEM audits with Frank Hawthorne"
"houghton-mifflin","Houghton Mifflin","company","publishing","merged","HarperCollins (trade) / Houghton Mifflin Harcourt (education)","1832-present","management-skills-learned-1969-3e75d0","Site of 'Watergate' environment; headed for litigation; required meticulous record-keeping"
"chase-manhattan","Chase Manhattan Bank","company","banking","dissolved","JPMorgan Chase","1955-2000","management-skills-learned-1969-3e75d0","Kastner was lead designer of securities subsystem; 96-column to 80-column card bridge workflow"
"continental-forest-industries","Continental Forest Industries","company","paper-manufacturing","unknown","","1960s-1990s","management-skills-learned-1969-3e75d0","Paper mill project; buffer management of 2000-pound rolls at lethal speeds"
"usm-corporation","USM Corporation","company","industrial-manufacturing","dissolved","Emhart Corporation","1899-1976","management-skills-learned-1969-3e75d0","Subject of $12 million litigation predicted 9 months before it hit courts; IBM 4300 to DG Eclipse migration failure"
"phi-computer-services","PHI Computer Services","company","IT-services","unknown","","1960s-1970s","management-skills-learned-1969-3e75d0","Early employer of Kastner; mentioned in context of first technical apprenticeship"
"wang-laboratories","Wang Laboratories","company","computing","dissolved","Getronics","1951-1999","management-skills-learned-1969-3e75d0","Referenced in context of early career era"
"frank-hawthorne","Frank Hawthorne","person","management-consulting","unknown","","1970s","management-skills-learned-1969-3e75d0","Conducted OEM audits alongside Kastner at ADL"
"wisconsin-electric","Wisconsin Electric","company","utilities","reorganized","WEC Energy Group","1896-present","management-skills-learned-1969-3e75d0","Subject of 5-baud remote meter reading system design on rural party lines"
"sandy-kurzig","Sandy Kurzig","person","software","active","","1970s-1990s","management-skills-learned-1969-3e75d0","Mentioned as partner/learning reference for flexible software pricing models at ASK Group"
