"tech_id","tech_name","category","vendor","era","lifecycle_at_study","lifecycle_current","study_id","notes"
"edi","Electronic Data Interchange (EDI)","protocol","Various","1980s-1990s","mature","{'lifecycle_current': 'legacy-supported', 'notes': 'EDI remains in widespread use in B2B supply chain and retail, but is a mature/legacy standard. Still actively used in 95%+ of large-company supply chains, particularly in retail and healthcare, though newer standards (APIs, XML) are growing.', 'source': 'General knowledge / industry consensus'}","1996-electronic-commerce-25d31b","Used for B2B purchase orders and invoices in supply chain."
"internet-ec","Internet Electronic Commerce","application","Various","1990s","emerging","{'lifecycle_current': 'evolved', 'notes': 'Internet e-commerce as a concept has thoroughly evolved and matured into the dominant retail channel. US e-commerce sales reached ~$1.2 trillion in 2024 (16.2% of total retail), a fully evolved mainstream channel.', 'source': 'https://www.emarketer.com/content/us-ecommerce-forecast-2024'}","1996-electronic-commerce-25d31b","Web-based buying/selling platforms."
"data-warehousing","Data Warehousing","application","Various","1990s","emerging","{'lifecycle_current': 'evolved', 'notes': 'Traditional on-premises data warehousing has evolved into cloud data warehousing (Snowflake, BigQuery, Redshift). The concept is active and growing but has fundamentally evolved in architecture.', 'source': 'General knowledge / industry consensus'}","1996-electronic-commerce-25d31b","Decision support for supply chain demand anticipation."
"intranet","Intranet","platform","Various","1990s","emerging","{'lifecycle_current': 'evolved', 'notes': 'Traditional intranet technology has evolved into modern digital workplace platforms (SharePoint, Teams, Slack, etc.). Enterprise intranet market valued at ~$45B in 2024, growing at 8.2% CAGR. Concept active; technology evolved.', 'source': 'https://www.linkedin.com/pulse/enterprise-intranet-software-market-digital-platform-1xeqc'}","1996-electronic-commerce-25d31b","Internal networks connecting employees and workgroups."
"rdbms","Relational Database (RDBMS)","application","Various","1980s-1990s","mature","{'lifecycle_current': 'active', 'notes': 'Relational databases remain the dominant data storage paradigm. MySQL, PostgreSQL, Oracle DB, SQL Server all actively developed and widely deployed.', 'source': 'General knowledge / industry consensus'}","1996-electronic-commerce-25d31b","Universal databases supporting searchable new media."
"distributed-objects","Distributed Objects","framework","Various","1990s","emerging","{'lifecycle_current': 'legacy-unsupported', 'notes': 'Distributed objects technology (CORBA/ORB/DCOM) has been largely superseded by REST APIs, microservices, and gRPC. CORBA spec still exists via OMG but is not actively developed for mainstream use. Legacy installations remain.', 'source': 'https://en.wikipedia.org/wiki/Common_Object_Request_Broker_Architecture'}","1996-electronic-commerce-25d31b","Fast-evolving and imprecise at time of writing; key architectural component."
"java","Java","language","Sun Microsystems","1995+","emerging","{'lifecycle_current': 'active', 'notes': 'Java remains one of the most widely used programming languages. Java 21 (LTS) and Java 23 actively supported. Widely used in enterprise backends, Android, and large-scale systems.', 'source': 'General knowledge'}","1996-electronic-commerce-25d31b","4GL/CASE tools generating Java cited as EC development tools."
"payment-auth-encrypt","Payment Authentication & Encryption","protocol","Various","1990s","emerging","{'lifecycle_current': 'evolved', 'notes': 'Payment authentication and encryption has evolved substantially from early SSL/SET protocols to modern TLS 1.3, 3DS2, tokenization, and PCI-DSS frameworks. The domain is active but the 1990s-era specific implementations are superseded.', 'source': 'https://www.sectigo.com/blog/tls-client-authentication-public-ca-end-2026'}","1996-electronic-commerce-25d31b","Credit card processing, 3rd party authorization, electronic cash."
"object-request-broker","Object Request Brokers (ORB)","middleware","Various","1990s","emerging","{'lifecycle_current': 'legacy-unsupported', 'notes': 'Object Request Brokers (CORBA ORB) are functionally obsolete. Replaced by REST, gRPC, and message queues. No mainstream ORB products are actively developed. Legacy enterprise systems may still use them.', 'source': 'https://en.wikipedia.org/wiki/Common_Object_Request_Broker_Architecture'}","1996-electronic-commerce-25d31b","Middleware / CGI replacements cited."
"cgi","CGI (Common Gateway Interface)","protocol","Various","1990s","mature","{'lifecycle_current': 'legacy-supported', 'notes': 'CGI (Common Gateway Interface) is technically functional and still used on some legacy servers, but has largely been replaced by FastCGI, WSGI, and modern server-side frameworks. Still supported by Apache/Nginx but not recommended for new development.', 'source': 'https://blog.apolocloud.net/cgi-common-gateway-interface-the-power/'}","1996-electronic-commerce-25d31b","Being replaced by newer middleware at time of study."
