"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","methodology_code","source_page","notes"
"aberdeen-overview-presentation-v10-29-a665b8-001","aberdeen-overview-presentation-v10-29-a665b8","aberdeen-group","","org-fact","2000","founded","1988","high","primary-doc","2","Aberdeen Group founding year"
"aberdeen-overview-presentation-v10-29-a665b8-002","aberdeen-overview-presentation-v10-29-a665b8","aberdeen-group","","strategic-positioning","2000","positioning_tagline","Define, Differentiate, or Disappear","high","primary-doc","3","Aberdeen's primary value proposition tagline"
"aberdeen-overview-presentation-v10-29-a665b8-003","aberdeen-overview-presentation-v10-29-a665b8","aberdeen-group","","mission","2000","mission_statement","Provide services to technology suppliers establishing leadership in emerging technology markets","high","primary-doc","2","Aberdeen Group mission statement"
"aberdeen-overview-presentation-v10-29-a665b8-004","aberdeen-overview-presentation-v10-29-a665b8","aberdeen-group","","org-fact","2000","office_locations","Boston, Palo Alto, Ft. Collins, Amsterdam","high","primary-doc","2","Four Aberdeen offices as of Oct 2000"
"aberdeen-overview-presentation-v10-29-a665b8-005","aberdeen-overview-presentation-v10-29-a665b8","aberdeen-group","","core-competency","2000","core_competencies","Market research; dialogue with industry players; technology in business context; vision; actionable strategies","high","primary-doc","1","Five Aberdeen core competencies listed in overview"
"aberdeen-overview-presentation-v10-29-a665b8-006","aberdeen-overview-presentation-v10-29-a665b8","aberdeen-group","aberdeen-aas","service-description","2000","aas_components","Designated analyst; research access; trade show dialogue; PR/press interaction; telephone/email access; interactive briefing","high","primary-doc","6","Core Access Deliverables (CAD) of AAS"
"aberdeen-overview-presentation-v10-29-a665b8-007","aberdeen-overview-presentation-v10-29-a665b8","aberdeen-group","ramp-methodology","service-description","2000","ramp_positioning","Strategy Validation service; rapid primary customer/prospect research within short time frame","high","primary-doc","8","RAMP in client-facing overview"
"aberdeen-overview-presentation-v10-29-a665b8-008","aberdeen-overview-presentation-v10-29-a665b8","aberdeen-group","aberdeen-elearning","service-description","2000","elearning_offering","e-Learning-based sales training for client sales forces","high","primary-doc","9","Strategy acceleration + e-Learning"
"aberdeen-overview-presentation-v10-29-a665b8-009","aberdeen-overview-presentation-v10-29-a665b8","aberdeen-group","","service-portfolio","2000","consulting_services","Market Knowledge; Go-to-Market Positioning; Messaging Strategy; Go-to-Market Readiness workshops","high","primary-doc","10","Aberdeen's lifecycle consulting services"
"aberdeen-overview-presentation-v10-29-a665b8-010","aberdeen-overview-presentation-v10-29-a665b8","aberdeen-group","","coverage-taxonomy","2000","technology_coverage_areas","Professional Services Automation; IT e-Business; Collaborative Product Commerce; Supply Chain Management; Customer Relationship; Security; Enterprise Systems; Data Knowledge Applications; Mobile/Handheld; Communications Service Providers; Personal Storage; Next Generation Networks; Application Platforms","high","primary-doc","4","13 Aberdeen technology coverage areas, late 2000"
"aberdeen-overview-presentation-v10-29-a665b8-011","aberdeen-overview-presentation-v10-29-a665b8","aberdeen-group","","business-model","2000","engagement_model","One-on-one analyst relationship; custom presentation of key market findings; retainer-based advisory","high","primary-doc","2","Aberdeen cornerstone business model"
"aberdeen-overview-presentation-v10-29-a665b8-012","aberdeen-overview-presentation-v10-29-a665b8","aberdeen-group","","marketing-workshop","2000","workshop_types","Market Knowledge; Positioning Strategy; Message Optimization; Due Diligence; Competitive Analysis","high","primary-doc","11","Marketing workshop topic areas"
"aberdeen-overview-presentation-v10-29-a665b8-013","aberdeen-overview-presentation-v10-29-a665b8","aberdeen-group","","contact-info","2000","phone_numbers","Boston 617-723-7890; Palo Alto 650-325-5100; Ft. Collins 970-232-7000; Amsterdam +31 23 568 5929","high","primary-doc","4","Aberdeen office contact numbers Oct 2000"
"aberdeen-overview-presentation-v10-29-a665b8-014","aberdeen-overview-presentation-v10-29-a665b8","aberdeen-group","","positioning-context","2000","market_challenge","Rapidly changing technologies; market confusion slows adoption; need unique value proposition in crowded market","high","primary-doc","1","Market challenges Aberdeen helps clients address"
"aberdeen-overview-presentation-v10-29-a665b8-015","aberdeen-overview-presentation-v10-29-a665b8","aberdeen-group","aberdeen-aas","service-value","2000","aas_value_prop","Timely ad-hoc access; ongoing primary research access; trusted long-term advisory relationship; press/media availability","high","primary-doc","6","AAS value propositions"
"aberdeen-overview-presentation-v10-29-a665b8-016","aberdeen-overview-presentation-v10-29-a665b8","aberdeen-group","","publication-types","2000","publication_portfolio","Research Reports; Profiles; White Papers; Impacts; Viewpoints; Executive Briefing Papers","high","primary-doc","8","Aberdeen publications portfolio"
"aberdeen-overview-presentation-v10-29-a665b8-017","aberdeen-overview-presentation-v10-29-a665b8","aberdeen-group","","webcasting","2000","webcast_description","Analyst participates in company-sponsored webcast for prospects and customers","high","primary-doc","8","Aberdeen webcast service offering"
"aberdeen-overview-presentation-v10-29-a665b8-018","aberdeen-overview-presentation-v10-29-a665b8","aberdeen-group","","cross-group","2000","cross_group_engagement","Multiple analysts from different technology sectors; cross-practice collaboration","high","primary-doc","3","Aberdeen cross-practice engagement capability"
