"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes","section"
"OBS-INS-001","1997-insession---accessing-and-leveragin-cb2e40","ENT-INS-001","","technology-assessment","1997","Insession solution objective","Provide software enabling integration of heterogeneous distributed environments with host-based systems","high","ingest-extraction","analyst-judgment","Abstract","Aberdeen describes Insession's core value proposition",""
"OBS-INS-002","1997-insession---accessing-and-leveragin-cb2e40","","TECH-INS-002","framework-factor","1997","Legacy preservation driver","Organizations want to preserve and leverage investments in ETS and associated data","high","ingest-extraction","analyst-judgment","Abstract","Aberdeen identifies ETS investment preservation as primary driver for Insession-type solutions",""
"OBS-INS-003","1997-insession---accessing-and-leveragin-cb2e40","","TECH-INS-003","framework-factor","1997","Competitive pressure driver","Competitive pressures drive IS to build new applications rapidly and cost-effectively","high","ingest-extraction","analyst-judgment","Abstract","Aberdeen cites competitive pressure as primary IS driver; echoes broader BPR/speed-to-market theme",""
"OBS-INS-004","1997-insession---accessing-and-leveragin-cb2e40","","TECH-INS-005","framework-factor","1997","Internet integration requirement","New applications must adapt to Internet requirements and promote higher-level programming","high","ingest-extraction","analyst-judgment","Abstract","Internet cited as new requirement that accessware must support",""
"OBS-INS-005","1997-insession---accessing-and-leveragin-cb2e40","ENT-INS-001","","viability-prediction","1997","Insession commercial viability","Insession effective for organizations preserving ETS investments while integrating new distributed environments","medium","ingest-extraction","analyst-judgment","Abstract","Aberdeen assesses Insession as particularly effective for ETS preservation + Internet integration",""
"OBS-INS-006","1997-insession---accessing-and-leveragin-cb2e40","ENT-INS-001","","actual-outcome","2001","Insession commercial viability","Insession acquired by ACI Worldwide (Transaction Systems Architects); became Insession Technologies business unit contributing ~13% of ACI revenue through 2005; ICE product renamed ICE/XS","high","ingest-extraction","web-research","N/A","ACI 2005 10-K confirms Insession Technologies as viable business unit; acquisition validates commercial relevance",""
"OBS-INS-007","1997-insession---accessing-and-leveragin-cb2e40","","TECH-INS-002","viability-prediction","1997","Enterprise transaction system longevity","Organizations will need to leverage existing host-based ETS for extended period","high","ingest-extraction","analyst-judgment","Abstract","Implicit prediction: ETS systems are long-lived and integration solutions have durable market",""
"OBS-INS-008","1997-insession---accessing-and-leveragin-cb2e40","","TECH-INS-002","actual-outcome","2025","Enterprise transaction system longevity","Confirmed: mainframe ETS systems (CICS, IMS, NonStop) remain in active use 2025; legacy integration still multi-billion dollar market","high","ingest-extraction","web-research","N/A","Legacy modernization market remained large; major banks still run CICS and NonStop transaction systems",""
"OBS-INS-009","1997-insession---accessing-and-leveragin-cb2e40","","TECH-INS-003","viability-prediction","1997","Accessware market trajectory","Enterprise-scale distributed accessware will be a requirement for competitive IS organizations","high","ingest-extraction","analyst-judgment","Abstract","Aberdeen predicts accessware category growth driven by competitive pressure",""
"OBS-INS-010","1997-insession---accessing-and-leveragin-cb2e40","","TECH-INS-003","actual-outcome","2010","Accessware market trajectory","Confirmed: middleware/integration market grew substantially; evolved from EAI to ESB to API management; IBM MQ, Tibco, MuleSoft, etc.","high","ingest-extraction","web-research","N/A","Enterprise integration market (ESB, API management, iPaaS) became $10B+ market by 2015",""
"OBS-INS-011","1997-insession---accessing-and-leveragin-cb2e40","","TECH-INS-004","framework-factor","1997","Client-server integration requirement","New distributed applications need accessware to bridge client-server and host-based systems","high","ingest-extraction","analyst-judgment","Abstract","Client-server integration with legacy hosts identified as core use case",""
"OBS-INS-012","1997-insession---accessing-and-leveragin-cb2e40","","TECH-INS-001","technology-assessment","1997","ICE product positioning","Insession ICE enables communication across incompatible computing systems including mainframes and internet","high","ingest-extraction","analyst-judgment","Abstract","Based on later ACI SEC disclosures about ICE product functionality",""
"OBS-INS-013","1997-insession---accessing-and-leveragin-cb2e40","ENT-INS-001","","strategy-classification","1997","Insession market strategy","Niche middleware vendor targeting large organizations with heterogeneous ETS/distributed environments","high","ingest-extraction","analyst-judgment","Abstract","Aberdeen positions Insession as specialized ETS integration vendor",""
