"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"usa-today","USA Today","company","news-media","active","","1982-present","usatoday-maney-microsoft-patents-rd-spen-8fdf22","National daily; Maney technology column"
"kevin-maney-usatoday","Kevin Maney","person","tech-journalism","active","","1990s-present","usatoday-maney-microsoft-patents-rd-spen-8fdf22","Author"
"peter-s-kastner","Peter S. Kastner","person","IT-analyst","active","","1980s-present","usatoday-maney-microsoft-patents-rd-spen-8fdf22","Cited as 'of market research firm Aberdeen Group'"
"aberdeen-group","Aberdeen Group","firm","IT-research","acquired","Spiceworks Ziff Davis (2018)","1988-2018","usatoday-maney-microsoft-patents-rd-spen-8fdf22","Boston-based research firm"
"microsoft","Microsoft Corporation","company","software","active","","1975-present","usatoday-maney-microsoft-patents-rd-spen-8fdf22","Subject of $9.5M-per-patent calculation"
"microsoft-research","Microsoft Research","institution","industrial-research","active","","1991-present","usatoday-maney-microsoft-patents-rd-spen-8fdf22","Microsoft's pure research division; defended by Kastner"
"ibm-corp","IBM Corporation","company","enterprise-IT","active","","1911-present","usatoday-maney-microsoft-patents-rd-spen-8fdf22","Top patent winner; ~$2.5M per patent in 2003"
"hewlett-packard","Hewlett-Packard","company","IT-hardware","active","HP Inc. + HPE (2015 split)","1939-present","usatoday-maney-microsoft-patents-rd-spen-8fdf22","Compared in patent productivity"
"sun-microsystems","Sun Microsystems","company","computer-hardware","acquired","Oracle (2010)","1982-2010","usatoday-maney-microsoft-patents-rd-spen-8fdf22","Maney described as 'Microsoft's sidekick' post-truce"
"technology-review","MIT Technology Review","company","tech-media","active","","1899-present","usatoday-maney-microsoft-patents-rd-spen-8fdf22","Publishes annual top-patent-winners list"
