obs_id,study_id,entity_id,tech_id,observation_type,year_observed,metric_name,metric_value,confidence,methodology_code,source_page,notes
dssune~1-cbf6e3-OBS-001,dssune~1-cbf6e3,,,market-assessment,1998,Data warehouse-related technology market size 1996,$5.2 billion (includes hardware software and systems integration consulting),high,industry-analysis,p.4,Baseline for market sizing; encompasses all decision-support technologies
dssune~1-cbf6e3-OBS-002,dssune~1-cbf6e3,,,viability-prediction,1998,Data warehouse-related technology market size 1999 projection,$20.6 billion projected,medium,industry-analysis,p.4,Nearly 4x growth in 3 years; includes hardware software and systems integration
dssune~1-cbf6e3-OBS-003,dssune~1-cbf6e3,,,viability-prediction,1998,Decision support tools-only market growth,From current $1 billion to approximately $2.5 billion in 1999,medium,industry-analysis,p.4,Software-only segment; faster growth than total market due to software economics
dssune~1-cbf6e3-OBS-004,dssune~1-cbf6e3,,,market-assessment,1998,Data warehouse cost range,$1 million to $1.5 million typical cost,high,market-overview,p.10,Cost estimate at time of writing; does not include post-deployment analytics tools
dssune~1-cbf6e3-OBS-005,dssune~1-cbf6e3,,,market-assessment,1998,Data mart cost range,$50000 to $400000 depending on type,high,market-overview,p.10,Wide range reflects MDB vs. ROLAP vs. quick-build mart variations
dssune~1-cbf6e3-OBS-006,dssune~1-cbf6e3,,,market-assessment,1998,Query/reporting/analysis tool cost,Approximately $50000 for web server version; $1500 per component for full client and administration,high,market-overview,p.10,Tiered pricing model for different user populations
dssune~1-cbf6e3-OBS-007,dssune~1-cbf6e3,,,market-assessment,1998,Multidimensional server cost,Approximately $40000 per server,high,market-overview,p.10,Positioned as departmental or line-of-business tool
dssune~1-cbf6e3-OBS-008,dssune~1-cbf6e3,,,market-assessment,1998,High-end data mining system cost,$250000 to $400000 for high-end scalable systems,high,market-overview,p.10,Desktop data mining tools excluded from this estimate
dssune~1-cbf6e3-OBS-009,dssune~1-cbf6e3,,,market-assessment,1998,CRM system cost,$200000 to $2.5 million depending on size and existing infrastructure,high,market-overview,p.10,Lower end assumes pre-existing data warehouse components; large-scale systems $1.5M-$2M with consulting
dssune~1-cbf6e3-OBS-010,dssune~1-cbf6e3,,,market-assessment,1998,Data mining as data preparation,Implementing data mining is approximately 75% data preparation,high,industry-analysis,p.8,Algorithm execution is least of the effort; data selection cleaning and transformation are the primary challenge
dssune~1-cbf6e3-OBS-011,dssune~1-cbf6e3,,,market-assessment,1998,CRM professional services proportion,Professional services can represent as much as 60% of CRM contract,high,industry-analysis,p.4,More complex Data Knowledge environments such as CRM require considerable professional services
dssune~1-cbf6e3-OBS-012,dssune~1-cbf6e3,,,market-assessment,1998,Data warehouse implementation timeline,Data warehouses can take well over a year to implement,high,industry-analysis,p.8,Formal methodology required including user interviews architecture planning database design and modeling
dssune~1-cbf6e3-OBS-013,dssune~1-cbf6e3,,,market-assessment,1998,Data mart implementation timeline,Between two weeks and six months depending on type and application,high,industry-analysis,p.8,Wide range reflects quick-build automated marts vs. complex vertical-industry implementations
dssune~1-cbf6e3-OBS-014,dssune~1-cbf6e3,,,market-assessment,1998,CRM implementation timeline,About six to nine months for implementation,high,industry-analysis,p.8,Similar steps to data warehousing methodology plus campaign management software integration
dssune~1-cbf6e3-OBS-015,dssune~1-cbf6e3,,windows-nt-server,market-assessment,1998,NT as data mart platform shift,NT is now considered data mart platform-of-choice; suppliers formerly Unix-focused have tuned for NT; NT has driven down data mart prices,high,industry-analysis,p.9,Microsoft influence has changed go-to-market strategies and channels of most DSS suppliers
dssune~1-cbf6e3-OBS-016,dssune~1-cbf6e3,microsoft,plato-olap,viability-prediction,1998,Microsoft Plato market impact prediction,Microsoft Plato acquisition from Panorama will increase consolidation trend; many suppliers embracing Plato and planning partnerships despite uncertainty about what Plato actually is,high,expert-opinion,p.9,Prediction: Plato's market entry will be catalyst for consolidation before it even ships
dssune~1-cbf6e3-OBS-017,dssune~1-cbf6e3,microsoft,plato-olap,actual-outcome,2000,Microsoft Plato market impact outcome,SQL Server 7.0 OLAP Services (1999) did indeed catalyze market consolidation; several pure-play OLAP vendors declined or were acquired,medium,,,Outcome: SQL Server 7.0 OLAP Services (1999) did indeed catalyze market consolidation; several pure-play OLAP vendors declined or were acquired
dssune~1-cbf6e3-OBS-018,dssune~1-cbf6e3,,,viability-prediction,1998,DSS supplier consolidation prediction,Start-ups without true differentiation will fall on road to IPO or be acquired by predominant suppliers; consolidation becoming more common,high,expert-opinion,p.7,Prediction for near-term industry consolidation wave
dssune~1-cbf6e3-OBS-019,dssune~1-cbf6e3,arbor-software,essbase,market-assessment,1998,Arbor-Hyperion merger,Arbor Software and Hyperion Software announced intentions to merge into Hyperion Solutions; targeting leadership in custom on-demand and packaged analytic applications,high,market-overview,p.54,Merger imminent at time of writing; creates new leader in analytical applications across corporations government and education
