entity_id,entity_name,entity_type,sector,status,successor,years_active,study_id,notes
cognos,Cognos Incorporated,company,business-intelligence,dissolved,acquired by IBM 2008,1969-2008,2003-06-sarbanes-oxley-insight-pt2-veytsel-3950f2,Financial analytics vendor; GAAP-conformant financial statements expertise
longview-solutions,Longview Solutions,company,financial-software,dissolved,acquired by Exact Software 2012,1994-2012,2003-06-sarbanes-oxley-insight-pt2-veytsel-3950f2,Financial analytics vendor; CPM/budgeting planning forecasting
mis-ag,MIS AG,company,financial-software,dissolved,acquired by Cartesis 2004,1994-2004,2003-06-sarbanes-oxley-insight-pt2-veytsel-3950f2,German financial analytics vendor cited as SOX candidate
hyperion-solutions,Hyperion Solutions Corporation,company,financial-software,dissolved,acquired by Oracle 2007,1995-2007,2003-06-sarbanes-oxley-insight-pt2-veytsel-3950f2,Financial analytics vendor; CPM market leader; GAAP-conformant reporting
alterna,Alterna Corporation,company,financial-software,acquired,Paychex (via Alterna Capital Solutions acquisition),1999-2005,2003-06-sarbanes-oxley-insight-pt2-veytsel-3950f2,FVCM suite vendor cited as good SOX candidate | Source: Alterna Capital Solutions LLC acquired by Paychex Inc. https://www.marketscreener.com/quote/stock/PAYCHEX-INC-4894/news/Paychex-Inc-acquired-Alterna-Capital-Solutions-LLC-from-Alterna-Equity-Partners-for-approximately-45651622/
emagia,Emagia Corporation,company,financial-software,active,,2000-present,2003-06-sarbanes-oxley-insight-pt2-veytsel-3950f2,FVCM specialist; accounts receivable automation | Source: Emagia Corporation remains active as a financial technology/AR automation company. https://www.emagia.com/company-overview/
xrt,XRT (Cerg Finance),company,financial-software,unknown,,1995-present,2003-06-sarbanes-oxley-insight-pt2-veytsel-3950f2,FVCM suite vendor; European treasury/cash management specialist | Source: XRT (Cerg Finance); French treasury/financial software company; spun off Kyriba as a separate entity. XRT itself had limited public profile post-2001. https://www.finextra.com/newsarticle/2317/kyriba-secures-ten-million-dollar-funding-round
oracle-corp,Oracle Corporation,company,enterprise-software,active,,1977-present,2003-06-sarbanes-oxley-insight-pt2-veytsel-3950f2,ERP vendor with FVCM offerings; early SOX compliance messaging
peoplesoft,"PeopleSoft, Inc.",company,enterprise-software,dissolved,acquired by Oracle 2005,1987-2005,2003-06-sarbanes-oxley-insight-pt2-veytsel-3950f2,ERP vendor with FVCM; among earliest to tout Sarbanes-Oxley solutions
sap,SAP SE,company,enterprise-software,active,,1972-present,2003-06-sarbanes-oxley-insight-pt2-veytsel-3950f2,ERP vendor with FVCM offerings; early SOX compliance messaging
alex-veytsel,Alex Veytsel,person,IT-research,active,,2003-present,2003-06-sarbanes-oxley-insight-pt2-veytsel-3950f2,Aberdeen Group analyst; author of this Sarbanes-Oxley insight
aberdeen-group,"Aberdeen Group, Inc.",company,IT-research,dissolved,acquired by Harte-Hanks 2001,1988-2013,2003-06-sarbanes-oxley-insight-pt2-veytsel-3950f2,Publisher; Aberdeen Group June 2003
