"tech_id","tech_name","category","vendor","era","lifecycle_at_study","lifecycle_current","study_id","notes"
"intel-pentium-4","Intel Pentium 4","processor","Intel","2000-2008","mature","[DEFERRED]","dct-weekly-2003-03-23","Referenced in weekly PC Deals commentary 2003-03-23"
"intel-celeron","Intel Celeron","processor","Intel","1998-present","mature","[DEFERRED]","dct-weekly-2003-03-23","Referenced in weekly PC Deals commentary 2003-03-23"
"amd-athlon","AMD Athlon","processor","AMD","1999-2005","mature","[DEFERRED]","dct-weekly-2003-03-23","Referenced in weekly PC Deals commentary 2003-03-23"
"media-center-pc","Windows Media Center PC","form-factor","","2002-2014","emerging","[DEFERRED]","dct-weekly-2003-03-23","Referenced in weekly PC Deals commentary 2003-03-23"
"desktop-pc","Desktop PC","form-factor","","1981-present","mature","[DEFERRED]","dct-weekly-2003-03-23","Referenced in weekly PC Deals commentary 2003-03-23"
"dvd-rw","DVD+RW/+R","storage","","2001-2010","emerging","[DEFERRED]","dct-weekly-2003-03-23","Referenced in weekly PC Deals commentary 2003-03-23"
"ddr-sdram","DDR SDRAM","memory","","2000-2007","mature","[DEFERRED]","dct-weekly-2003-03-23","Referenced in weekly PC Deals commentary 2003-03-23"
"windows-xp-media-center","Windows XP Media Center Edition","operating-system","Microsoft","2002-2014","emerging","[DEFERRED]","dct-weekly-2003-03-23","Referenced in weekly PC Deals commentary 2003-03-23"
"windows-xp","Windows XP","operating-system","Microsoft","2001-2014","mature","[DEFERRED]","dct-weekly-2003-03-23","Referenced in weekly PC Deals commentary 2003-03-23"
"15-inch-lcd","15-inch LCD Monitor","display","","2000-present","mature","[DEFERRED]","dct-weekly-2003-03-23","Referenced in weekly PC Deals commentary 2003-03-23"
