"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes","section"
"ntpspr~1-728dc3-OBS-001","ntpspr~1-728dc3","","windows-nt-server-4","market-assessment","1996","NT Professional Services market size (1996)","$3 billion in NT Professional Services on $750 million NT platform revenue ($4 services per $1 platform)","high","ingest-extraction","market-sizing","p5","External services captured ~2/3 of available NT deployment revenue.",""
"ntpspr~1-728dc3-OBS-002","ntpspr~1-728dc3","","windows-nt-server-4","market-assessment","1997","NT Professional Services market size (1997)","Reached almost $20 billion; $12 services per $1 NT platform; driven by move to application servers","high","ingest-extraction","market-sizing","p5","Large increase due to application server complexity and lack of management tools.",""
"ntpspr~1-728dc3-OBS-003","ntpspr~1-728dc3","","windows-nt-server-4","viability-prediction","1998","NT Professional Services market forecast (2001)","~$110 billion by 2001 based on 8x platform cost multiplier; platform revenues growing at astounding rate","medium","ingest-extraction","market-sizing","p6-7","Figure 1 in report; significantly overshot due to dot-com bust.",""
"ntpspr~1-728dc3-OBS-004","ntpspr~1-728dc3","","windows-nt-server-4","actual-outcome","2001","NT Professional Services market size (2001)","Verify actual 2001 IT services market size; likely substantially below $110B projection.","low","unverified","market-sizing","","Verify actual 2001 IT services market size; likely substantially below $110B projection.",""
"ntpspr~1-728dc3-OBS-005","ntpspr~1-728dc3","","windows-nt-server-4","market-assessment","1998","NT 5 Ss limitations","NT has 5 critical weaknesses: scalability","medium","ingest-extraction"," systems management"," storage management"," security — all requiring professional services",""
"ntpspr~1-728dc3-OBS-006","ntpspr~1-728dc3","","windows-nt-server-5","viability-prediction","1998","NT 5.0 services demand spike","NT 5.0 introduction will drive strong near-term demand for design and deployment professional services","high","ingest-extraction","expert-opinion","p4","Complexity of addressing 5 Ss in next release will require external expertise.",""
"ntpspr~1-728dc3-OBS-007","ntpspr~1-728dc3","digital-equipment","","competitive-assessment","1998","Digital NT professional services leadership","Digital built largest Microsoft-certified NT professional services org (~2000 MCSEs); first Microsoft Prime Integrator","high","ingest-extraction","competitive-assessment","p21-22","2 million Exchange seats installed; strong Alliance for Enterprise Computing (AEC II) with Microsoft.",""
"ntpspr~1-728dc3-OBS-008","ntpspr~1-728dc3","ibm-corporation","","competitive-assessment","1998","IBM NT services strategy assessment","IBM offers NT plus IBM alternative apps (AS/400 RS/6000 mainframe); resonates with enterprise IS managers wary of Microsoft dependence","high","ingest-extraction","competitive-assessment","p27-28","IS managers concerned about Microsoft product maturity (Transaction Server",""
"ntpspr~1-728dc3-OBS-009","ntpspr~1-728dc3","hewlett-packard","","competitive-assessment","1998","HP NT services assessment","HP has only 20% PSO revenue from NT; expects 50% by year-end 1999; lacks MCSE workforce; perplexingly slow to respond","medium","ingest-extraction","competitive-assessment","p23-24","HP needs 1000+ MCSEs to meet projected demand; failure benefits Compaq and Digital.",""
"ntpspr~1-728dc3-OBS-010","ntpspr~1-728dc3","amdahl-corporation","","competitive-assessment","1998","Amdahl NT services positioning","Amdahl is NT/mainframe integration specialist not just mainframe maker; EnVista line with ESCON channel for mainframe connectivity","high","ingest-extraction","competitive-assessment","p12-13","Acquired by Fujitsu 1997; must change perception from big-iron-only to broad enterprise supplier.",""
"ntpspr~1-728dc3-OBS-011","ntpspr~1-728dc3","compaq-computer","","competitive-assessment","1998","Compaq pre-Digital NT services position","Pre-Digital Compaq rated limited in high-end NT; only 9000 services staff; weak vs. IBM and HP for midrange enterprise","high","ingest-extraction","competitive-assessment","p14","Digital acquisition transforms Compaq into major enterprise NT player.",""
"ntpspr~1-728dc3-OBS-012","ntpspr~1-728dc3","compaq-computer","","viability-prediction","1998","Post-Digital Compaq NT market position","If Digital acquisition goes through Compaq becomes major player in NT upscale universe; neutralizes HP in 11 of 15 categories","high","ingest-extraction","competitive-assessment","p15-16","HP had clear leadership in 13 of 15 pre-Digital; post-Digital Compaq leads or ties in 11 of 15. Entity ref: digital-equipment.",""
"ntpspr~1-728dc3-OBS-013","ntpspr~1-728dc3","ncr-corporation","","competitive-assessment","1998","NCR HATP NT positioning","NCR smartly positioned for High Availability Transaction Processing NT market; largest installed NT site running Exchange","high","ingest-extraction","competitive-assessment","p29-31","Four focus areas: Exchange",""
"ntpspr~1-728dc3-OBS-014","ntpspr~1-728dc3","sap-ag","sap-r3","competitive-assessment","1998","SAP migration to NT","SAP sees clear 1997 migration trend toward Windows/NT environments on front-end; SQL Server back-ends increasing alongside Oracle","high","ingest-extraction","competitive-assessment","p41","AcceleratedSAP methodology enables faster deployment vs. custom developers.",""
"ntpspr~1-728dc3-OBS-015","ntpspr~1-728dc3","microsoft-corporation","","competitive-assessment","1998","Microsoft MCS strategy","Microsoft Consulting Services not entering market to be leader but to encourage enterprise NT usage; knowledge shared back to channel","high","ingest-extraction","competitive-assessment","p39-40","Microsoft Premier Support: $55/incident or 24x7 annual; global Microsoft Premier program.",""
