"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"digital-equipment-corporation","Digital Equipment Corporation (DEC)","company","computer-systems","acquired","Compaq Computer Corporation -> Hewlett-Packard -> Hewlett Packard Enterprise / HP Inc.","1957-1998","2026-kastner-dec-longitudinal-22d177","Canonical entity; package uses full name to avoid ambiguity with month abbreviation."
"compaq-computer-corporation","Compaq Computer Corporation","company","computer-systems","acquired","Hewlett-Packard Company","1982-2002","2026-kastner-dec-longitudinal-22d177","Acquired DEC in 1998; acquired by HP in 2002."
"hewlett-packard-company","Hewlett-Packard Company","company","computer-systems","split","HP Inc.; Hewlett Packard Enterprise","1939-2015","2026-kastner-dec-longitudinal-22d177","Acquired Compaq in 2002; split announced 2014 and completed in 2015."
"hewlett-packard-enterprise","Hewlett Packard Enterprise","company","enterprise-it","active","active","2015-present","2026-kastner-dec-longitudinal-22d177","Successor chain for enterprise systems, services, and residual OpenVMS support transition."
"hp-inc","HP Inc.","company","personal-systems-printing","active","active","2015-present","2026-kastner-dec-longitudinal-22d177","Successor for PC and printer business after HP separation."
"vms-software-inc","VMS Software, Inc. (VSI)","company","enterprise-operating-systems","active","active","2014-present","2026-kastner-dec-longitudinal-22d177","Current OpenVMS developer/support organization."
"aberdeen-group","Aberdeen Group","firm","industry-analysis","acquired","Harte-Hanks; later Aberdeen Strategy & Research lineage","1988-present lineage","2026-kastner-dec-longitudinal-22d177","Institutional source for many observations; do not automatically attribute all Aberdeen observations to Kastner."
"peter-s-kastner","Peter S. Kastner","person","industry-analysis","active","active","1969-present","2026-kastner-dec-longitudinal-22d177","Personal memoir and named/coauthored-study source; separate from Aberdeen institutional voice."
"ken-olsen","Ken Olsen","person","computer-systems","deceased","not-applicable","1926-2011","2026-kastner-dec-longitudinal-22d177","DEC founder and long-running CEO."
"robert-palmer","Robert Palmer","person","computer-systems","deceased","not-applicable","1940-2024","2026-kastner-dec-longitudinal-22d177","DEC CEO during late independent period."
"bill-strecker","William D. Strecker","person","computer-architecture","unknown","unknown","DEC era","2026-kastner-dec-longitudinal-22d177","DEC technical leader associated with VAX and Alpha strategy in archive context."
"microsoft","Microsoft","company","software","active","active","1975-present","2026-kastner-dec-longitudinal-22d177","Windows NT and Wintel ecosystem participant."
"intel","Intel","company","semiconductors","active","active","1968-present","2026-kastner-dec-longitudinal-22d177","x86 and Itanium ecosystem participant; reference comparator for longitudinal method."
"ibm","IBM","company","computer-systems","active","active","1911-present","2026-kastner-dec-longitudinal-22d177","Enterprise incumbent comparator."
"tandem-computers","Tandem Computers","company","fault-tolerant-computing","acquired","Compaq -> Hewlett-Packard / HPE","1974-1997","2026-kastner-dec-longitudinal-22d177","Fault-tolerant comparator and later part of same successor chain as DEC."
"stratus-computer","Stratus Computer","company","fault-tolerant-computing","active","active","1980-present","2026-kastner-dec-longitudinal-22d177","Fault-tolerant comparator in OLTP/high-availability contexts."
"oracle","Oracle","company","enterprise-software","active","active","1977-present","2026-kastner-dec-longitudinal-22d177","Database/application software reference point; Oracle Rdb after DEC/Compaq lineage."
"ncr","NCR","company","computer-systems","active","active","1884-present","2026-kastner-dec-longitudinal-22d177","Enterprise systems/database comparator in Aberdeen archive context."
