"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"aberdeen-group","Aberdeen Group","firm","IT-research-and-analysis","acquired","Aberdeen (Harte-Hanks) -> Aberdeen Strategy & Research","1988-present","2001-aberdeen-group-recent-publications-psk-2be54d","Publisher; Boston, MA headquarters"
"appshop","AppShop","company","application-service-providers","dissolved","","1999-2002","2001-aberdeen-group-recent-publications-psk-2be54d","ASP profiled in Aberdeen report on ASP implementations; subject of Sep 2001 Profile"
"sistina-software","Sistina Software","company","storage-software","acquired","Sistina Software -> Red Hat (acquired 2003)","1998-2003","2001-aberdeen-group-recent-publications-psk-2be54d","Storage software including GFS cluster file system; acquired by Red Hat in 2003"
"pragmatech-software","Pragmatech Software","company","CRM-sales-automation","acquired","Pragmatech -> Saleslogix -> Infor CRM","1996-2005","2001-aberdeen-group-recent-publications-psk-2be54d","RFP and proposal automation software; CRM segment"
"mapics","MAPICS","company","ERP-manufacturing","acquired","MAPICS -> Infor (acquired 2003)","1978-2003","2001-aberdeen-group-recent-publications-psk-2be54d","iSeries ERP vendor; Cameleon front-office product; acquired by Infor in 2003"
"convergys","Convergys","company","customer-care-outsourcing","acquired","Convergys -> NICE Systems (acquired 2018)","1998-2018","2001-aberdeen-group-recent-publications-psk-2be54d","CRM/customer care outsourcing; 10-year alliance with Siebel announced July 2001"
"siebel-systems","Siebel Systems","company","CRM","acquired","Siebel Systems -> Oracle (acquired 2005)","1993-2006","2001-aberdeen-group-recent-publications-psk-2be54d","CRM software pioneer; acquired by Oracle in 2005 for $5.8B"
"surgient-networks","Surgient Networks","company","network-infrastructure","acquired","Surgient Networks -> VMware (acquired 2008)","1999-2008","2001-aberdeen-group-recent-publications-psk-2be54d","Virtual lab automation platform; acquired by VMware in 2008"
"sun-microsystems","Sun Microsystems","company","server-hardware-software","acquired","Sun Microsystems -> Oracle (acquired 2010)","1982-2010","2001-aberdeen-group-recent-publications-psk-2be54d","Server vendor; EDS alliance announced July 2001; acquired by Oracle in 2010"
"eds","EDS (Electronic Data Systems)","company","IT-services","acquired","EDS -> HP (acquired 2008)","1962-2008","2001-aberdeen-group-recent-publications-psk-2be54d","IT services firm; Sun alliance for ASP market; acquired by HP in 2008"
"onetta","Onetta","company","optical-networking","dissolved","","2000-2003","2001-aberdeen-group-recent-publications-psk-2be54d","Optical amplifier subsystems; failed to survive telecom bust"
"computer-network-solutions","Computer Network Solutions (CNS)","company","managed-services","acquired","CNS -> CA Technologies (absorbed)","1997-2005","2001-aberdeen-group-recent-publications-psk-2be54d","MSP for SMB using CA Unicenter; profiled twice in catalog"
