"tech_id","tech_name","category","vendor","era","lifecycle_at_study","lifecycle_current","study_id","notes"
"serial-ata","Serial ATA (SATA) / ATA Disks","storage","Multiple (incl. Maxtor)","2003","emerging","dominant","mid-line-storage-white-paper-06-13-03-3-7a2c62","Core midline storage technology; 2-8x capacity vs FC/SCSI at ~half cost per GB; up to 300 GB per disk"
"fibre-channel-disk","Fibre Channel (FC) Disk","storage","Multiple","2003","dominant","unknown","mid-line-storage-white-paper-06-13-03-3-7a2c62","High-performance disk; 36/72/142 GB capacity; high cost per GB; dominant enterprise tier at time of study"
"scsi-disk","SCSI Disk","storage","Multiple","2003","dominant","unknown","mid-line-storage-white-paper-06-13-03-3-7a2c62","High-performance enterprise disk; cost up to 5x ATA; Aberdeen groups with FC as ""high-performance disk"""
"magnetic-tape","Magnetic Tape (off-line storage)","storage","Multiple","2003","current","unknown","mid-line-storage-white-paper-06-13-03-3-7a2c62","Off-line tier; sequential access; slow restore; used for backup and deep archiving"
"raid","RAID (Redundant Array of Independent Disks)","storage","Multiple","2003","current","dominant","mid-line-storage-white-paper-06-13-03-3-7a2c62","Enables enterprise-class reliability for ATA disks; key enabler of midline storage viability"
"san","Storage Area Network (SAN)","network","Multiple","2003","current","active","mid-line-storage-white-paper-06-13-03-3-7a2c62","Mid-line storage can be added to existing SAN environments"
"nas","Network Attached Storage (NAS)","storage","Multiple","2003","current","active","mid-line-storage-white-paper-06-13-03-3-7a2c62","Mid-line compatible with NAS environments; eases adoption concerns"
"continuous-data-protection","Continuous Data Protection (CDP)","storage","Multiple","2003","emerging","unknown","mid-line-storage-white-paper-06-13-03-3-7a2c62","Emerging concept for restoring data to any point in time; complements mid-line disk restoration"
"solid-state-disk","Solid State Disk (SSD)","storage","Multiple","2003","emerging","dominant","mid-line-storage-white-paper-06-13-03-3-7a2c62","Ultra-performance tier above FC/SCSI in storage pyramid; mentioned for extreme OLTP performance needs"
"storage-management-software","Storage Management / HSM Software","application","Multiple","2003","current","unknown","mid-line-storage-white-paper-06-13-03-3-7a2c62","Required for automated tiering/migration from online to mid-line to tape; critical for ILM implementation"
"disk-based-backup-appliance","Disk-Based Backup Appliance (ATA)","hardware","Multiple","2003","emerging","unknown","mid-line-storage-white-paper-06-13-03-3-7a2c62","2TB ATA solution $7,000-$10,000 vs $15,000-$20,000 SCSI equivalent; key cost-saving use case"
"oltp-systems","Online Transaction Processing (OLTP)","application","Multiple","2003","current","current","mid-line-storage-white-paper-06-13-03-3-7a2c62","Remains on high-performance FC/SCSI disk; closed transactions may move to midline"
"data-warehouse","Data Warehouse / Business Intelligence","application","Multiple","2003","current","active-evolved","mid-line-storage-white-paper-06-13-03-3-7a2c62","Query-intensive; primarily sequential reads; mid-line storage cost-effective for data warehouse detail tables"
"sap-r3","SAP R/3 (mixed applications)","application","SAP","2003","current","legacy-superseded","mid-line-storage-white-paper-06-13-03-3-7a2c62","Example of mixed read/write applications; can segregate reference data to mid-line"
"ram-storage","RAM-based Storage (volatile)","storage","Multiple","2003","current","current","mid-line-storage-white-paper-06-13-03-3-7a2c62","Top tier of storage pyramid; high-speed volatile random access memory"
