"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes","section"
"OBS-KOD-001","1997-kodak-completes-wang-software-acqui-e78bb4","ENT-KOD-001","","market-data","1997","Kodak revenue","$16 billion multi-national corporation","high","ingest-extraction","vendor-data","Changing Market Dynamics","Kodak corporate scale cited to establish credibility for software acquisition",""
"OBS-KOD-002","1997-kodak-completes-wang-software-acqui-e78bb4","ENT-KOD-001","","market-data","1997","Acquisition price","Kodak paid $260 million in cash for Wang's software business","high","ingest-extraction","vendor-data","Alliance Opportunities","Deal included Wang's workflow imaging COLD DM and HSM technology plus Microsoft relationship continuation",""
"OBS-KOD-003","1997-kodak-completes-wang-software-acqui-e78bb4","ENT-KOD-002","","market-data","1997","Eastman Software employee count","700 employees worldwide post-acquisition","high","ingest-extraction","vendor-data","Organizational Outcomes","Robert Weiler continues as president of Eastman Software subsidiary",""
"OBS-KOD-004","1997-kodak-completes-wang-software-acqui-e78bb4","ENT-KOD-001","","market-data","1997","Kodak BIS installed base","20000 customers in Kodak BIS installed base","high","ingest-extraction","analyst-judgment","Independent Status a Plus","Large installed base cited as primary target for Eastman Software technology deployment",""
"OBS-KOD-005","1997-kodak-completes-wang-software-acqui-e78bb4","ENT-KOD-003","","market-data","1997","Wang Laboratories projected revenue","$1.4 billion annual revenue in fiscal year 1997","high","ingest-extraction","vendor-data","Alliance Opportunities","Wang services business retained by Wang Laboratories after software division sale",""
"OBS-KOD-006","1997-kodak-completes-wang-software-acqui-e78bb4","ENT-KOD-003","","market-data","1997","Wang Software revenue growth","More than 100% revenue growth for last two years in Wang Software business unit","high","ingest-extraction","analyst-judgment","Alliance Opportunities","Strong growth trajectory cited as validation of software asset value",""
"OBS-KOD-007","1997-kodak-completes-wang-software-acqui-e78bb4","ENT-KOD-002","","viability-prediction","1997","Eastman Software market position","Aberdeen believes Eastman Software is extremely well-positioned as independent Kodak subsidiary to expand leadership in document-intensive businesses","high","ingest-extraction","analyst-judgment","Abstract","Strong Aberdeen endorsement of acquisition rationale and strategic positioning",""
"OBS-KOD-008","1997-kodak-completes-wang-software-acqui-e78bb4","ENT-KOD-002","","actual-outcome","2000","Eastman Software market position","Kodak sold troubled Eastman Software unit in August 2000 to private investment group; financial terms undisclosed but widely reported as significant loss on $260M investment","high","ingest-extraction","web-research","N/A","Source: Rochester Business Journal Aug 23 2000 — Eastman Software had been on short list of divestitures for more than a year",""
"OBS-KOD-009","1997-kodak-completes-wang-software-acqui-e78bb4","ENT-KOD-002","TECH-KOD-001","viability-prediction","1997","Workflow technology expansion","Eastman Software's workflow capabilities will position it as dominant force in desktop and departmental server market","high","ingest-extraction","analyst-judgment","Expanding Market Opportunities","Aberdeen forecasts dominant position for Eastman Software in workflow/desktop market",""
"OBS-KOD-010","1997-kodak-completes-wang-software-acqui-e78bb4","ENT-KOD-002","TECH-KOD-001","actual-outcome","2001","Workflow technology expansion","Eastman Software was sold before achieving dominant position; workflow market moved to SharePoint Lotus Notes and later BPM platforms; Eastman Software technology did not achieve predicted dominance","high","ingest-extraction","web-research","N/A","Microsoft SharePoint (2001) became dominant workflow/document platform; Eastman Software was not a significant player",""
