"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes"
"OBS-001","2003-dell-ars-white-paper-53d13d","ENT-001","TECH-001","benchmark-result","2003","diy_disposal_cost_per_unit","$387+","high","ingest-extraction","CALC","1","Total 7-step DIY disposal cost per PC: identity cleansing ($2) + data cleansing ($126) + packing/moving ($132) + recycling ($48) + sales ($67) + verification ($12)"
"OBS-002","2003-dell-ars-white-paper-53d13d","ENT-001","TECH-001","benchmark-result","2003","ars_recycling_flat_rate","$49/unit","high","outcome-linkage","VENDOR","1","Dell ARS flat-rate recycling service cost per unit regardless of manufacturer"
"OBS-003","2003-dell-ars-white-paper-53d13d","ENT-001","TECH-001","benchmark-result","2003","ars_value_recovery_flat_rate","$69/unit","high","ingest-extraction","VENDOR","1","Dell ARS Value Recovery Service flat rate; includes data wiping, identity cleansing, refurbishment, and resale"
"OBS-004","2003-dell-ars-white-paper-53d13d","ENT-001","TECH-005","market-data","2003","pc_monthly_depreciation_rate","9.6%/month","high","ingest-extraction","CALC","1","Monthly depreciation rate of PC resale/recycling value; drives urgency for timely disposal"
"OBS-005","2003-dell-ars-white-paper-53d13d","ENT-001","","market-data","2004","projected_toxic_devices_disposed","400M+ units","medium","ingest-extraction","EST","1","Projected number of toxic computer devices to be disposed of in 2004; increase of ~100M over 2002"
"OBS-006","2003-dell-ars-white-paper-53d13d","ENT-001","","market-data","2003","disposal_cost_as_pct_of_acquisition",">25%","high","ingest-extraction","CALC","1","Disposal costs estimated at over 25% of initial PC acquisition cost and climbing; $387 on $1200 PC = 32%"
"OBS-007","2003-dell-ars-white-paper-53d13d","ENT-001","TECH-001","benchmark-result","2003","annual_savings_3000_units","$1M+","high","outcome-linkage","CALC","1","Organizations disposing 3,000+ PCs annually can save over $1 million/year with asset recovery program vs DIY"
"OBS-008","2003-dell-ars-white-paper-53d13d","ENT-001","TECH-001","benchmark-result","2003","annual_savings_5000_units","$1.54M","high","ingest-extraction","CALC","1","5,000 unit disposal: DIY cost $1.94M vs Dell ARS total $395K ($79/unit including packing); savings of $1.54M"
"OBS-009","2003-dell-ars-white-paper-53d13d","ENT-001","TECH-004","benchmark-result","2003","data_cleansing_cost_range","$16-$185/drive","high","ingest-extraction","CALC","1","Enterprise cost ~$126/drive; low of $16 requires significant capital investment for automation at Dell-like volumes"
"OBS-010","2003-dell-ars-white-paper-53d13d","ENT-010","TECH-007","benchmark-result","2003","data_wipe_time_8gb","2h 40m","high","ingest-extraction","MEAS","1","Time to complete full multi-pass overwrite of Western Digital Caviar 8-GB hard drive"
"OBS-011","2003-dell-ars-white-paper-53d13d","ENT-010","TECH-007","benchmark-result","2003","data_wipe_time_20gb","6h+","high","outcome-linkage","MEAS","1","Time to complete full multi-pass overwrite of 20-GB hard drive"
"OBS-012","2003-dell-ars-white-paper-53d13d","ENT-001","","benchmark-result","2003","packing_moving_cost_range","$12-$198/unit","high","ingest-extraction","CALC","1","Low: palletized bulk pickup; High: multi-hop shipping with hazmat compliance; Average $132/unit for DIY"
"OBS-013","2003-dell-ars-white-paper-53d13d","ENT-001","TECH-005","market-data","2003","storage_depreciation_cost_pentium3","$368/year","high","outcome-linkage","CALC","1","Annual cost of storing a 36-month-old Pentium III PC including storage space and market value depreciation"
"OBS-014","2003-dell-ars-white-paper-53d13d","ENT-001","TECH-001","strategy-classification","2003","recommended_disposal_timing","36 months","high","outcome-linkage","REC","1","Aberdeen recommends 36-month disposal cycle rather than 48 months many enterprises were drifting toward; asset value drops below disposal cost after this point"
"OBS-015","2003-dell-ars-white-paper-53d13d","ENT-001","TECH-001","viability-prediction","2003","disposal_cost_trajectory","rising","verified","outcome-linkage","QUAL","1","Disposal costs will continue to rise as percentage of TCO; predicted to become increasingly material factor in IT budgeting"
"OBS-016","2003-dell-ars-white-paper-53d13d","ENT-001","TECH-001","actual-outcome","2025","disposal_cost_trajectory_outcome","confirmed","high","ingest-extraction","RETRO","1","IT asset disposal costs have indeed risen significantly; ITAD is now a multi-billion dollar global industry with costs driven by regulatory compliance and data security requirements"
"OBS-017","2003-dell-ars-white-paper-53d13d","ENT-001","TECH-009","viability-prediction","2003","recycler_consolidation","predicted","high","ingest-extraction","QUAL","1","Small regional recyclers predicted to struggle competing without partnerships; high compliance costs and capital requirements favor large operators"
"OBS-018","2003-dell-ars-white-paper-53d13d","ENT-001","TECH-009","actual-outcome","2025","recycler_consolidation_outcome","confirmed","high","ingest-extraction","RETRO","1","ITAD market consolidated significantly; major players like Dell, HP, Arrow Electronics dominate; many small recyclers either acquired or partnered with larger firms"
