obs_id,study_id,entity_id,tech_id,observation_type,year_observed,metric_name,metric_value,confidence,methodology_code,source_page,notes
aberdeen-1996-distributed-open-rdbms-buying-guide-OBS-001,aberdeen-1996-distributed-open-rdbms-buying-guide,,rdbms-olap,technology-assessment,1996,Next-generation DORS requirement: ROLAP,Relational OLAP identified as critical next-generation DORS capability,high,industry-analysis,p.1 (What's Inside),Aberdeen categorized ROLAP as one of five core DORS technology requirements
aberdeen-1996-distributed-open-rdbms-buying-guide-OBS-002,aberdeen-1996-distributed-open-rdbms-buying-guide,,internet-database-access,technology-assessment,1996,Internet/Intranet database access as core DORS driver,Internet-connected distributed data access identified as primary market trend,high,industry-analysis,p.1 (Intro),Aberdeen explicitly identified Internet access to multiple back-end databases as defining trend
aberdeen-1996-distributed-open-rdbms-buying-guide-OBS-003,aberdeen-1996-distributed-open-rdbms-buying-guide,,,framework-factor,1996,DORS evaluation dimension: Scalability,Must scale to enterprise demands; processor and storage scalability both required,high,competitive-profiling,p.1 (What's Inside),First of five primary DORS evaluation dimensions
aberdeen-1996-distributed-open-rdbms-buying-guide-OBS-004,aberdeen-1996-distributed-open-rdbms-buying-guide,,,framework-factor,1996,DORS evaluation dimension: Distributed Technology,Must match growing decentralization of corporate data,high,competitive-profiling,p.1 (What's Inside),Second of five primary DORS evaluation dimensions
aberdeen-1996-distributed-open-rdbms-buying-guide-OBS-005,aberdeen-1996-distributed-open-rdbms-buying-guide,,,framework-factor,1996,DORS evaluation dimension: Open Technology,Must interoperate within multiplatform and multivendor environments,high,competitive-profiling,p.1 (What's Inside),Third of five primary DORS evaluation dimensions
aberdeen-1996-distributed-open-rdbms-buying-guide-OBS-006,aberdeen-1996-distributed-open-rdbms-buying-guide,,,framework-factor,1996,DORS evaluation dimension: Toolkits,Must increase programmer productivity through tooling,high,competitive-profiling,p.1 (What's Inside),Fourth of five primary DORS evaluation dimensions
aberdeen-1996-distributed-open-rdbms-buying-guide-OBS-007,aberdeen-1996-distributed-open-rdbms-buying-guide,,rdbms-olap,framework-factor,1996,DORS evaluation dimension: Next-Generation Technology,"Internet/Intranets, relational OLAP, universal servers, workgroup servers",high,competitive-profiling,p.1 (What's Inside),Fifth of five primary DORS evaluation dimensions
aberdeen-1996-distributed-open-rdbms-buying-guide-OBS-008,aberdeen-1996-distributed-open-rdbms-buying-guide,oracle,oracle-rdbms,strategy-classification,1996,Oracle DORS market position,Leading RDBMS supplier evaluated in DORS buying guide,high,competitive-profiling,p.2 (Who's Included),One of eight vendors profiled
aberdeen-1996-distributed-open-rdbms-buying-guide-OBS-009,aberdeen-1996-distributed-open-rdbms-buying-guide,microsoft,microsoft-sql-server,strategy-classification,1996,Microsoft DORS market position,Emerging enterprise RDBMS supplier; included in buying guide,medium,competitive-profiling,p.2 (Who's Included),SQL Server growing but not yet dominant in enterprise
aberdeen-1996-distributed-open-rdbms-buying-guide-OBS-010,aberdeen-1996-distributed-open-rdbms-buying-guide,sybase,sybase-ase,strategy-classification,1996,Sybase DORS market position,Established enterprise RDBMS supplier competing in open/distributed market,high,competitive-profiling,p.2 (Who's Included),One of eight vendors profiled; later acquired by SAP 2010
