"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"peter-s-kastner","Peter S. Kastner","person","IT-analyst","active","","1969-present","usatoday-kessler-itanium-mckinley-kastne-77362b","Aberdeen Group co-founder, VP/EVP/CRO; prior: PHI, Wang, ADL, Prime, Stratus, DEC"
"aberdeen-group","Aberdeen Group","firm","IT-research","acquired","Harte-Hanks (2007); Spiceworks Ziff Davis","1988-present","usatoday-kessler-itanium-mckinley-kastne-77362b","Boston-based IT research firm"
"intel-corporation","Intel Corporation","company","semiconductor","active","","1968-present","usatoday-kessler-itanium-mckinley-kastne-77362b","x86 CPU industry leader"
"hewlett-packard","Hewlett-Packard","company","computer-and-printer","split","HP Inc. and Hewlett Packard Enterprise (2015)","1939-2015","usatoday-kessler-itanium-mckinley-kastne-77362b","Computer/printer maker; merged with Compaq 2002"
"compaq-computer","Compaq Computer","company","PC-and-server","acquired","HP (2002)","1982-2002","usatoday-kessler-itanium-mckinley-kastne-77362b","PC maker; acquired Tandem 1997, DEC 1998"
"usa-today","USA Today","publication","newspaper","active","","1982-present","usatoday-kessler-itanium-mckinley-kastne-77362b","Gannett national daily newspaper"
"michelle-kessler","Michelle Kessler","person","journalist","active","","2000s-present","usatoday-kessler-itanium-mckinley-kastne-77362b","USA Today technology reporter (2000s)"
"deborah-conrad","Deborah Conrad","person","Intel-executive","active","","1990s-2010s","usatoday-kessler-itanium-mckinley-kastne-77362b","Intel Vice President; quoted re Itanium/McKinley"
"sun-microsystems","Sun Microsystems","company","computer-systems","acquired","Oracle (2010)","1982-2010","usatoday-kessler-itanium-mckinley-kastne-77362b","SPARC server competitor cited in story"
"ibm","IBM Corporation","company","computer-systems","active","","1911-present","usatoday-kessler-itanium-mckinley-kastne-77362b","Major mainframe and server vendor"
