"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes","section"
"usatoday-kessler-itanium-mckinley-kastne-77362b-OBS-001","usatoday-kessler-itanium-mckinley-kastne-77362b","peter-s-kastner","itanium-ia-64","commentary","2002","Iconic Itanium adoption critique","Intel and H-P holding party, nobody's coming","high","ingest-extraction","primary-source-quote","1","Kastner USA Today quote 1-Mar-2002",""
"usatoday-kessler-itanium-mckinley-kastne-77362b-OBS-002","usatoday-kessler-itanium-mckinley-kastne-77362b","intel-corporation","itanium-ia-64","market-context","2002","Itanium investment to date","~$1 billion, six years","high","ingest-extraction","primary-source","1","Intel + HP investment over six years",""
"usatoday-kessler-itanium-mckinley-kastne-77362b-OBS-003","usatoday-kessler-itanium-mckinley-kastne-77362b","intel-corporation","itanium-ia-64","price-point","2002","Itanium chip pricing","$1,000-$4,000 per chip","high","ingest-extraction","primary-source","1","Per-chip price range",""
"usatoday-kessler-itanium-mckinley-kastne-77362b-OBS-004","usatoday-kessler-itanium-mckinley-kastne-77362b","intel-corporation","itanium-ia-64","market-context","2002","Itanium installed base","few thousand first-gen units","medium","ingest-extraction","trade-press-estimate","1","Analyst estimate of first-gen Itanium adoption",""
"usatoday-kessler-itanium-mckinley-kastne-77362b-OBS-005","usatoday-kessler-itanium-mckinley-kastne-77362b","intel-corporation","x86-64-extension-amd64","forecast","2002","Intel reportedly building backup 64-bit-x86 plan","yes per industry watchers","high","ingest-extraction","primary-source","1","Story reports Intel designing 64-bit version of 32-bit line",""
"usatoday-kessler-itanium-mckinley-kastne-77362b-OBS-006","usatoday-kessler-itanium-mckinley-kastne-77362b","compaq-computer","itanium-ia-64","market-risk","2002","HP-Compaq merger Itanium-volume risk","consolidation reduces server lines","high","ingest-extraction","primary-source","1","If merger goes through, server consolidation",""
"usatoday-kessler-itanium-mckinley-kastne-77362b-OBS-007","usatoday-kessler-itanium-mckinley-kastne-77362b","intel-corporation","itanium-ia-64","vendor-claim","2002","Yearly Itanium release commitment","new version every year through 2005","high","ingest-extraction","primary-source","1","Intel commitment per Conrad",""
"usatoday-kessler-itanium-mckinley-kastne-77362b-OBS-008","usatoday-kessler-itanium-mckinley-kastne-77362b","deborah-conrad","itanium-ia-64","commentary","2002","Intel software-rewrite acknowledgment","months per business-grade program","high","ingest-extraction","primary-source-quote","1","Conrad quote on rewrite cost",""
"usatoday-kessler-itanium-mckinley-kastne-77362b-OBS-009","usatoday-kessler-itanium-mckinley-kastne-77362b","intel-corporation","64-bit-computing","market-context","2002","Competitive 64-bit landscape","Sun and IBM also make 64-bit","high","ingest-extraction","primary-source","1","Sun SPARC and IBM POWER cited",""
"usatoday-kessler-itanium-mckinley-kastne-77362b-OBS-010","usatoday-kessler-itanium-mckinley-kastne-77362b","intel-corporation","itanium-ia-64","market-risk","2002","Software adoption chicken-and-egg","ISVs reluctant, OEMs reluctant, buyers reluctant","high","ingest-extraction","primary-source","1","Triple chicken-and-egg dynamic",""
"usatoday-kessler-itanium-mckinley-kastne-77362b-OBS-011","usatoday-kessler-itanium-mckinley-kastne-77362b","usa-today","","publication","2002","Daily newspaper venue","USA Today McLean VA, circ 2,241,677","high","ingest-extraction","primary-source","1","Kessler byline 1-Mar-2002",""
