"tech_id","tech_name","category","vendor","era","lifecycle_at_study","lifecycle_current","study_id","notes"
"intel-architecture","Intel Architecture (IA / IA32)","platform","Intel","1985-present","mature","legacy-active","planningforemergingindustry-6-40decb","Industry-standard computing foundation."
"intel-xeon","Intel Xeon (1-/2-way)","platform","Intel","1998-present","mature","active","planningforemergingindustry-6-40decb","Workstation/server CPU family."
"intel-xeon-mp","Intel Xeon MP (multiprocessor)","platform","Intel","2002-present","mature","active","planningforemergingindustry-6-40decb","4-32 processor enterprise Xeon MP; tier-3 32-bit workloads."
"intel-itanium-2","Intel Itanium 2 (Madison)","platform","Intel","2003-2021","emerging","obsolete","planningforemergingindustry-6-40decb","64-bit server CPU; Madison iteration released mid-2003."
"intel-e7501","Intel E7501 chipset","platform","Intel","2002-2006","mature","obsolete","planningforemergingindustry-6-40decb","Dual-way Xeon chipset; supports 16GB memory, 3x PCI-X buses, dual Gigabit Ethernet."
"intel-e7505","Intel E7505 chipset","platform","Intel","2002-2006","mature","obsolete","planningforemergingindustry-6-40decb","Workstation Xeon chipset with AGP 8x, 4GB/s memory bandwidth."
"intel-e7205","Intel E7205 chipset","platform","Intel","2002-2005","mature","obsolete","planningforemergingindustry-6-40decb","Entry Xeon chipset."
"intel-e8870","Intel E8870 chipset","platform","Intel","2002-2007","mature","obsolete","planningforemergingindustry-6-40decb","Itanium 2 2-8-way chipset; extensive RAS logic."
"intel-875p-canterwood","Intel 875P Canterwood chipset","platform","Intel","2003-2006","mature","obsolete","planningforemergingindustry-6-40decb","High-end P4 chipset with ECC, dual DDR400, PAT, Gigabit Ethernet; entry workstation."
"intel-nocona","Intel Xeon Nocona (codename)","platform","Intel","2004-2006","emerging","obsolete","planningforemergingindustry-6-40decb","Next-gen 2004 Xeon; higher clock speeds."
"intel-lindenhurst","Intel Lindenhurst chipset (codename)","platform","Intel","2004-2007","emerging","obsolete","planningforemergingindustry-6-40decb","Industry-first chipset to incorporate PCI Express serial I/O and DDR2."
"intel-potomac","Intel Xeon Potomac (codename)","platform","Intel","2005-2007","emerging","obsolete","planningforemergingindustry-6-40decb","Next-gen 32-bit multiprocessor server CPU for 2H2004."
"intel-twin-castle","Intel Twin Castle chipset (codename)","platform","Intel","2004-2008","emerging","obsolete","planningforemergingindustry-6-40decb","Intel's first recent 4-way IA32 enterprise chipset since 2002 re-entry."
"ddr-sdram","DDR SDRAM (DDR266/333/400)","platform","Industry","2000-2008","mature","obsolete","planningforemergingindustry-6-40decb","Double data rate memory; 2.1/2.6/3.2 GB/s per channel; dual-channel 6.4GB/s."
"ddr2-sdram","DDR2 SDRAM (DDR2-400)","platform","Industry","2004-2010","emerging","obsolete","planningforemergingindustry-6-40decb","Half the power of DDR400; 40% less than DDR333; debuts 2004."
"memory-mirroring","Memory Mirroring/Sparing/Scrubbing","framework","Industry","1990s-present","emerging","active","planningforemergingindustry-6-40decb","Mainframe-class memory RAS migrating to IA servers."
"ipmi","Intelligent Platform Management Initiative (IPMI)","protocol","IPMI Forum","1998-present","mature","legacy-active","planningforemergingindustry-6-40decb","Open hardware-management interface; v1.5 released 2001; 150+ adopter companies."
"pci","PCI (Peripheral Component Interconnect)","protocol","PCI-SIG","1992-2010s","mature","obsolete","planningforemergingindustry-6-40decb","532 MB/s parallel bus at 66MHz/64-bit."
"pci-x","PCI-X (incl. PCI-X 2.0)","protocol","PCI-SIG","2000-2010","mature","obsolete","planningforemergingindustry-6-40decb","1.06 GB/s at 133MHz; PCI-X 2.0 at 266/533MHz = 2.1/4.2 GB/s peak."
"pci-express","PCI Express (PCI-E)","protocol","PCI-SIG","2004-present","emerging","active","planningforemergingindustry-6-40decb","Serial I/O, 2.5GHz per lane; up to x16 = 4GB/s; layered architecture, hot-plug, long-life."
"infiniband","InfiniBand","protocol","InfiniBand TA","2000-present","emerging","active","planningforemergingindustry-6-40decb","Low-latency data-center communications; 4x = 10Gb/s; expected to blossom with PCI-E."
"10gbe","10 Gigabit Ethernet (10GbE)","protocol","IEEE","2002-present","emerging","active","planningforemergingindustry-6-40decb","PCI-E x8 needed for sustained 10GbE bandwidth."
"iscsi","iSCSI (SCSI over IP)","protocol","IETF","2003-present","emerging","active","planningforemergingindustry-6-40decb","Disk array protocol benefiting from PCI-E Ethernet throughput."
"serial-ata","Serial ATA (SATA)","protocol","SATA-IO","2003-present","emerging","active","planningforemergingindustry-6-40decb","Serial disk connection; used in ATA storage-in-a-box."
"fibre-channel","Fibre Channel","protocol","Industry","1994-present","mature","legacy-active","planningforemergingindustry-6-40decb","Storage I/O protocol coexisting with PCI-E connectors."
"tcp-offload","TCP Offload Engine (TOE)","framework","Industry","2002-present","emerging","legacy-active","planningforemergingindustry-6-40decb","Network offload pattern anticipated for PCI-E InfiniBand."
