"tech_id","tech_name","category","vendor","era","lifecycle_at_study","lifecycle_current","study_id","notes"
"intel-pentium-4","Intel Pentium 4","processor","Intel","2000-2008","mature","unknown [REVIEW]","dct-weekly-2002-10-06","Referenced in weekly PC Deals commentary 2002-10-06"
"intel-pentium-4-m","Intel Pentium 4-M (Mobile)","processor","Intel","2002-2005","mature","unknown [REVIEW]","dct-weekly-2002-10-06","Referenced in weekly PC Deals commentary 2002-10-06"
"intel-pentium-iii","Intel Pentium III","processor","Intel","1999-2003","legacy","unknown [REVIEW]","dct-weekly-2002-10-06","Referenced in weekly PC Deals commentary 2002-10-06"
"intel-celeron","Intel Celeron","processor","Intel","1998-present","mature","unknown [REVIEW]","dct-weekly-2002-10-06","Referenced in weekly PC Deals commentary 2002-10-06"
"amd-athlon-xp","AMD Athlon XP","processor","AMD","2001-2005","mature","unknown [REVIEW]","dct-weekly-2002-10-06","Referenced in weekly PC Deals commentary 2002-10-06"
"amd-athlon","AMD Athlon","processor","AMD","1999-2005","mature","unknown [REVIEW]","dct-weekly-2002-10-06","Referenced in weekly PC Deals commentary 2002-10-06"
"desktop-pc","Desktop PC","form-factor","","1981-present","mature","unknown [REVIEW]","dct-weekly-2002-10-06","Referenced in weekly PC Deals commentary 2002-10-06"
"rdram","Rambus RDRAM","memory","","1999-2005","legacy","unknown [REVIEW]","dct-weekly-2002-10-06","Referenced in weekly PC Deals commentary 2002-10-06"
"ddr-sdram","DDR SDRAM","memory","","2000-2007","mature","unknown [REVIEW]","dct-weekly-2002-10-06","Referenced in weekly PC Deals commentary 2002-10-06"
"windows-xp-pro","Windows XP Professional","operating-system","Microsoft","2001-2014","mature","unknown [REVIEW]","dct-weekly-2002-10-06","Referenced in weekly PC Deals commentary 2002-10-06"
"windows-xp","Windows XP","operating-system","Microsoft","2001-2014","mature","unknown [REVIEW]","dct-weekly-2002-10-06","Referenced in weekly PC Deals commentary 2002-10-06"
"802-11b","Wi-Fi (802.11b)","networking","","1999-2010","mature","unknown [REVIEW]","dct-weekly-2002-10-06","Referenced in weekly PC Deals commentary 2002-10-06"
