entity_id,entity_name,entity_type,sector,status,successor,years_active,study_id,notes
DB-SOFTWARE,Dun & Bradstreet Software (D&B Software),vendor,enterprise software / ERP,acquired,Geac Computer Corporation,1990-1998,aberdeen-1996-app-dun-bradstreet-software-smartstrtogether-better,"Formed by merger of McCormack & Dodge and Management Science America in 1990. Divested by Dun & Bradstreet Corp and acquired by Geac Computer in 1998. Geac abandoned SmartStream manufacturing module in 1997."
DUN-BRADSTREET-CORP,The Dun & Bradstreet Corporation,conglomerate,financial data / business information,active (restructured),,1841-present,aberdeen-1996-app-dun-bradstreet-software-smartstrtogether-better,"Parent company preparing to divest D&B Software at time of study. Dun & Bradstreet sold D&B Software; the parent D&B Corp continues as a data/analytics company."
MCCORMACK-DODGE,McCormack & Dodge,vendor,mainframe business software,merged,D&B Software,1969-1990,aberdeen-1996-app-dun-bradstreet-software-smartstrtogether-better,"One of top two application suppliers of 1970s/80s; merged with Management Science America to form D&B Software in 1990."
MSA,Management Science America (MSA),vendor,mainframe business software,merged,D&B Software,1963-1990,aberdeen-1996-app-dun-bradstreet-software-smartstrtogether-better,"One of top two application suppliers of 1970s/80s; merged with McCormack & Dodge to form D&B Software in 1990."
GEAC,Geac Computer Corporation,vendor,enterprise software,acquired,Infor,1971-2004,aberdeen-1996-app-dun-bradstreet-software-smartstrtogether-better,"Canadian ERP vendor; acquired D&B Software in 1998; abandoned SmartStream manufacturing module; Geac acquired by Golden Gate Capital / Infor in 2004."
ORACLE-APPS,Oracle Applications,vendor,ERP software,active,,1987-present,aberdeen-1996-app-dun-bradstreet-software-smartstrtogether-better,"Named as primary competitor to SmartStream DE."
PEOPLESOFT,PeopleSoft Inc.,vendor,ERP / HCM software,acquired,Oracle Corporation,1987-2005,aberdeen-1996-app-dun-bradstreet-software-smartstrtogether-better,"Named as primary competitor; acquired by Oracle for $10.3B in 2005."
SAP,SAP SE,vendor,ERP software,active,,1972-present,aberdeen-1996-app-dun-bradstreet-software-smartstrtogether-better,"Named as primary competitor; note workflow capabilities described as still under development in 1996."
SSA,Systems Software Associates (SSA),vendor,ERP software,acquired,SSA GT / Infor,1981-2003,aberdeen-1996-app-dun-bradstreet-software-smartstrtogether-better,"Named as primary competitor; acquired by Infor in 2003."
SYBASE,Sybase Inc.,vendor,RDBMS,acquired,SAP SE,1984-2010,aberdeen-1996-app-dun-bradstreet-software-smartstrtogether-better,"Primary RDBMS vendor for SmartStream DE; Replication Server used for distributed data sync. Acquired by SAP in 2010."
MICROSOFT-SQL,Microsoft Corporation (SQL Server),vendor,RDBMS / software,active,,1975-present,aberdeen-1996-app-dun-bradstreet-software-smartstrtogether-better,"Co-primary RDBMS for SmartStream DE alongside Sybase (MS SQL Server is based on Sybase code)."
ABERDEEN-GROUP,Aberdeen Group,analyst-firm,IT research,active,,1988-present,aberdeen-1996-app-dun-bradstreet-software-smartstrtogether-better,"Author of this study; Boston-based IT analyst firm."
DOUG-MACINTYRE,Doug MacIntyre (CEO),person,enterprise software,unknown,,1990s,aberdeen-1996-app-dun-bradstreet-software-smartstrtogether-better,"CEO of D&B Software at time of study; reported SmartStream revenues >$100M for fiscal year ending November 30."
