"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"aberdeen-group","Aberdeen Group","firm","industry-analyst","acquired","Harte-Hanks (2002-2017) -> Spiceworks Ziff Davis","1988-present","technology-news-hardware-amd-beats-apple-5399ec","Boston-based IT industry analyst firm"
"peter-s-kastner","Peter S. Kastner","person","industry-analyst","active","","1970s-present","technology-news-hardware-amd-beats-apple-5399ec","EVP / chief research officer / research VP; various titles 1988-2007"
"amd","Advanced Micro Devices, Inc.","company","semiconductor","active","","1969-present","technology-news-hardware-amd-beats-apple-5399ec","x86 and more recently GPU competitor to Intel"
"apple-computer","Apple Computer / Apple Inc.","company","consumer-electronics","active","","1976-present","technology-news-hardware-amd-beats-apple-5399ec","Renamed Apple Inc. in Jan 2007; Mac / iPod / iPhone / iPad / Apple Silicon"
"intel-corporation","Intel Corporation","company","semiconductor","active","","1968-present","technology-news-hardware-amd-beats-apple-5399ec","Leading x86 CPU manufacturer"
"ibm","International Business Machines Corporation","company","IT-hardware-software-services","active","","1911-present","technology-news-hardware-amd-beats-apple-5399ec","Mainframe and systems vendor"
"microsoft","Microsoft Corporation","company","software","active","","1975-present","technology-news-hardware-amd-beats-apple-5399ec","Redmond WA software company"
"idc-corp","International Data Corporation (IDC)","firm","industry-analyst","active","","1964-present","technology-news-hardware-amd-beats-apple-5399ec","Framingham MA IT market research firm; IDG sister company"
"gartner-inc","Gartner, Inc.","firm","industry-analyst","active","","1979-present","technology-news-hardware-amd-beats-apple-5399ec","Stamford CT IT research and advisory firm"
"technewsworld","TechNewsWorld / ECT News Network","firm","news-media","active","","2000-present","technology-news-hardware-amd-beats-apple-5399ec","IT news publication; part of ECT News Network (E-Commerce Times, LinuxInsider, CRM Buyer)"
"jay-lyman-journalist","Jay Lyman","person","journalist","active","","2000s-present","technology-news-hardware-amd-beats-apple-5399ec","TechNewsWorld / ECT News Network staff writer; later 451 Research / S&P Global Market Intelligence analyst"
"martin-reynolds-analyst","Martin Reynolds","person","industry-analyst","active","","1990s-present","technology-news-hardware-amd-beats-apple-5399ec","Gartner research vice president covering semiconductors, hardware, and emerging tech"
"shane-rau-idc","Shane Rau","person","industry-analyst","active","","2000s-present","technology-news-hardware-amd-beats-apple-5399ec","IDC senior/research analyst covering semiconductors and computing systems"
"pc-world-magazine","PC World magazine","firm","news-media","defunct-print","Digital-only (2013)","1983-2013","technology-news-hardware-amd-beats-apple-5399ec","IDG consumer PC magazine; print edition ceased Aug 2013; PCWorld.com continues"
