"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes"
"kastner-jrl-trends-1999-pk-responses-f4c5a4-OBS-001","kastner-jrl-trends-1999-pk-responses-f4c5a4","peter-s-kastner","application-integration-eai","expert-opinion","1999","PK Response 1: data warehouse only good for past business","Right topic, wrong answer. The data warehouse approach is only good for looking at past business — real-time warehousing is cutting edge. Key EAI points are buy vs. build. Crossworlds offers handful of application-to-application solutions; Oberon et al offer toolkits. Real alternative is rolling your own with object-broker-based toolkit, because of intricate proprietary details of every enterprise's processes. Dark horse: ERP vendors moving toward CIS/warehousing/vertical depth.","high","ingest-extraction","expert-opinion","trend-1","Kastner verbatim — full PK Response"
"kastner-jrl-trends-1999-pk-responses-f4c5a4-OBS-002","kastner-jrl-trends-1999-pk-responses-f4c5a4","peter-s-kastner","y2k-remediation","expert-opinion","1999","PK Response 2: Y2K-unprepared narrative is whistling in dark","Arguing the world is unprepared for Y2K is whistling in the dark. This topic needs scenarios with depth: when will IS realize the problem; will remediation be in 2000 or 1999; what pressure/event will produce IS epiphany; how can IS test ISV applications; will testing+correcting make tangible difference vs. fail-and-remediate-in-2000?","high","ingest-extraction","expert-opinion","trend-2","Kastner verbatim — proved correct: most fixed in 1999"
"kastner-jrl-trends-1999-pk-responses-f4c5a4-OBS-003","kastner-jrl-trends-1999-pk-responses-f4c5a4","peter-s-kastner","y2k-contingency-planning","expert-opinion","1999","PK Response 3: business-unit contingency stack","Very interesting scenario — line business units cut off from IS support must work with existing LANs, Microsoft Office97, NT and Unix servers. Forget Office 2000 (delayed Q2) or Windows 2000. Three contingency approaches: (a) Microsoft VBA + Office97 + Access + Outlook for workflow; (b) Lotus Notes shops build around Notes + Office97; (c) Intranet toolset (need more research)","high","ingest-extraction","expert-opinion","trend-3","Kastner verbatim — primary-source scenario reasoning"
"kastner-jrl-trends-1999-pk-responses-f4c5a4-OBS-004","kastner-jrl-trends-1999-pk-responses-f4c5a4","peter-s-kastner","y2k-remediation","expert-opinion","1999","PK Response 4: Intel banner year — agreement with Intel","Agree and have formally told Intel that this is our scenario.","high","ingest-extraction","expert-opinion","trend-4","Kastner verbatim — Aberdeen-Intel scenario alignment 1H1999"
"kastner-jrl-trends-1999-pk-responses-f4c5a4-OBS-005","kastner-jrl-trends-1999-pk-responses-f4c5a4","peter-s-kastner","","expert-opinion","1999","PK Response 5: market-share #1 vendor scenario","(a) Let's pick ten areas where new technology is driving new entrants and where the big guys aren't yet playing; (b) let's name some likely (and unlikely) merger/acquisitions for 1999. And don't forget that stock price (e.g., Internet-stock price mania) is not the measure of market success.","high","ingest-extraction","expert-opinion","trend-5","Kastner counter-suggestion to scenario research"
"kastner-jrl-trends-1999-pk-responses-f4c5a4-OBS-006","kastner-jrl-trends-1999-pk-responses-f4c5a4","peter-s-kastner","","expert-opinion","1999","PK Response 6: telecom mainframe analogy","Tie this no-brainer to the mainframe market. Amdahl, Hitachi, and IBM are equivalent, so IT gets very good at negotiating best terms for 18-month-to-4-year period. Hidden issue: whether IS is prepared to manage shared (currently separate) telecomm facilities and shared bandwidth/QoS. I say not ready.","high","ingest-extraction","expert-opinion","trend-6","Kastner verbatim — historical analogy reasoning"
"kastner-jrl-trends-1999-pk-responses-f4c5a4-OBS-007","kastner-jrl-trends-1999-pk-responses-f4c5a4","peter-s-kastner","","expert-opinion","1999","PK Response 7: Sun ascendancy as inevitable","Sun's ascendancy is inevitable. We should focus our analysis on where Sun is really good and where buyers should look elsewhere/where Sun can improve. Secondary analysis (by Sloane and Fournier) is about evolution of Sun's software strategy, especially server-side Internet-to-database stuff.","high","ingest-extraction","expert-opinion","trend-7","Kastner verbatim — substantially validated 1999-2000"
"kastner-jrl-trends-1999-pk-responses-f4c5a4-OBS-008","kastner-jrl-trends-1999-pk-responses-f4c5a4","peter-s-kastner","windows-2000","expert-opinion","1999","PK Response 8: Windows 2000 slow adoption + Office 2000 delay","We have a new research report on this subject. Note also that Office 2000 will arrive later than expected Q1 and Office represents 40% of Microsoft's profits. Key feature of Office 2000 is ability to move into and out of HTML — great for Intranet posting.","high","ingest-extraction","expert-opinion","trend-8","Kastner verbatim — validated"
"kastner-jrl-trends-1999-pk-responses-f4c5a4-OBS-009","kastner-jrl-trends-1999-pk-responses-f4c5a4","peter-s-kastner","e-commerce","expert-opinion","1999","PK Response 9: post-Y2K e-commerce capability","Mr. Sakakeeny's group will tell us about next-generation Intranet-based applications development while Mr. Alschuler will ponder building ever-more-powerful web commerce sites.","medium","ingest-extraction","expert-opinion","trend-9","Aberdeen team coordination reference"
"kastner-jrl-trends-1999-pk-responses-f4c5a4-OBS-010","kastner-jrl-trends-1999-pk-responses-f4c5a4","peter-s-kastner","enterprise-security","expert-opinion","1999","PK Extension 10: who owns security","Security used to be one program on the mainframe. Now, security issues are rampant as distributed systems create enormous complexity. Further, TCP/IP, for all its benefits, opens enormous holes in any LAN or WAN environment. Is this a problem solved by Line of Business Managers or by the CIO? Can it be solved?","high","ingest-extraction","expert-opinion","trend-10","Kastner-added trend — substantially validated"
"kastner-jrl-trends-1999-pk-responses-f4c5a4-OBS-011","kastner-jrl-trends-1999-pk-responses-f4c5a4","peter-s-kastner","oo-development","expert-opinion","1999","PK Extension 11: 1999 year of the object","After ten years in the marketplace, object-oriented development is most commonly found in supplier's software products, not in IT applications. In 1999, leading ERP suppliers and IBM's San Francisco project will open a new era of objects for practical business use.","medium","ingest-extraction","expert-opinion","trend-11","Kastner-added trend — partial validation; OO became ubiquitous in supplier products"
"kastner-jrl-trends-1999-pk-responses-f4c5a4-OBS-012","kastner-jrl-trends-1999-pk-responses-f4c5a4","peter-s-kastner","isp-service","viability-prediction","1999","PK Extension 12: computing as utility service via ISPs","What are the dimensions, strategies, scenarios and segments of the development of the ISP business? Are they just toll-takers on the Internet highway, or is there a long-term, sustainable business here? Consolidation, hot niches, key products and services aimed at ISPs. And, will 1999 be the year of IP telephony?","high","ingest-extraction","expert-opinion","trend-12","Kastner-added trend — DIRECTLY foreshadowed cloud computing (AWS 2006)"
"kastner-jrl-trends-1999-pk-responses-f4c5a4-OBS-013","kastner-jrl-trends-1999-pk-responses-f4c5a4","peter-s-kastner","","biographical","1999","Kastner role at Aberdeen 1999","Peter Kastner annotating JRL trend list with 'PK Response' style — Aberdeen Group Research Director, 1999","high","ingest-extraction","primary-source","header","Filename TRENDS-1-14 with PK responses; matches IBM-MS NT Clusters 1999-05 attribution"
