"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes","section"
"ra-composite-apps-289c2f-obs-001","ra-composite-apps-289c2f","aberdeen-group","","survey-finding","2006","IT budget share consumed by application integration","40%","high","ingest-extraction","survey","1","Aberdeen research finding; $1.3 trillion global IT economy",""
"ra-composite-apps-289c2f-obs-002","ra-composite-apps-289c2f","aberdeen-group","","survey-finding","2006","Survey sample size","~135 enterprises","high","ingest-extraction","survey","21","Oct-Dec 2006; manufacturing and services sectors; online survey + telephone interviews",""
"ra-composite-apps-289c2f-obs-003","ra-composite-apps-289c2f","aberdeen-group","","survey-finding","2006","Respondents from large enterprises (>$1B revenue)","34%","high","ingest-extraction","survey","21","Company size distribution",""
"ra-composite-apps-289c2f-obs-004","ra-composite-apps-289c2f","aberdeen-group","","survey-finding","2006","Respondents from midsize enterprises ($50M-$1B)","32%","high","ingest-extraction","survey","21","Company size distribution",""
"ra-composite-apps-289c2f-obs-005","ra-composite-apps-289c2f","aberdeen-group","","survey-finding","2006","Respondents from small businesses (<$50M)","34%","high","ingest-extraction","survey","21","Company size distribution",""
"ra-composite-apps-289c2f-obs-006","ra-composite-apps-289c2f","aberdeen-group","","survey-finding","2006","Respondents from North America","43%","high","ingest-extraction","survey","21","Geographic distribution",""
"ra-composite-apps-289c2f-obs-007","ra-composite-apps-289c2f","aberdeen-group","","survey-finding","2006","Respondents from Europe","28%","high","ingest-extraction","survey","21","Geographic distribution",""
"ra-composite-apps-289c2f-obs-008","ra-composite-apps-289c2f","aberdeen-group","","survey-finding","2006","Respondents from Asia Pacific","23%","high","ingest-extraction","survey","21","Geographic distribution",""
"ra-composite-apps-289c2f-obs-009","ra-composite-apps-289c2f","aberdeen-group","","survey-finding","2006","Top business driver: Improve service to end users","63%","high","ingest-extraction","survey","4","Figure 1: Business Drivers for Building Composite Applications",""
"ra-composite-apps-289c2f-obs-010","ra-composite-apps-289c2f","aberdeen-group","","survey-finding","2006","Top business driver: Reduce operating costs (including labor)","56%","high","ingest-extraction","survey","4","Figure 1",""
"ra-composite-apps-289c2f-obs-011","ra-composite-apps-289c2f","aberdeen-group","","survey-finding","2006","Top business driver: Simplify IT infrastructure and platforms","48%","high","ingest-extraction","survey","4","Figure 1",""
"ra-composite-apps-289c2f-obs-012","ra-composite-apps-289c2f","aberdeen-group","","survey-finding","2006","Top business driver: Improve sales and revenue","31%","high","ingest-extraction","survey","4","Figure 1",""
"ra-composite-apps-289c2f-obs-013","ra-composite-apps-289c2f","aberdeen-group","","survey-finding","2006","Technology outcome: Simplify integration with technology infrastructure","60%","high","ingest-extraction","survey","4","Figure 2: Desired Technology Outcomes; most-selected outcome",""
"ra-composite-apps-289c2f-obs-014","ra-composite-apps-289c2f","aberdeen-group","","survey-finding","2006","Technology outcome: Allows easier and faster platform consolidation","49%","high","ingest-extraction","survey","4","Figure 2",""
