obs_id,study_id,entity_id,tech_id,observation_type,year_observed,metric_name,metric_value,confidence,methodology_code,source_page,notes
dbmspr~1-7c854e-OBS-001,dbmspr~1-7c854e,,,market-assessment,1997,DBMS market condition,Turbulent; Oracle/Informix/Sybase revenues stalled or slumped,high,industry-analysis,p.1,"1997 and early 1998: high-profile revenue struggles across leading vendors; questions about DBMS production and sales model"
dbmspr~1-7c854e-OBS-002,dbmspr~1-7c854e,,,market-assessment,1998,DBMS market growth outlook,Moderate pace overall; Unix enterprise flat; newer segments exploding,high,industry-analysis,p.4-5,"Aberdeen: DBMS market will continue growing but fundamentally altered; segmentation accelerating; Unix-server segment slowest; NT/BI/mobile fastest"
dbmspr~1-7c854e-OBS-003,dbmspr~1-7c854e,,odbms,market-assessment,1997,Object DBMS (pure) revenues,<$200 million,high,industry-analysis,p.15,"'Heralded a decade ago as next defining technology'; small but vibrant segment; assimilated mainly into ORDBMSs"
dbmspr~1-7c854e-OBS-004,dbmspr~1-7c854e,,ordbms,market-assessment,1998,ORDBMS share of new DBMS revenue,>50% of new DBMS revenue (first year ORDBMS > pure RDBMS),high,industry-analysis,p.15,"Oracle8 launch 1997 drove this; most deploying ORDBMSs don't yet leverage object capabilities; Aberdeen: object capabilities increasingly important"
dbmspr~1-7c854e-OBS-005,dbmspr~1-7c854e,oracle,oracle8,competitive-assessment,1998,Oracle8 projected license revenues,~$2 billion 1998 license revenues,high,industry-analysis,p.29,"De facto standard DBMS on Unix servers; leads market; Oracle service revenues as large as software licensing; comprehensive platform coverage"
dbmspr~1-7c854e-OBS-006,dbmspr~1-7c854e,oracle,oracle8,viability-prediction,1998,Oracle Unix enterprise market outlook,Will continue to dominate Unix enterprise but face commoditization pressure,high,expert-opinion,p.29-30,"Aberdeen: Oracle must alter direct sales strategy to support VARs/ISVs; active in almost every new segment; Oracle8 well-positioned for Web multi-tier"
dbmspr~1-7c854e-OBS-007,dbmspr~1-7c854e,microsoft,microsoft-sql-server,competitive-assessment,1997,SQL Server revenue growth rate,>50% annual revenue growth,high,industry-analysis,p.33,"Among largest DBMSs in unit sales; bundled with Microsoft Back Office; aggressive pricing; majority Windows NT DBMS market share"
dbmspr~1-7c854e-OBS-008,dbmspr~1-7c854e,microsoft,microsoft-sql-server-7,viability-prediction,1998,SQL Server 7.0 significance,May be the biggest DBMS story of 1998,high,expert-opinion,p.34,"Due H2 1998; could cement NT DBMS lead and extend into enterprise and business intelligence; adds row-level locking, scalability, data warehousing"
dbmspr~1-7c854e-OBS-009,dbmspr~1-7c854e,informix,informix-dynamic-server,competitive-assessment,1997,Informix market situation,Revenue restatement and lowering in 1997; refocused strategy,high,industry-analysis,p.30,"Four target segments: high-performance OLTP, data warehousing/BI, Web/content management, distributed enterprise; excellent DataBlade technology; pushing ISV/ERP partnerships"
dbmspr~1-7c854e-OBS-010,dbmspr~1-7c854e,informix,informix-dynamic-server,viability-prediction,1998,Informix competitive outlook,Can capture high-end OLTP/BI/ERP but will struggle in commoditized NT segments,high,expert-opinion,p.30-31,"Aberdeen: will struggle where market becomes commoditized; innovative DataBlade and excellent performance = healthy chunk of high-end; Web content/dev segment obstacle"
