entity_id,entity_name,entity_type,sector,status,successor,years_active,study_id,notes
aberdeen-group,Aberdeen Group,firm,Market Research / IT Consulting,acquired,Aberdeen/Harte-Hanks,1988-present,dbmspr~1-7c854e,Publisher and author of the practice summary; Boston-based IT consulting firm
oracle,Oracle Corporation,company,Enterprise Software/Database,active,,1977-present,dbmspr~1-7c854e,Market leader in Unix enterprise DBMS; Oracle8 flagship product; projected 1998 license revenues ~$2B; service revenues equal to software revenues
ibm,IBM Corporation,company,Enterprise IT Hardware/Services,active,,1911-present,dbmspr~1-7c854e,"DB2 Universal Database Version 5.0; mainframe DBMS dominance (VSAM, IMS, DB2); also Unix and NT presence; business intelligence and e-commerce initiatives"
informix,Informix Software Inc.,company,Database Software,dissolved,unknown,1980-2001,dbmspr~1-7c854e,"Technology leader; restated/lowered 1997 revenues; refocused on OLTP, data warehousing/BI, Web/content management, distributed computing; Informix Dynamic Server 7.3"
sybase-inc,Sybase Inc.,company,Database Software,dissolved,unknown,1984-2010,dbmspr~1-7c854e,"Adaptive Server family: Enterprise 11.5, IQ 11.5 (data warehousing), Anywhere (mobile); originally licensed SQL Server code to Microsoft; best vertical scalability claim"
microsoft,Microsoft Corporation,company,Enterprise Software / OS,active,,1975-present,dbmspr~1-7c854e,SQL Server 6.5 growing at >50% annually; SQL Server 7.0 due H2 1998; Aberdeen calls SQL Server 7.0 'biggest DBMS story of 1998'; Windows NT DBMS market leader
computer-associates,Computer Associates,company,Enterprise Software,dissolved,unknown,1976-2006,dbmspr~1-7c854e,"Dual strategy: Ingres/DBMS (relational, mid-range Unix) + CA-Jasmine (pure object DBMS); Harmony initiative for integration; Ingres II product family"
progress-software,Progress Software,company,Database / Development Tools,active,,1981-present,dbmspr~1-7c854e,SMB-focused; reliable and low-administration DBMS; Apptivity development tools; strong VAR/ISV indirect channel; smallest of major RDBMS vendors
object-design-inc,Object Design Inc.,company,Object DBMS Software,dissolved,unknown,1988-2003,dbmspr~1-7c854e,"ObjectStore pure ODBMS; revenue leader in ODBMS market; strong in telecom, finance, healthcare; extensive distributed object standards support"
versant-object-technology,Versant Object Technology Corporation,company,Object DBMS Software,dissolved,unknown,1988-2004,dbmspr~1-7c854e,Versant ODBM Release 5; enterprise-level; especially strong in telecommunications network switching applications; Java and distributed objects focus
intersystems-corporation,InterSystems Corporation,company,Database Software,active,,1978-present,dbmspr~1-7c854e,Cache product: integrates object and SQL data management at table/class level; optimized for complex transaction processing
ardent-software,Ardent Software Inc.,company,Object DBMS Software,dissolved,unknown,1998-1999,dbmspr~1-7c854e,O2 ODBMS (formerly from O2 Technology); enterprise object database; demonstrated performance on >100GB databases; acquired through series of mergers
poet-software,POET Software,company,Object DBMS Software,dissolved,unknown,1990s-2000s,dbmspr~1-7c854e,Poet 5.0 Object Server Suite; Windows NT positioning; Microsoft technology adoption; XML support for content management; object-oriented application development
gemstone-systems,GemStone Systems Inc.,company,Object DBMS / Application Server,dissolved,unknown,1982-2009,dbmspr~1-7c854e,GemStone 5.0: hybrid object database and Java application server; GemStone for Java family; distributed scalable multi-tier Java applications
objectivity-inc,Objectivity Inc.,company,Object DBMS Software,unknown,unknown,1988-present,dbmspr~1-7c854e,"Objectivity 5.0; multi-threaded object database; Java, C++, Web technologies support"
pervasive-software,Pervasive Software Inc.,company,Embedded DBMS Software,dissolved,unknown,1994-2012,dbmspr~1-7c854e,Pervasive.SQL: hybrid integrating Btrieve transactional engine and Scalable.SQL RDBMS; ideal for SMB; mixes transactional and query
centura-software,Centura Software Corporation,company,Embedded DBMS / Dev Tools,dissolved,unknown,1984-2000s,dbmspr~1-7c854e,SQLBase 7.0; also SQLBase 7.0 Light for mobile/thin clients; refocused on embedded DBMS after business difficulties; client/server tools heritage
interbase-software,InterBase Software Corporation,company,Embedded DBMS Software,dissolved,unknown,1985-2000s,dbmspr~1-7c854e,InterBase 5.0; spin-off of Borland International; high-end features for an embedded DBMS; retains access to Borland developer base
extended-systems-inc,Extended Systems Inc.,company,Embedded DBMS Software,dissolved,unknown,1984-2000s,dbmspr~1-7c854e,Advantage Database Server 5.0; flat file database for SMB embedded market; strong Borland Delphi developer installed base
cloudscape-inc,Cloudscape Inc.,company,Mobile / Java DBMS Software,dissolved,unknown,1996-2001,dbmspr~1-7c854e,JBMS 1.0; pure Java DBMS for mobile/thin client and Web applications; early Java-native DBMS
baan,Baan,company,Enterprise Software / ERP,dissolved,unknown,1978-2003,dbmspr~1-7c854e,"Named as key packaged application vendor driving DBMS purchasing; alongside SAP, PeopleSoft, Oracle"
sap,SAP,company,Enterprise Software,active,,1972-present,dbmspr~1-7c854e,Named as primary packaged application driver for DBMS decisions; SAP R/3 with Oracle and Informix as preferred DBMS backends
peoplesoft,PeopleSoft,company,Enterprise Software,dissolved,unknown,1987-2005,dbmspr~1-7c854e,Named alongside SAP/Baan/Oracle as packaged application vendor driving DBMS purchasing; preferred Informix partnership
