entity_id,entity_name,entity_type,sector,status,successor,years_active,study_id,notes
aberdeen-group,Aberdeen Group,firm,IT-research,acquired,Harte-Hanks 2006,1988-present,nti-5-development-toolsets-0e71c5,Publisher of NTI series; own research cited: Software Development: Why Tools First? Nov 1992
peter-s-kastner,Peter S. Kastner,person,IT-research,active,,1989-present,nti-5-development-toolsets-0e71c5,Co-author of NTI series
john-logan,John Logan,person,IT-research,unknown,,1990s,nti-5-development-toolsets-0e71c5,Co-author of NTI series
thomas-willmott,Thomas Willmott,person,IT-research,unknown,,1990s,nti-5-development-toolsets-0e71c5,Co-author of NTI series
ibm,IBM,company,IT-hardware-software,active,,1911-present,nti-5-development-toolsets-0e71c5,AD/Cycle strategy disappointing; IMS hierarchical files legacy; hardware supplier with toolset strategy
digital-equipment-corporation,Digital Equipment Corporation,company,IT-hardware,acquired,Compaq 1998,1957-1998,nti-5-development-toolsets-0e71c5,CDD+ repository large installed base; strategy uncertain after reorganization; Hyperdesk OO partnership
hewlett-packard,Hewlett-Packard,company,IT-hardware,split,HP Inc./HPE 2015,1939-present,nti-5-development-toolsets-0e71c5,Software encapsulation and OO expertise; will focus on remarketing/partnering rather than direct toolset sales; Sun DOE partnership for OMG
ncr,NCR Corporation,company,IT-hardware,split,Split into NCR Voyix (digital commerce) and NCR Atleos (ATMs) in October 2023,1884-present,nti-5-development-toolsets-0e71c5,Licenses most tools from others; Cooperation distributed systems environment; new ADE products expected late 1993
unisys,Unisys,company,IT-hardware,active,,1986-present,nti-5-development-toolsets-0e71c5,Mapper tool ported to multiple platforms; bringing best independent tools to traditional and Unix systems
oracle,Oracle,company,software,active,,1977-present,nti-5-development-toolsets-0e71c5,Revenue leader in RDBMS; Oracle7 aggressive marketing; Oracle Forms 4GL; Oracle Parallel Server
sybase,Sybase,company,software,acquired,SAP 2010,1984-2010,nti-5-development-toolsets-0e71c5,Client-server advocate; SQLServer remarketed by Microsoft; middleware-layer products; well-positioned
informix,Informix,company,software,acquired,IBM 2001,1980-2001,nti-5-development-toolsets-0e71c5,Well-regarded for robust RDBMS and development tools
ingres,Ingres,company,software,acquired,ASK Group (1990) -> Computer Associates (1994) -> spun off as Ingres Corp (2005) -> renamed Actian (2011) -> HCL Technologies (2021),1980-present,nti-5-development-toolsets-0e71c5,Advanced functionality; stable RDBMS; less visible since ASK Computer acquisition
ask-computer,ASK Computer Systems,company,software,acquired,Computer Associates (acquired 1994 for $311M),1972-1994,nti-5-development-toolsets-0e71c5,Acquired Ingres; reduced Ingres market visibility
knowledgeware,KnowledgeWare,company,software,acquired,Sterling Software (acquired 1994 for $74M); Sterling then acquired by Computer Associates (2000 for $3.3B),1979-1994,nti-5-development-toolsets-0e71c5,CASE product for mainframe systems; full life cycle from design/analysis to COBOL generation
texas-instruments,Texas Instruments,company,IT-software,active,,1951-present,nti-5-development-toolsets-0e71c5,IEF (Information Engineering Facility) CASE tool; large-scale mainframe systems focus
andersen-consulting,Andersen Consulting,firm,IT-consulting,renamed,"Accenture (renamed January 1, 2001)",1989-2001,nti-5-development-toolsets-0e71c5,Foundation CASE product; full life cycle mainframe CASE
intersolv,INTERSOLV,company,software,acquired,Merged with MERANT (1998); then Serena Software (2004); then Micro Focus,1988-1998,nti-5-development-toolsets-0e71c5,Formerly Index Technology and Sage Software; CASE tools for mainframe systems
cognos,Cognos,company,software,acquired,IBM (acquired 2008 for $5B),1969-2008,nti-5-development-toolsets-0e71c5,Powerhouse 4GL; strength in DEC and HP installed base
progress-software,Progress Software,company,software,active,,1981-present,nti-5-development-toolsets-0e71c5,Progress 4GL; dramatic revenue growth; excellent ISV platform technology reputation
software-ag,Software AG,company,software,active,,1969-present,nti-5-development-toolsets-0e71c5,Natural 4GL widely used in IBM mainframe; recent thrust to HP 9000 and NCR System 3000 midrange
unify-corporation,Unify Corporation,company,software,acquired,Merged with Daegis (2010); acquired Gupta Technologies; then OpenText acquired (2015),1980-present,nti-5-development-toolsets-0e71c5,ACCELL SQL; independent toolset leveraging best RDBMS engine performance
powersoft,Powersoft Corporation,company,software,acquired,Sybase (merged 1995 for $940M); Sybase then acquired by SAP (2010),1974-1995,nti-5-development-toolsets-0e71c5,PowerBuilder GUI builder for Windows/DOS; hooks into multiple backend SQL RDBMS; also mentioned as production system GUI tool
gupta-technologies,Gupta Technologies,company,software,acquired,Renamed Centura Software (1996); bankruptcy 2001; assets to Unify Corp (2006); then OpenText (2015),1984-1999,nti-5-development-toolsets-0e71c5,SQLWindows GUI builder for Windows/DOS; point-and-click; hooks into SQL RDBMS backends
visix-software,VISIX Software,company,software,dissolved,Dissolved late 1990s; Galaxy framework discontinued,1988-1998,nti-5-development-toolsets-0e71c5,"Galaxy product; automates creation of Windows, Macintosh and Motif GUIs"
blyth-software,Blyth Software,company,software,acquired,"Renamed Blyth Industries, then Omnis Technology; acquired by TigerLogic (now Datawatch)",1987-present,nti-5-development-toolsets-0e71c5,Omnis product; competes with Powersoft/Gupta for Windows; fully portable to Macintosh
forte-software,Forte Software,company,software,acquired,Sun Microsystems (acquired 1999 for $540M),1991-1999,nti-5-development-toolsets-0e71c5,Full-blown integrated client-server development for complex transaction processing
