"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"internetnews","InternetNews.com (Jupitermedia)","company","tech-media","acquired","QuinStreet (Jupitermedia 2009)","1996-2009","internetnews-veritas-itanium-believer-20-2ff4eb","Tech news site, later subsumed into eWeek/eSecurityPlanet"
"clint-boulton-internetnews","Clint Boulton","person","tech-journalism","active","","1990s-present","internetnews-veritas-itanium-believer-20-2ff4eb","InternetNews.com staff reporter (later eWeek)"
"peter-s-kastner","Peter S. Kastner","person","IT-analyst","active","","1980s-present","internetnews-veritas-itanium-believer-20-2ff4eb","Cited as 'Aberdeen Group analyst'"
"aberdeen-group","Aberdeen Group","firm","IT-research","acquired","Spiceworks Ziff Davis (2018)","1988-2018","internetnews-veritas-itanium-believer-20-2ff4eb",""
"veritas-software","VERITAS Software","company","storage-software","acquired","Symantec (2005); spun out as Veritas Technologies 2016","1983-2005","internetnews-veritas-itanium-believer-20-2ff4eb","Mountain View CA storage and utility computing software vendor"
"ranajit-nevatia-veritas","Ranajit Nevatia","person","vendor-executive","active","","circa-2004-present","internetnews-veritas-itanium-believer-20-2ff4eb","Director of Linux strategy at VERITAS"
"idc","International Data Corporation (IDC)","firm","industry-analyst","active","","1964-present","internetnews-veritas-itanium-believer-20-2ff4eb","Source of Itanium-Linux $2B forecast"
"intel-corp","Intel Corporation","company","semiconductors","active","","1968-present","internetnews-veritas-itanium-believer-20-2ff4eb","Itanium 2 vendor"
"red-hat","Red Hat, Inc.","company","enterprise-software","acquired","IBM (2019, $34B)","1993-2019","internetnews-veritas-itanium-believer-20-2ff4eb","Red Hat Linux 3.0 (Enterprise) supported"
"amd","Advanced Micro Devices, Inc.","company","semiconductors","active","","1969-present","internetnews-veritas-itanium-believer-20-2ff4eb","Opteron cited as Itanium competitor"
"ibm-corp","IBM Corporation","company","enterprise-IT","active","","1911-present","internetnews-veritas-itanium-believer-20-2ff4eb","POWER architecture cited as third-party competitor"
"dell","Dell Inc.","company","PC-manufacturing","active","Dell Technologies (2016 brand)","1984-present","internetnews-veritas-itanium-believer-20-2ff4eb","PowerEdge 7250 4-way Itanium server announced"
"hewlett-packard","Hewlett-Packard","company","IT-hardware","active","HP Inc. + HPE (2015 split)","1939-present","internetnews-veritas-itanium-believer-20-2ff4eb","'Eternal supporter of Itanium'"
