tech_id,tech_name,category,vendor,era,lifecycle_at_study,lifecycle_current,study_id,notes
san,Storage Area Network (SAN),storage,Various,1990s-2000s,growing,"{'lifecycle_current': 'active', 'notes': 'Storage Area Networks remain active in enterprise data centers. Fibre Channel SANs (Gen 7, 64GFC) and iSCSI SANs widely deployed. Market still active though Ethernet-based storage gaining share.', 'source': 'General knowledge'}",2004-05dell-storage-profile-editpk-05170-3c00b1,Core enterprise storage architecture; Dell|EMC CX products aimed at SAN deployment.
nas,Network Attached Storage (NAS),storage,Dell,1990s-2000s,growing,"{'lifecycle_current': 'active', 'notes': 'Network Attached Storage is a growing market with on-premises and cloud NAS solutions. SMB and enterprise NAS actively developed by NetApp, Synology, QNAP, Dell, and cloud providers.', 'source': 'General knowledge'}",2004-05dell-storage-profile-editpk-05170-3c00b1,"Dell PowerVault NAS family: 775N, 770N, 745N."
fibre-channel,Fibre Channel (FC),protocol,Various,1990s-2000s,mature,"{'lifecycle_current': 'mature', 'notes': 'Fibre Channel remains active in mission-critical SANs. Gen 7 (64GFC) is mainstream as of 2024; Gen 8 (128GFC) standard completed. Still dominant for Tier-1 enterprise storage but facing Ethernet-based competition.', 'source': 'https://www.ampcom.com/blogs/industry-insights/fibre-channel-networking-market'}",2004-05dell-storage-profile-editpk-05170-3c00b1,Primary disk array interface for high-performance storage; used in Dell|EMC CX family.
serial-ata,Serial ATA (SATA),hardware,Various,2000s,emerging,"{'lifecycle_current': 'active', 'notes': 'Serial ATA (SATA) remains the dominant interface for consumer HDDs and SSDs, though NVMe (PCIe) is rapidly growing for performance SSDs. SATA is mature but widely active.', 'source': 'General knowledge'}",2004-05dell-storage-profile-editpk-05170-3c00b1,ATA disks used for midline/nearline storage at lower cost than FC.
serial-attached-scsi,Serial Attached SCSI (SAS),protocol,Various,2000s,emerging,"{'lifecycle_current': 'active', 'notes': 'Serial Attached SCSI (SAS) remains the enterprise standard for HDDs in servers and storage arrays. SAS 4.0 (22.5 Gbps) is current. Active in enterprise storage, though NVMe is growing for SSDs.', 'source': 'General knowledge'}",2004-05dell-storage-profile-editpk-05170-3c00b1,Standards body participation cited; Serial Attached SCSI standard.
dell-emc-cx-family,Dell|EMC CX Product Family,storage,Dell; EMC,2000s,current,"{'lifecycle_current': 'end-of-life', 'notes': 'Dell EMC CLARiiON CX series (CX300, CX400, CX500, CX600, CX700, CX3/CX4 families) all reached EOSL. CX3/CX4 series EOSL was March 31, 2014 to December 31, 2016. Succeeded by VNX, then Unity arrays.', 'source': 'https://www.hardwarewartung.com/en/emc-end-of-life-en/'}",2004-05dell-storage-profile-editpk-05170-3c00b1,"CX300, CX500, CX700 modular Fibre Channel disk arrays; 3rd-gen as of 2004."
dell-emc-ax100,Dell|EMC AX100,storage,Dell; EMC,2004,new,"{'lifecycle_current': 'end-of-life', 'notes': 'Dell EMC AX100 Array reached End of Service Life on April 30, 2011. No further manufacturer support available.', 'source': 'https://serviceexpress.com/eol-eosl-database/products/emc-ax100-emc-disk-storage/'}",2004-05dell-storage-profile-editpk-05170-3c00b1,Entry-level Fibre Channel + SATA array; scales to 3TB; wizard-based setup.
powervault-nas,Dell PowerVault NAS,storage,Dell,2000s,current,"{'lifecycle_current': 'discontinued', 'notes': 'Dell PowerVault NAS product line was discontinued. Dell exited the standalone NAS appliance market; PowerVault brand continued with tape and SAN products but NAS-specific line was discontinued.', 'source': 'General knowledge / Dell product history'}",2004-05dell-storage-profile-editpk-05170-3c00b1,"PowerVault 775N, 770N (midrange), 745N (entry-level) NAS servers."
powervault-tape,Dell PowerVault Tape Products,storage,Dell,2000s,current,"{'lifecycle_current': 'active', 'notes': 'Dell PowerVault Tape products remain active. PowerVault ML3 (21U/48U) and ML3e have EOSL dates of April 30, 2032, indicating active product line. Current generation uses LTO-9 technology.', 'source': 'https://www.parkplacetechnologies.com/eosl/family/powervault/'}",2004-05dell-storage-profile-editpk-05170-3c00b1,"Tape autoloaders and libraries: 122T, 132T, 136T, 160T."
lto,LTO (Linear Tape Open),storage,Various,2000s,growing,"{'lifecycle_current': 'active', 'notes': 'LTO (Linear Tape-Open) is very active. LTO-9 is current shipping generation; LTO-10 (30TB/cartridge) announced for 2025. 176.5 Exabytes shipped in 2024, a 15.4% increase over 2023. Roadmap extends to LTO-14.', 'source': 'https://www.lto.org/2025/07/lto-tape-technology-shipments-scale-to-new-heights/'}",2004-05dell-storage-profile-editpk-05170-3c00b1,Dell standardizing on LTO-2 for enterprise tape; preferred format going forward.
windows-storage-server,Microsoft Windows Storage Server 2003,platform,Microsoft,2003-2004,current,"{'lifecycle_current': 'end-of-life', 'notes': 'Microsoft Windows Storage Server 2003 reached end of extended support on July 14, 2015, following Windows Server 2003 EOL. No security updates available.', 'source': 'https://security.berkeley.edu/news/microsoft-windows-server-2003-end-life'}",2004-05dell-storage-profile-editpk-05170-3c00b1,OS used in Dell PowerVault NAS; based on Windows 2003 Advanced Server.
snapview,SnapView (point-in-time copy),application,EMC,2000s,current,"{'lifecycle_current': 'discontinued', 'notes': 'EMC SnapView was the point-in-time copy software for CLARiiON CX arrays. With the CX product family reaching EOSL (2014-2016), SnapView is discontinued. Succeeded by SnapSure/RecoverPoint on newer platforms.', 'source': 'https://www.hardwarewartung.com/en/emc-end-of-life-en/'}",2004-05dell-storage-profile-editpk-05170-3c00b1,Point-in-time copy software available across CX product family including CX300.
navisphere,Navisphere,application,EMC,2000s,current,"{'lifecycle_current': 'discontinued', 'notes': 'EMC Navisphere was the management software for CLARiiON arrays. With CX arrays EOL, Navisphere is discontinued. Succeeded by Unisphere management software on VNX/Unity platforms.', 'source': 'General knowledge / EMC product history'}",2004-05dell-storage-profile-editpk-05170-3c00b1,Device management software for Dell|EMC CX family.
visualsan,VisualSAN,application,Dell,2004,current,"{'lifecycle_current': 'discontinued', 'notes': 'VisualSAN was a SAN management software product (later acquired by Brocade). The product was discontinued and absorbed into Brocade/Broadcom network management tools.', 'source': 'General knowledge / industry history'}",2004-05dell-storage-profile-editpk-05170-3c00b1,"Web-based SAN management software; discovers, visualizes, and monitors SAN components."
flare-os,FLARE Operating System,platform,EMC,2000s,current,"{'lifecycle_current': 'discontinued', 'notes': 'FLARE (Fibre Logic Array Runtime Environment) OS ran on EMC CLARiiON and VNX storage systems. With CLARiiON CX series EOL (2014-2016) and VNX series EOSL (2019-2023), FLARE OS is discontinued. Succeeded by OE (Operating Environment) on Unity.', 'source': 'https://tekmart.co.za/t-blog/what-is-flare-a-simple-explanation-of-emc-hard-drive-flare/'}",2004-05dell-storage-profile-editpk-05170-3c00b1,Operating system for Dell|EMC CX array disk controllers.
