"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"aberdeen-group","Aberdeen Group","firm","industry-analyst","acquired","Harte-Hanks (2002-2017) -> Spiceworks Ziff Davis","1988-present","slow-growth-for-it-spending-in-2003-it-t-231f47","Boston-based IT industry analyst firm"
"peter-s-kastner","Peter S. Kastner","person","industry-analyst","active","","1970s-present","slow-growth-for-it-spending-in-2003-it-t-231f47","EVP / chief research officer / research VP; various titles 1988-2007"
"informationweek","InformationWeek / TechWeb","firm","news-media","active","","1985-present","slow-growth-for-it-spending-in-2003-it-t-231f47","IT business trade publication; Techweb digital arm"
"ibm","International Business Machines Corporation","company","IT-hardware-software-services","active","","1911-present","slow-growth-for-it-spending-in-2003-it-t-231f47","Mainframe and systems vendor"
"hewlett-packard","Hewlett-Packard Company","company","PC-manufacturing","split","HP Inc. + Hewlett Packard Enterprise (2015)","1939-2015","slow-growth-for-it-spending-in-2003-it-t-231f47","Original HP company"
"sun-microsystems","Sun Microsystems, Inc.","company","computer-systems","acquired","Oracle Corporation (2010)","1982-2010","slow-growth-for-it-spending-in-2003-it-t-231f47","UNIX workstation/server/SPARC/Java company"
"dell-computer","Dell Computer / Dell Inc.","company","PC-manufacturing","active","Dell Technologies (2016-)","1984-present","slow-growth-for-it-spending-in-2003-it-t-231f47","Direct-sales PC maker"
"apple-computer","Apple Computer, Inc. / Apple Inc.","company","consumer-electronics","renamed","Apple Inc. (2007)","1976-present","slow-growth-for-it-spending-in-2003-it-t-231f47","Cupertino CA PC and consumer-electronics maker; dropped ""Computer"" from name 2007"
"eds-corp","Electronic Data Systems (EDS)","company","IT-services-outsourcing","acquired","HP (2008)","1962-2008","slow-growth-for-it-spending-in-2003-it-t-231f47","Plano TX IT outsourcing giant founded by Ross Perot; acquired by HP 2008 for $13.9B; became HP Enterprise Services"
"gregg-keizer","Gregg Keizer","person","journalist","active","","1990s-present","slow-growth-for-it-spending-in-2003-it-t-231f47","Long-time Techweb/Computerworld staff writer"
"deutsche-bank","Deutsche Bank AG","company","banking","active","","1870-present","slow-growth-for-it-spending-in-2003-it-t-231f47","Frankfurt-based global universal bank; $2.5B IBM outsourcing deal 2002"
"jpmorgan-chase","J.P. Morgan Chase & Co.","company","banking","active","","2000-present","slow-growth-for-it-spending-in-2003-it-t-231f47","Formed by J.P. Morgan + Chase Manhattan merger 2000; $5B IBM outsourcing deal 2002 (later unwound)"
