"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","methodology_code","source_page","notes"
"slow-growth-for-it-spending-in-2003-it-t-231f47-OBS-001","slow-growth-for-it-spending-in-2003-it-t-231f47","peter-s-kastner","it-outsourcing","expert-opinion","2003","Tech ops not core competency","More and more IT organizations are telling us that their executives have concluded that technology operations are not their core competency.","high","industry-analysis","p1","Kastner as Aberdeen CRO quoted"
"slow-growth-for-it-spending-in-2003-it-t-231f47-OBS-002","slow-growth-for-it-spending-in-2003-it-t-231f47","peter-s-kastner","it-offshoring-india","expert-opinion","2003","Offshore outsourcing economic threat","That's a horse of a completely different color, and a potential economic threat to the livelihood of a lot of Americans.","high","industry-analysis","p1","Kastner on offshoring to India"
"slow-growth-for-it-spending-in-2003-it-t-231f47-OBS-003","slow-growth-for-it-spending-in-2003-it-t-231f47","","","viability-prediction","2003","Global IT spending 2003 forecast","Aberdeen predicts modest gains in IT spending: up 4% in 2003, from less than 1% in 2002. That's inflation, plus or minus, back-end-loaded toward the close of the year.","high","industry-analysis","p1","Kastner/Aberdeen 2003 forecast"
"slow-growth-for-it-spending-in-2003-it-t-231f47-OBS-004","slow-growth-for-it-spending-in-2003-it-t-231f47","peter-s-kastner","","expert-opinion","2003","Psychology not technology","Ultimately, psychology and not technology will determine the growth rate for IT spending this year.","high","industry-analysis","p1","Kastner aphorism on CEO discretionary spending sensitivity"
"slow-growth-for-it-spending-in-2003-it-t-231f47-OBS-005","slow-growth-for-it-spending-in-2003-it-t-231f47","","linux-server","viability-prediction","2003","Linux server 40% growth","Growth in the Linux server sector will be 40 percent during 2003 — not as dramatic as the 50-percent-plus boost in 2002, but still substantial.","high","industry-analysis","p1","Aberdeen 2003 Linux forecast"
"slow-growth-for-it-spending-in-2003-it-t-231f47-OBS-006","slow-growth-for-it-spending-in-2003-it-t-231f47","","linux-desktop","viability-prediction","2003","Linux desktop ~3% best case","Don't expect 2003 to be the year of Linux on the enterprise desktop. The best that supporters can hope for is that the open-source operating system will overtake Apple Computer at roughly 3% of the market during 2003.","high","industry-analysis","p1","Kastner/Aberdeen skeptical on Linux desktop"
"slow-growth-for-it-spending-in-2003-it-t-231f47-OBS-007","slow-growth-for-it-spending-in-2003-it-t-231f47","ibm","it-outsourcing","market-data","2002","IBM Deutsche Bank deal","IBM announced a $2.5 billion outsourcing deal with Deutsche Bank in late 2002.","high","press-release","p1","Cited in article as outsourcing exemplar"
"slow-growth-for-it-spending-in-2003-it-t-231f47-OBS-008","slow-growth-for-it-spending-in-2003-it-t-231f47","ibm","it-outsourcing","market-data","2002","IBM J.P. Morgan Chase deal","IBM announced a $5 billion outsourcing deal with J.P. Morgan Chase & Co. in late 2002.","high","press-release","p1","Cited in article as outsourcing exemplar; deal was later substantially reversed in 2004"
"slow-growth-for-it-spending-in-2003-it-t-231f47-OBS-009","slow-growth-for-it-spending-in-2003-it-t-231f47","","linux-desktop","actual-outcome","2020","Linux desktop never broke out","Through the 2010s and 2020s, Linux desktop market share remained ~2-3% globally (StatCounter) despite Ubuntu, ChromeOS-as-Linux-derivative, and post-Windows-8 user frustration — fully validating Kastner's 2003 skepticism.","verified","industry-consensus","backfill","Backfill"
"slow-growth-for-it-spending-in-2003-it-t-231f47-OBS-010","slow-growth-for-it-spending-in-2003-it-t-231f47","","it-offshoring-india","actual-outcome","2015","US IT offshoring employment impact","US IT employment data 2003-2015 show substantial shift of application development and back-office IT work to India/Philippines; Kastner's 'economic threat' framing was broadly borne out in narrow IT-services occupations though overall US tech employment grew.","partially-verified","industry-consensus","backfill","Backfill — partial validation"
