"tech_id","tech_name","category","vendor","era","lifecycle_at_study","lifecycle_current","study_id","notes"
"hp-openview","HP OpenView","platform","Hewlett-Packard","1990s-2006","mature","{'lifecycle_current': 'evolved', 'notes': 'HP OpenView was rebranded as HP BTO (Business Technology Optimization) Software in 2007 after HP acquired Mercury Interactive. HPE Software was subsequently sold to Micro Focus in 2017. The HP OpenView brand no longer exists; products live on under Micro Focus (now OpenText) portfolio.', 'source': 'https://en.wikipedia.org/wiki/HP_OpenView'}","hp-can-boost-soa-offerings-with-acquisit-48e07e","HP's enterprise systems management platform; cross-platform; trusted at many large enterprises; being extended with Mercury capabilities."
"soa","Service-Oriented Architecture (SOA)","framework","Various","2000s","growing","{'lifecycle_current': 'evolved', 'notes': 'SOA evolved into microservices/API-first architectures. Known answer applied.', 'source': 'known'}","hp-can-boost-soa-offerings-with-acquisit-48e07e","New application architecture paradigm; 90% of companies have SOA activities underway at end of 2006; affects full design-code-test-deploy-maintain lifecycle."
"systinet-registry","Systinet SOA Registry","application","Systinet / Mercury Interactive","2000s","current","{'lifecycle_current': 'discontinued', 'notes': 'Systinet was acquired by Mercury Interactive for $105M in early 2006, then absorbed into HP when HP acquired Mercury for $4.5B in late 2006. HP rebranded it as HP Systinet Registry. The product was subsequently part of HPE Software, sold to Micro Focus in 2017. Systinet as a distinct product brand has been discontinued; absorbed into a larger portfolio and largely obsoleted by API management platforms.', 'source': 'https://www.techmonitor.ai/technology/software/hp_launches_soa_governance_services_software'}","hp-can-boost-soa-offerings-with-acquisit-48e07e","SOA registry and governance repository; key capability Mercury acquired from Systinet; to be integrated into HP OpenView."
"mercury-loadrunner","Mercury LoadRunner","application","Mercury Interactive","2000s","current","{'lifecycle_current': 'active', 'notes': 'Mercury LoadRunner is still actively maintained. Mercury Interactive was acquired by HP in 2006, then sold to Micro Focus in 2017, then to OpenText. LoadRunner 2023 R1 was released July 2023 with ongoing updates. Currently OpenText LoadRunner.', 'source': 'https://en.wikipedia.org/wiki/LoadRunner'}","hp-can-boost-soa-offerings-with-acquisit-48e07e","Widely used load testing and monitoring tool for enterprise applications and infrastructure; already referenced in auditor-report-4-43ad9b."
"mercury-quality-center","Mercury Quality Center","application","Mercury Interactive","2000s","current","{'lifecycle_current': 'evolved', 'notes': 'Mercury Quality Center was acquired by HP in 2006, rebranded as HP Quality Center, then HP ALM (Application Lifecycle Management) in 2011. When HPE Software sold to Micro Focus in 2017, it became Micro Focus ALM Quality Center. Now part of OpenText (acquired Micro Focus in 2023). Product line continues under OpenText branding.', 'source': 'https://www.peerspot.com/questions/what-needs-improvement-with-micro-focus-alm-quality-center'}","hp-can-boost-soa-offerings-with-acquisit-48e07e","Test quality management center; developer-oriented tool brought by Mercury to HP OpenView."
"mercury-bac","Mercury Business Availability Center","application","Mercury Interactive","2000s","current","{'lifecycle_current': 'evolved', 'notes': 'Mercury Business Availability Center (BAC) was acquired by HP in 2006. HP rebranded Mercury products into HP Business Service Management (BSM) suite, which combined Mercury BAC with HP OpenView capabilities. Later part of HPE Software, sold to Micro Focus (2017), then OpenText (2023). Survived under multiple rebranding cycles.', 'source': 'https://www.techmonitor.ai/technology/software/hp_launches_soa_governance_services_software'}","hp-can-boost-soa-offerings-with-acquisit-48e07e","Mercury facility for business service availability monitoring; maps to HP OpenView Business Service Management and Consolidated Event & Performance Management."
"mercury-itgc","Mercury IT Governance Center","application","Mercury Interactive","2000s","current","{'lifecycle_current': 'evolved', 'notes': ""Mercury IT Governance Center (ITGC) was acquired by HP in 2006 as part of the $4.5B Mercury Interactive acquisition. Rebranded and integrated into HP's IT governance and compliance portfolio. Later evolved through HPE Software then Micro Focus. The original Mercury ITGC brand was discontinued; functionality absorbed into portfolio products."", 'source': 'https://www.cio.com/article/262781/mergers-acquisitions-hp-purchase-of-mercury-a-done-deal.html'}","hp-can-boost-soa-offerings-with-acquisit-48e07e","IT governance capability from Mercury; maps to HP OpenView IT Compliance and Governance area."
"sarbanes-oxley-404","Sarbanes-Oxley Section 404 (SOX 404)","standard","U.S. Congress","2002-present","current","{'lifecycle_current': 'standard-current', 'notes': ""Sarbanes-Oxley Section 404 remains a current and active legal compliance requirement for publicly traded companies in the US. SOX 404(a) applies to all SEC-registered public companies; 404(b) requires independent auditor attestation for accelerated filers. No changes to the law's validity; continues to drive significant IT and financial compliance investment."", 'source': 'https://www.cbh.com/insights/articles/sox-404/'}","hp-can-boost-soa-offerings-with-acquisit-48e07e","Regulatory compliance driver for IT governance software; cited as top meaning of IT governance among buyers."
"windows-vista","Microsoft Windows Vista / Vista Server","platform","Microsoft","2006-2007","pre-release","{'lifecycle_current': 'end-of-life', 'notes': 'Windows Vista reached end-of-life April 11, 2017. Known answer applied.', 'source': 'known'}","hp-can-boost-soa-offerings-with-acquisit-48e07e","Cited as customer distraction during HP-Mercury OpenView integration; introduction complicates 18-month integration cycle."
"ibm-zos","IBM z/OS (Mainframe OS)","platform","IBM","2001-present","mature","{'lifecycle_current': 'active', 'notes': 'IBM z/OS is actively developed and current. IBM z/OS 3.2 announced for Q3 2025 release to support the new z17 mainframe. IBM continues strategic investment in mainframe platform with AI capabilities, hybrid cloud integration.', 'source': 'https://www.crn.com/news/cloud/2025/ibm-sets-june-date-for-ai-agent-era-z17-mainframes'}","hp-can-boost-soa-offerings-with-acquisit-48e07e","OpenView can remotely monitor z/OS on IBM System z; but HP has not committed to deeper mainframe management penetration."
