"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes","section"
"hp-can-boost-soa-offerings-with-acquisit-48e07e-OBS-001","hp-can-boost-soa-offerings-with-acquisit-48e07e","hewlett-packard","mercury-quality-center","strategy-classification","2006","HP acquisition of Mercury Interactive","HP acquiring Mercury Interactive; strategic move to extend OpenView SOA management capabilities","high","ingest-extraction","qualitative","1","Announcement dated July 31, 2006.",""
"hp-can-boost-soa-offerings-with-acquisit-48e07e-OBS-002","hp-can-boost-soa-offerings-with-acquisit-48e07e","systinet","systinet-registry","strategy-classification","2006","Mercury acquisition of Systinet","Mercury acquired Systinet in January 2006 for SOA management and registry capabilities","high","ingest-extraction","qualitative","1","",""
"hp-can-boost-soa-offerings-with-acquisit-48e07e-OBS-003","hp-can-boost-soa-offerings-with-acquisit-48e07e","hewlett-packard","hp-openview","competitive-position","2006","HP competitive position vs. IBM post-Mercury","Giant step closer to competing on a level playing field with IBM; distances from CA and BMC","medium","ingest-extraction","qualitative","1","Aberdeen assessment.",""
"hp-can-boost-soa-offerings-with-acquisit-48e07e-OBS-004","hp-can-boost-soa-offerings-with-acquisit-48e07e","","soa","technology-adoption","2006","SOA adoption rate at year-end 2006","90% of all companies will exit 2006 with SOA activities at least underway","high","ingest-extraction","survey","2","Aberdeen survey data cited from ESB and SOA Middleware research, June 2006.",""
"hp-can-boost-soa-offerings-with-acquisit-48e07e-OBS-005","hp-can-boost-soa-offerings-with-acquisit-48e07e","ibm","soa","competitive-position","2006","IBM SOA financial performance","IBM positive growth and financial performance in SOA area","high","ingest-extraction","qualitative","2","Used as evidence that SOA is at the heart of software buying plans.",""
"hp-can-boost-soa-offerings-with-acquisit-48e07e-OBS-006","hp-can-boost-soa-offerings-with-acquisit-48e07e","hewlett-packard","hp-openview","product-evaluation","2006","OpenView deployment scope","Cross-platform product trusted at many enterprises; extends far beyond HP hardware customers","high","ingest-extraction","qualitative","2","",""
"hp-can-boost-soa-offerings-with-acquisit-48e07e-OBS-007","hp-can-boost-soa-offerings-with-acquisit-48e07e","","mercury-loadrunner","product-evaluation","2006","Mercury LoadRunner market position","Widely used to test and monitor complicated enterprise applications, infrastructure, and client-server performance","high","ingest-extraction","qualitative","2","",""
"hp-can-boost-soa-offerings-with-acquisit-48e07e-OBS-008","hp-can-boost-soa-offerings-with-acquisit-48e07e","hewlett-packard","hp-openview","product-evaluation","2006","HP-Mercury best-suited customer profile","Large enterprises with complex networks, application integration, many IT development projects, multi-site computing","high","ingest-extraction","qualitative","3","Small companies (<$50M revenue) not primary target.",""
"hp-can-boost-soa-offerings-with-acquisit-48e07e-OBS-009","hp-can-boost-soa-offerings-with-acquisit-48e07e","","sarbanes-oxley-404","trend-analysis","2006","Top meaning of IT governance among buyers","Regulatory compliance (especially SOX 404); policy compliance; alignment of IT assets with business strategies","medium","ingest-extraction","survey","2","Aberdeen survey research finding.",""
"hp-can-boost-soa-offerings-with-acquisit-48e07e-OBS-010","hp-can-boost-soa-offerings-with-acquisit-48e07e","","","expert-opinion","2006","IT governance market education need","Bulk of the market (especially SMB) needs considerable education on IT governance","medium","ingest-extraction","qualitative","2","Aberdeen finding from survey research.",""
"hp-can-boost-soa-offerings-with-acquisit-48e07e-OBS-011","hp-can-boost-soa-offerings-with-acquisit-48e07e","hewlett-packard","ibm-zos","risk-assessment","2006","HP weakness in mainframe systems management","HP less attractive for companies with mixed environments including mainframes; not committed to deeper mainframe penetration","medium","ingest-extraction","qualitative","3","OpenView can remotely monitor z/OS but HP has not committed to core mainframe focus.",""
"hp-can-boost-soa-offerings-with-acquisit-48e07e-OBS-012","hp-can-boost-soa-offerings-with-acquisit-48e07e","hewlett-packard","","trend-analysis","2006","Mainframe involvement in enterprise SOA plans","Mainframes heavily involved in enterprise-size ($1B+) SOA plans","high","ingest-extraction","survey","3","Aberdeen most recent survey finding.",""
"hp-can-boost-soa-offerings-with-acquisit-48e07e-OBS-013","hp-can-boost-soa-offerings-with-acquisit-48e07e","hewlett-packard","","risk-assessment","2006","Mercury workforce integration risk","3,000-person Mercury organization; large workforce turnover could delay deliverables and compromise IP","medium","ingest-extraction","qualitative","3","Cultural assimilation identified as potentially bigger challenge than technical integration.",""
"hp-can-boost-soa-offerings-with-acquisit-48e07e-OBS-014","hp-can-boost-soa-offerings-with-acquisit-48e07e","hewlett-packard","hp-openview","strategy-classification","2006","HP OpenView integration cycle timeline","Scheduled over next 18 months from July 2006","high","ingest-extraction","qualitative","3","HP-Mercury product integration schedule.",""
"hp-can-boost-soa-offerings-with-acquisit-48e07e-OBS-015","hp-can-boost-soa-offerings-with-acquisit-48e07e","hewlett-packard","windows-vista","risk-assessment","2006","Windows Vista as distraction during integration","Customer distraction from Windows Vista/Vista Server introduction will complicate integration cycle","medium","ingest-extraction","qualitative","3","Aberdeen risk assessment.",""
"hp-can-boost-soa-offerings-with-acquisit-48e07e-OBS-016","hp-can-boost-soa-offerings-with-acquisit-48e07e","hewlett-packard","","viability-prediction","2006","HP-Mercury acquisition outcome prediction","Highly likely HP will remain on acquisitive path; will strengthen HP IT system/application management especially in SOA development","medium","ingest-extraction","qualitative","3","Aberdeen prediction.",""
