"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"aberdeen-group","Aberdeen Group","firm","industry-analyst","acquired","Harte-Hanks (2002-2017) -> Spiceworks Ziff Davis","1988-present","peoplesoft-bid-mirrors-lofty-goals-of-or-6be2ec","Boston-based IT industry analyst firm"
"peter-s-kastner","Peter S. Kastner","person","industry-analyst","active","","1970s-present","peoplesoft-bid-mirrors-lofty-goals-of-or-6be2ec","EVP / chief research officer / research VP / director of research, Aberdeen Group; various titles 2003-2007"
"oracle-corp","Oracle Corporation","company","database-software","active","","1977-present","peoplesoft-bid-mirrors-lofty-goals-of-or-6be2ec","Flagship database vendor; acquired Sun Microsystems 2010; acquired PeopleSoft 2005"
"microsoft","Microsoft Corporation","company","software","active","","1975-present","peoplesoft-bid-mirrors-lofty-goals-of-or-6be2ec","Redmond WA software company"
"peoplesoft","PeopleSoft, Inc.","company","enterprise-software","acquired","Oracle (2005)","1987-2005","peoplesoft-bid-mirrors-lofty-goals-of-or-6be2ec","HR/financials/ERP software vendor acquired by Oracle after 18-month hostile bid"
"sap-ag","SAP AG","company","enterprise-software","active","","1972-present","peoplesoft-bid-mirrors-lofty-goals-of-or-6be2ec","German ERP software market leader"
"siebel-systems","Siebel Systems","company","enterprise-software","acquired","Oracle (2006)","1993-2006","peoplesoft-bid-mirrors-lofty-goals-of-or-6be2ec","CRM market leader acquired by Oracle"
"ibm","International Business Machines Corporation","company","IT-hardware-software-services","active","","1911-present","peoplesoft-bid-mirrors-lofty-goals-of-or-6be2ec","Mainframe and systems vendor"
"larry-ellison","Lawrence J. Ellison","person","technology-executive","active","","1977-present","peoplesoft-bid-mirrors-lofty-goals-of-or-6be2ec","Oracle chairman/CEO 1977-2014; CTO 2014-present"
"steve-lohr","Steve Lohr","person","journalist","active","","","peoplesoft-bid-mirrors-lofty-goals-of-or-6be2ec","New York Times technology/business reporter"
"craig-conway","Craig Conway","person","technology-executive","active","","1999-2004","peoplesoft-bid-mirrors-lofty-goals-of-or-6be2ec","PeopleSoft CEO who opposed Oracle hostile bid; ousted 2004"
"henning-kagermann","Henning Kagermann","person","technology-executive","active","","1998-2009","peoplesoft-bid-mirrors-lofty-goals-of-or-6be2ec","SAP chief executive at time of NYT article"
"nyt","The New York Times","firm","news-media","active","","1851-present","peoplesoft-bid-mirrors-lofty-goals-of-or-6be2ec","US newspaper of record; Kastner quoted subject pskastner of own NYT subscription"
