"tech_id","tech_name","category","vendor","era","lifecycle_at_study","lifecycle_current","study_id","notes"
"as400","IBM AS/400","platform","IBM","1988-2000","mature","rebranded","sun-as400-main-report-2002-c37e2a","Renamed to iSeries in 2000, then IBM i; Power Systems family"
"iseries","IBM iSeries","platform","IBM","2000-2008","mature","rebranded","sun-as400-main-report-2002-c37e2a","Post-AS/400 brand; subject of the report"
"os400","OS/400","platform","IBM","1988-present","mature","rebranded","sun-as400-main-report-2002-c37e2a","Operating system; now IBM i"
"ibm-pseries","IBM pSeries","platform","IBM","2000-2008","mature","rebranded","sun-as400-main-report-2002-c37e2a","AIX Unix on POWER; Regatta-class shared hardware with iSeries"
"ibm-regatta","IBM Regatta (POWER4)","platform","IBM","2001-2004","emerging","succeeded","sun-as400-main-report-2002-c37e2a","p670/p690 servers; shared micro-architecture for iSeries"
"solaris","Sun Solaris","platform","Sun Microsystems","1992-2010","mature","acquired","sun-as400-main-report-2002-c37e2a","Sun's Unix operating system; now Oracle Solaris"
"sparc","SPARC","platform","Sun Microsystems","1987-2010","mature","acquired","sun-as400-main-report-2002-c37e2a","Sun's RISC processor family; now Oracle/Fujitsu"
"sun-linux","Sun Linux","platform","Sun Microsystems","2002-2004","emerging","discontinued","sun-as400-main-report-2002-c37e2a","Sun's Linux distribution; short-lived"
"websphere","IBM WebSphere","platform","IBM","1998-present","emerging","mature","sun-as400-main-report-2002-c37e2a","IGS-driven e-infrastructure upgrade play"
"lotus-domino","Lotus Domino","application","IBM/Lotus","1996-present","mature","legacy-supported","sun-as400-main-report-2002-c37e2a","SMB collaboration play on iSeries"
"linux","Linux","platform","Open Source","1991-present","emerging","mature","sun-as400-main-report-2002-c37e2a","Central lever for Sun's iSeries-upgrade attack"
"java","Java","language","Sun Microsystems","1995-present","mature","mature","sun-as400-main-report-2002-c37e2a","Referenced as iSeries capability"
"tpm-c","TPC-C Benchmark","benchmark","TPC","1992-present","mature","mature","sun-as400-main-report-2002-c37e2a","Performance rating used throughout (400-375,000 TPM-C)"
"hp3000","HP 3000","platform","HP","1972-2010","mature","retired","sun-as400-main-report-2002-c37e2a","IBM's named competitive target in 2002 iSeries game plan"
