"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes","section"
"ef3cd5-OBS-001","2002-hp-s-consumer-pc-business-will-shrink-psk-ef3cd5","hewlett-packard","consumer-pc","strategy-classification","2002","HP-Compaq merger stated rationale","Combined company will have better PC margins through buying power of greater volume","high","ingest-extraction","industry-analysis","p1","HP management's official merger justification — better margins via combined purchasing scale",""
"ef3cd5-OBS-002","2002-hp-s-consumer-pc-business-will-shrink-psk-ef3cd5","hewlett-packard","consumer-pc","viability-prediction","2002","Post-merger HP consumer PC volume prediction","Post-merger HP unit volumes will be less than sum of current Compaq and HP levels","verified","outcome-linkage","industry-analysis","p1","Aberdeen directly contradicts HP's merger rationale on consumer PC volumes",""
"ef3cd5-OBS-003","2002-hp-s-consumer-pc-business-will-shrink-psk-ef3cd5","hewlett-packard","consumer-pc","viability-prediction","2002","HP consumer PC business trajectory","HP consumer PC business will shrink post-merger","verified","outcome-linkage","industry-analysis","p1","Core thesis of the InSight",""
"ef3cd5-OBS-004","2002-hp-s-consumer-pc-business-will-shrink-psk-ef3cd5","hewlett-packard","business-pc","viability-prediction","2002","HP business PC market performance post-merger","HP likely to face challenges in business PC market post-merger","medium","ingest-extraction","competitive-profiling","p1","Study examines both business and retail/consumer PC market segments",""
"ef3cd5-OBS-005","2002-hp-s-consumer-pc-business-will-shrink-psk-ef3cd5","dell","consumer-pc","strategy-classification","2002","Dell competitive position vs HP+Compaq","Dell positioned to gain market share from merged HP-Compaq entity","high","ingest-extraction","competitive-profiling","p1","Dell's direct model and cost structure gives it advantage in consumer segment",""
"ef3cd5-OBS-006","2002-hp-s-consumer-pc-business-will-shrink-psk-ef3cd5","hewlett-packard","consumer-pc","market-data","2002","HP consumer PC merger rationale assumption","Many assumed combined company volume would exceed sum of parts","high","ingest-extraction","industry-analysis","p1","Aberdeen explicitly labels this ""contrary to many assumptions""",""
"ef3cd5-OBS-007","2002-hp-s-consumer-pc-business-will-shrink-psk-ef3cd5","compaq","consumer-pc","strategy-classification","2002","Compaq PC market position at time of merger","Compaq was major PC vendor contributing volume to the merged entity","high","ingest-extraction","industry-analysis","p1","Compaq was the world's largest PC maker before Dell overtook it in Q4 2001",""
"ef3cd5-OBS-008","2002-hp-s-consumer-pc-business-will-shrink-psk-ef3cd5","dell","consumer-pc","actual-outcome","2003","Dell overtook HP+Compaq as PC market leader","Dell unseated HP as PC market leader in Q1 2003","verified","web-source","document-review","external","Per CNET/IDC data; Dell took No. 1 position in PC shipments in early 2003",""
"ef3cd5-OBS-009","2002-hp-s-consumer-pc-business-will-shrink-psk-ef3cd5","hewlett-packard","consumer-pc","actual-outcome","2002","HP post-merger Q3 2002 financial results","HP reported $2.03B net loss in first combined results following Compaq acquisition","verified","web-source","document-review","external","Per Los Angeles Times Aug 2002; HP pro forma EPS was 14 cents but GAAP showed large loss",""
"ef3cd5-OBS-010","2002-hp-s-consumer-pc-business-will-shrink-psk-ef3cd5","hewlett-packard","consumer-pc","actual-outcome","2004","HP PC market share recovery","HP annual PC market share 16.4% in 2003 (up from 16% in 2002) — back on top","verified","web-source","document-review","external","Per ZDNET Jan 2004; HP recovered PC market leadership by end of 2003 challenging Aberdeen's prediction",""
"ef3cd5-OBS-011","2002-hp-s-consumer-pc-business-will-shrink-psk-ef3cd5","hewlett-packard","consumer-pc","actual-outcome","2011","HP PC business exploration","HP explored options for its $40B Personal Systems Group in 2011","verified","web-source","document-review","external","10 years post-merger HP considered spinning off PC business; eventually kept it",""
"ef3cd5-OBS-012","2002-hp-s-consumer-pc-business-will-shrink-psk-ef3cd5","hewlett-packard","","strategy-classification","2002","HP post-merger integration complexity","Merger requires integration across PC business and retail/consumer and enterprise channels","high","ingest-extraction","competitive-profiling","p1","Consumer retail vs enterprise channel integration creates operational complexity",""
"ef3cd5-OBS-013","2002-hp-s-consumer-pc-business-will-shrink-psk-ef3cd5","intel","x86-cpu","technology-assessment","2002","Intel role in PC market","Intel cited as key component vendor shaping consumer PC market dynamics","medium","ingest-extraction","industry-analysis","p1","Intel mentioned in keywords indicating relevance to PC hardware cost structure analysis",""
