"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes"
"dct-adobe-company-snapshot-2002-OBS-001","dct-adobe-company-snapshot-2002","adobe-inc","","market-data","2002","Founding","Founded 1982","high","ingest-extraction","document-review","p.1",""
"dct-adobe-company-snapshot-2002-OBS-002","dct-adobe-company-snapshot-2002","adobe-inc","","market-data","2002","Headquarters","345 Park Avenue, San Jose CA 95110-2704; 408-536-6000","high","ingest-extraction","document-review","p.1",""
"dct-adobe-company-snapshot-2002-OBS-003","dct-adobe-company-snapshot-2002","adobe-inc","","market-data","2002","PC-software-vendor ranking","Second-largest PC software company","high","ingest-extraction","industry-analysis","p.1",""
"dct-adobe-company-snapshot-2002-OBS-004","dct-adobe-company-snapshot-2002","adobe-inc","network-publishing","strategy-classification","2002","Product leadership areas","Network publishing, word/media content authoring, document management","high","ingest-extraction","industry-analysis","p.1",""
"dct-adobe-company-snapshot-2002-OBS-005","dct-adobe-company-snapshot-2002","adobe-inc","","market-data","2002","Customer segments","Web/graphics professionals, publishers, designers, business users, consumers","high","ingest-extraction","document-review","p.1",""
"dct-adobe-company-snapshot-2002-OBS-006","dct-adobe-company-snapshot-2002","adobe-inc","","framework-factor","2002","Product-category taxonomy","Content design/production/publishing; digital video; digital imaging; document rendering (fonts, print, ePaper)","high","ingest-extraction","industry-analysis","p.1",""
"dct-adobe-company-snapshot-2002-OBS-007","dct-adobe-company-snapshot-2002","john-warnock","","expert-opinion","2002","Co-founder role — Warnock","Chairman","high","ingest-extraction","document-review","p.1","Co-founder"
"dct-adobe-company-snapshot-2002-OBS-008","dct-adobe-company-snapshot-2002","charles-geschke","","expert-opinion","2002","Co-founder role — Geschke","Chairman (Dr.)","high","ingest-extraction","document-review","p.1","Co-founder"
"dct-adobe-company-snapshot-2002-OBS-009","dct-adobe-company-snapshot-2002","bruce-chizen","","expert-opinion","2002","CEO","President and CEO","high","ingest-extraction","document-review","p.1",""
"dct-adobe-company-snapshot-2002-OBS-010","dct-adobe-company-snapshot-2002","murray-demo","","expert-opinion","2002","CFO","Senior Vice President and CFO","high","ingest-extraction","document-review","p.1",""
"dct-adobe-company-snapshot-2002-OBS-011","dct-adobe-company-snapshot-2002","bryan-lamkin","","expert-opinion","2002","Graphics-BU leader","Senior VP, Graphics Business","high","ingest-extraction","document-review","p.1",""
"dct-adobe-company-snapshot-2002-OBS-012","dct-adobe-company-snapshot-2002","joe-eschbach","","expert-opinion","2002","ePaper leader","VP, ePaper Solutions Group","high","ingest-extraction","document-review","p.1",""
"dct-adobe-company-snapshot-2002-OBS-013","dct-adobe-company-snapshot-2002","adobe-inc","","expert-opinion","2002","Snapshot completeness","Markets-served and strengths sections left blank in source — likely template-in-progress","medium","ingest-extraction","document-review","p.1","Source file has empty 'Markets Served' and 'Strengths' sections"
