entity_id,entity_name,entity_type,sector,status,successor,years_active,study_id,notes
snap-appliance,Snap Appliance Inc.,company,Network Attached Storage,acquired,Adaptec (acquired July 2004; Adaptec then divested the systems business ~2005),1994-2005,snap-appliances-snapshot-10-15pk-f183fe,"Subject of snapshot; #1 volume NAS provider; 130,000+ unit installed base; San Jose CA; formerly Meridian Data, then Quantum subsidiary, re-privatized 2002"
meridian-data,Meridian Data,company,Storage / NAS,acquired,Quantum Corporation (acquired 1999); spun off as Snap Appliance (2002),1994-2000,snap-appliances-snapshot-10-15pk-f183fe,Original company that launched first Snap Servers in 1998; acquired by Quantum in 2000
quantum-corporation,Quantum Corporation,company,Data Storage,active,,1980-present,snap-appliances-snapshot-10-15pk-f183fe,Acquired Meridian Data/Snap in 2000; shelved original IPO plans; spun off Snap Appliance as private company in 2002
eric-kelly,Eric Kelly,person,Storage / Enterprise IT,active,,2000s,snap-appliances-snapshot-10-15pk-f183fe,President and CEO of Snap Appliance
mark-pollard,Mark Pollard,person,Storage / Enterprise IT,active,,2000s,snap-appliances-snapshot-10-15pk-f183fe,VP Marketing and Business Development at Snap Appliance
jillian-mansolf,Jillian Mansolf,person,Storage / Enterprise IT,unknown,,2000s,snap-appliances-snapshot-10-15pk-f183fe,VP Worldwide Sales and Channel Marketing at Snap Appliance
randy-gast,Randy Gast,person,Storage / Enterprise IT,unknown,,2000s,snap-appliances-snapshot-10-15pk-f183fe,VP Operations at Snap Appliance
ralph-clark,Ralph Clark,person,Finance / Storage,unknown,,2000s,snap-appliances-snapshot-10-15pk-f183fe,Chief Financial Officer at Snap Appliance
vic-jipson,Vic Jipson,person,Storage / Engineering,unknown,,2000s,snap-appliances-snapshot-10-15pk-f183fe,VP Engineering at Snap Appliance
apc,APC (American Power Conversion),company,Power / Storage Accessories,acquired,Schneider Electric (acquired 2007),1981-present,snap-appliances-snapshot-10-15pk-f183fe,Software partnership with Snap Appliance
computer-associates,Computer Associates (CA),company,Enterprise Software,acquired,"Broadcom Inc. (acquired November 2018, renamed CA Technologies)",1976-present,snap-appliances-snapshot-10-15pk-f183fe,Software partnership with Snap Appliance
legato,Legato Systems,company,Storage Software,acquired,EMC Corporation (acquired October 2003; operated as Legato Software division of EMC),1988-2003,snap-appliances-snapshot-10-15pk-f183fe,Software partnership with Snap Appliance; Legato Networker backup/recovery
powerquest,PowerQuest,company,Storage / Disk Management Software,acquired,Symantec (acquired 2003),1990s-2003,snap-appliances-snapshot-10-15pk-f183fe,Software partnership with Snap Appliance; disk partitioning/management tools
syncsort,SyncSort,company,Data Management Software,renamed,Precisely (rebranded 2020 after acquiring Pitney Bowes Software Solutions),1968-present,snap-appliances-snapshot-10-15pk-f183fe,Software partnership with Snap Appliance; sort/data management products
veritas,VERITAS Software,company,Storage Software,reorganized,Merged into Symantec (2005); re-spun out as independent Veritas Technologies via Carlyle Group sale (January 2016),1989-2005,snap-appliances-snapshot-10-15pk-f183fe,Software partnership with Snap Appliance; BackupExec and similar products
sun-microsystems,Sun Microsystems,company,Enterprise IT Hardware/Software,acquired,Oracle Corporation (acquired 2010),1982-2010,snap-appliances-snapshot-10-15pk-f183fe,Software partnership with Snap Appliance
peter-s-kastner,Peter S. Kastner,person,Market Research / IT Consulting,active,,1989-present,snap-appliances-snapshot-10-15pk-f183fe,Implied author (pk in filename); Aberdeen Group VP
