"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes","section"
"1997-ibm-s-solution-centric-global-healt-7a073f.001","1997-ibm-s-solution-centric-global-healt-7a073f","ibm-global-services","","market-data","1996","IBM Global Services 1996 revenue","$15.9 billion","high","ingest-extraction","vendor-briefing","4","Fastest-growing IBM segment; 24.8% YoY increase","S2"
"1997-ibm-s-solution-centric-global-healt-7a073f.002","1997-ibm-s-solution-centric-global-healt-7a073f","ibm-global-services","","market-data","1996","IBM Global Services 1996 revenue growth","24.8% YoY increase","high","ingest-extraction","vendor-briefing","4","Services fastest-growing segment across IBM in 1996","S2"
"1997-ibm-s-solution-centric-global-healt-7a073f.003","1997-ibm-s-solution-centric-global-healt-7a073f","ENT-S2-002","","market-data","1997","IBM Global Healthcare Group North America headcount","200+ employees","high","ingest-extraction","vendor-briefing","5","Dedicated to coordinating IBM resources for healthcare IS organizations","S2"
"1997-ibm-s-solution-centric-global-healt-7a073f.004","1997-ibm-s-solution-centric-global-healt-7a073f","","TECH-S2-006","framework-factor","1997","Key barriers to healthcare IS adoption","3 factors: understaffed IS, ISV credibility gap, care-provider organizational transition","high","ingest-extraction","field-research","3","Aberdeen's three-factor framework for healthcare IT buying hesitation","S2"
"1997-ibm-s-solution-centric-global-healt-7a073f.005","1997-ibm-s-solution-centric-global-healt-7a073f","","","viability-prediction","1997","Healthcare ISV revenue from services (predicted)","ISVs will derive 20-40% of revenue from services to succeed","high","ingest-extraction","expert-opinion","3","Aberdeen projects services-centric ISV model based on manufacturing precedent","S2"
"1997-ibm-s-solution-centric-global-healt-7a073f.006","1997-ibm-s-solution-centric-global-healt-7a073f","ENT-S2-002","","viability-prediction","1997","IBM healthcare lead supplier positioning","IBM predicted to sustain healthcare leadership role via services + partner ecosystem","high","ingest-extraction","expert-opinion","8","Aberdeen concludes IBM well-positioned; recommends IBM as safe choice for CIOs","S2"
"1997-ibm-s-solution-centric-global-healt-7a073f.007","1997-ibm-s-solution-centric-global-healt-7a073f","ENT-S2-002","TECH-S2-002","technology-assessment","1997","IBM MedSpeak/Radiology continuous speech recognition","Positive: reduces radiology report turnaround from days to minutes","high","ingest-extraction","vendor-briefing","6","IBM leveraging speech recognition leadership in healthcare dictation","S2"
"1997-ibm-s-solution-centric-global-healt-7a073f.008","1997-ibm-s-solution-centric-global-healt-7a073f","ENT-S2-002","TECH-S2-003","technology-assessment","1997","IBM ClinWare clinical trials management","Addresses critical pharma need; streamlines data collection, decreases time-to-market","medium","ingest-extraction","vendor-briefing","7","ClinWare aimed at pharma clinical trials data management","S2"
"1997-ibm-s-solution-centric-global-healt-7a073f.009","1997-ibm-s-solution-centric-global-healt-7a073f","ENT-S2-004","TECH-S2-007","benchmark-result","1997","Arkansas BCBS health network physician coverage","~450 physicians linked in health network covering ~half of state covered lives","medium","ingest-extraction","field-research","7","IBM flagship customer case: joint venture with two medical centers","S2"
"1997-ibm-s-solution-centric-global-healt-7a073f.010","1997-ibm-s-solution-centric-global-healt-7a073f","ENT-S2-005","TECH-S2-001","benchmark-result","1997","Kaiser Permanente NC Notes case management deployment","Notes-based system providing immediate secure access to high-risk patient data","high","ingest-extraction","field-research","7","Named customer case study; Kaiser as early healthcare IT leader","S2"
"1997-ibm-s-solution-centric-global-healt-7a073f.011","1997-ibm-s-solution-centric-global-healt-7a073f","ENT-S2-006","TECH-S2-004","benchmark-result","1997","Allina Health HealthVillage deployment","Provider directory, member services, health info, nurse line e-mail for plan members","high","ingest-extraction","field-research","7","IBM HealthVillage deployed at Allina; consumer-facing health portal","S2"
"1997-ibm-s-solution-centric-global-healt-7a073f.012","1997-ibm-s-solution-centric-global-healt-7a073f","ibm-watson-health","","actual-outcome","2022","IBM Watson Health acquisition by Francisco Partners","IBM sold Watson Health data/analytics products for ~$1B after $5B investment; 7000 staff at peak","high","ingest-extraction","public-record","","Slate/Stat News reporting Jan 2022; IBM healthcare 'moon shot' failed","S2"
