"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes"
"obs-iif-001","1997-ibm-information-integration-family--29351c","ent-iif-001","tech-iif-001","technology-assessment","1997","DataJoiner supported databases","DB2, Oracle, Informix, Sybase, Microsoft SQL Server, IMS, VSAM","high","ingest-extraction","vendor-claim","table-1","DataJoiner supports distributed joins and queries across multiple database types from multiple suppliers"
"obs-iif-002","1997-ibm-information-integration-family--29351c","ent-iif-001","tech-iif-002","technology-assessment","1997","DataPropagator replication architecture","Log-based capture to staging area then apply to destination; minimizes production database impact","high","ingest-extraction","vendor-claim","datapropagator-section","Log-based capture from DB2 and IMS; trigger-based from Oracle/Informix/Sybase; parallel replication to multiple targets"
"obs-iif-003","1997-ibm-information-integration-family--29351c","ent-iif-001","tech-iif-002","technology-assessment","1997","DataPropagator heterogeneous support","DB2-to-Sybase, DB2-to-Oracle, Oracle-to-DB2, Oracle-to-Oracle confirmed customer deployments","high","ingest-extraction","vendor-claim","datapropagator-section","Customers have used DataPropagator and DataJoiner to replicate between these combinations"
"obs-iif-004","1997-ibm-information-integration-family--29351c","ent-iif-001","tech-iif-003","technology-assessment","1997","Net.data web-database interaction","Dynamic HTML/SQL macros for browser-to-backend-database interaction without bypassing web server","high","ingest-extraction","vendor-claim","netdata-section","Net.data supports native access to DB2, Oracle, Sybase; ODBC gateway; DB2 Extenders for multimedia; stored procedures"
"obs-iif-005","1997-ibm-information-integration-family--29351c","ent-iif-001","tech-iif-003","technology-assessment","1997","Net.data variable substitution","State management via variable substitution for OLTP transactions across web connections","high","ingest-extraction","vendor-claim","netdata-section","Allows 'state' tracking for DB2 transactions between web connections — anticipating session/state management in web apps"
"obs-iif-006","1997-ibm-information-integration-family--29351c","ent-iif-001","tech-iif-008","framework-factor","1997","Data warehousing lesson","Full enterprise data integration is 'difficult if not impossible'; focused data marts achieve competitive advantage","high","ingest-extraction","expert-assessment","exec-summary","Key insight: 'paralysis by analysis' from attempting complete enterprise data dictionaries; smaller-scale data marts more practical"
"obs-iif-007","1997-ibm-information-integration-family--29351c","ent-iif-001","tech-iif-008","framework-factor","1997","Data archipelago proliferation","Enterprises facing proliferating data archipelagoes requiring ever-faster merging of larger data streams","high","ingest-extraction","expert-assessment","exec-summary","Coined 'data archipelagoes' metaphor for fragmented distributed databases — prescient framing of modern data sprawl"
"obs-iif-008","1997-ibm-information-integration-family--29351c","ent-iif-001","tech-iif-001","framework-factor","1997","Middleware reuse imperative","Key value: reuse information integration middleware across recurring projects vs. one-off builds","high","ingest-extraction","expert-assessment","exec-summary","'Rather than creating or acquiring a new information-integration tool for each new project, IS can extend highly flexible tools'"
"obs-iif-009","1997-ibm-information-integration-family--29351c","ent-iif-001","tech-iif-001","technology-assessment","1997","DataJoiner SQL-3 support planned","1997 plans to add SQL-3 standard support and mimic advanced operations on DBMSs lacking them","medium","ingest-extraction","vendor-claim","datajoiner-section","Planned DataJoiner support for SQL-3 features and simulation of advanced operations on non-supporting DBMSs"
"obs-iif-010","1997-ibm-information-integration-family--29351c","ent-iif-001","tech-iif-001","technology-assessment","1997","DataJoiner location transparency","Applications do not change when underlying architecture changes — open-server API features","high","ingest-extraction","vendor-claim","datajoiner-section","DataJoiner's open-server API provides location and network transparency"
"obs-iif-011","1997-ibm-information-integration-family--29351c","ent-iif-001","tech-iif-001","viability-prediction","1997","DataJoiner future direction","Will enable 'write-once' apps accessing multiple legacy backend databases over Intranet","high","ingest-extraction","expert-forecast","datajoiner-section","Aberdeen predicts DataJoiner+Net.data will allow write-once applications across multiple legacy databases"
"obs-iif-012","1997-ibm-information-integration-family--29351c","ent-iif-001","tech-iif-001","actual-outcome","2002","DataJoiner superseded","DataJoiner absorbed into IBM DB2 Information Integrator (~2002); later InfoSphere Federation Server","high","ingest-extraction","historical-record","post-study","Write-once multi-database access vision partially achieved; DataJoiner itself discontinued as standalone product. IBM InfoSphere carried the vision."
"obs-iif-013","1997-ibm-information-integration-family--29351c","ent-iif-001","tech-iif-002","viability-prediction","1997","DataPropagator scalability evolution","Will add further support for traditional RDBMS scalability technologies such as cursors and governors","medium","ingest-extraction","expert-forecast","conclusions","Aberdeen anticipates further RDBMS scalability technology support in DataPropagator"
"obs-iif-014","1997-ibm-information-integration-family--29351c","ent-iif-001","tech-iif-002","actual-outcome","2005","DataPropagator lifecycle outcome","Absorbed into IBM DB2 Replication; log-based CDC pattern validated by entire industry","high","ingest-extraction","historical-record","post-study","DataPropagator integrated into DB2 replication. Log-based CDC became industry standard; Debezium, AWS DMS, Striim all use same pattern."
"obs-iif-015","1997-ibm-information-integration-family--29351c","ent-iif-001","tech-iif-003","viability-prediction","1997","Net.data VPE development","Visual Programming Environment due next year (1998) for rapid development; further Java capabilities","medium","ingest-extraction","vendor-claim","netdata-section","IBM plans a full-fledged Visual Programming Environment for Net.data circa 1998"
"obs-iif-016","1997-ibm-information-integration-family--29351c","ent-iif-001","tech-iif-003","actual-outcome","2000","Net.data superseded","Net.data superseded by WebSphere Application Server and JSP/servlet model circa 2000-2002","high","ingest-extraction","historical-record","post-study","IBM WebSphere Application Server (1998+) replaced Net.data's niche. JSP/servlet became standard web-to-database pattern."
"obs-iif-017","1997-ibm-information-integration-family--29351c","ent-iif-001","tech-iif-007","viability-prediction","1997","Log-based CDC as replication pattern","DataPropagator's log-based architecture will deliver performance and isolation advantages in network computing","high","ingest-extraction","expert-assessment","datapropagator-section","Aberdeen highlights log-based capture as key differentiator: operates in 'virtual isolation'; minimizes performance overhead"
"obs-iif-018","1997-ibm-information-integration-family--29351c","ent-iif-001","tech-iif-007","actual-outcome","2020","Log-based CDC industry dominance","Log-based CDC became dominant pattern for enterprise data replication across all major cloud and on-premises tools","high","ingest-extraction","historical-record","post-study","Debezium, AWS Database Migration Service, Fivetran, Striim all use log-based CDC. DataPropagator's architecture was prescient."
"obs-iif-019","1997-ibm-information-integration-family--29351c","ent-iif-001","tech-iif-005","technology-assessment","1997","DB2 role in information integration","DB2 serves as hub for heterogeneous replication when combined with DataJoiner and DataPropagator","high","ingest-extraction","expert-assessment","conclusions","Combined DataPropagator + DataJoiner + Net.data provides legacy leverage and write-once application capability"
"obs-iif-020","1997-ibm-information-integration-family--29351c","ent-iif-004","tech-iif-001","market-data","1997","Informix as DataJoiner target","Informix named as supported DataJoiner join target via open-server operations","high","ingest-extraction","vendor-claim","datajoiner-section","DataJoiner supports Informix joins; IBM acquired Informix in 2001"
"obs-iif-021","1997-ibm-information-integration-family--29351c","ent-iif-001","tech-iif-002","technology-assessment","1997","DataPropagator mobile replication","Supports push from laptop or pull from central server for mobile/laptop replication","high","ingest-extraction","vendor-claim","datapropagator-section","For laptops in mobile networks, replication can be pushed from laptop or pulled from central server — anticipates mobile sync patterns"
"obs-iif-022","1997-ibm-information-integration-family--29351c","ent-iif-001","tech-iif-008","strategy-classification","1997","Information integration market positioning","Targets enterprises with multiple-supplier databases; positions reuse as competitive differentiator","high","ingest-extraction","vendor-analysis","where-effective-section","Products especially useful for enterprises with key databases from multiple suppliers, multiple types, or multiple platforms"
"obs-iif-023","1997-ibm-information-integration-family--29351c","ent-iif-001","tech-iif-001","expert-opinion","1997","Aberdeen recommendation on information integration","Outstanding example of IBM winning by the details; majority of enterprises should evaluate","high","ingest-extraction","analyst-opinion","conclusions","'Outstanding example of IBM's ability to win by the details in an increasing strategic area of user needs'"
"obs-iif-024","1997-ibm-information-integration-family--29351c","ent-iif-005","tech-iif-001","market-data","1997","Sybase as DataJoiner target","Sybase SQL Server supported as DataJoiner target; PowerBuilder can invoke DataJoiner","high","ingest-extraction","vendor-claim","datajoiner-section","DataJoiner supports Sybase; PowerBuilder can invoke DataJoiner from Sybase/Powersoft CADE"
"obs-iif-025","1997-ibm-information-integration-family--29351c","ent-iif-001","tech-iif-004","technology-assessment","1997","MQSeries role in information integration","Enables data movement and application location independence as part of information integration","high","ingest-extraction","vendor-claim","mqseries-section","MQSeries provides store-and-forward messaging enabling data warehouse replication and distributed database architectures"
