"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"peter-s-kastner","Peter S. Kastner","person","IT-analyst","active","","1969-present","amd-fusion-outlook-newsfactor-garrett-5859d3","VP and research director for IT at Aberdeen Group (2006)"
"aberdeen-group","Aberdeen Group","firm","IT-research","acquired","Harte-Hanks 2002; Spiceworks-Ziff Davis 2019+","1988-2019","amd-fusion-outlook-newsfactor-garrett-5859d3","Kastner's employer"
"amd","Advanced Micro Devices","company","semiconductors","active","","1969-present","amd-fusion-outlook-newsfactor-garrett-5859d3","Subject of article; closed $5.4B ATI acquisition Oct 24 2006"
"ati-technologies","ATI Technologies Inc.","company","semiconductors","acquired","merged into AMD Oct 2006 (acquisition closed Oct 24 2006)","1985-2006","amd-fusion-outlook-newsfactor-garrett-5859d3","GPU maker now part of AMD Fusion program"
"intel-corp","Intel Corporation","company","semiconductors","active","","1968-present","amd-fusion-outlook-newsfactor-garrett-5859d3","AMD's primary competitor"
"current-analysis","Current Analysis","firm","market-research","active","acquired by GlobalData 2015","2002-2015","amd-fusion-outlook-newsfactor-garrett-5859d3","Market research firm whose analyst Samir Bhavnani is quoted"
"samir-bhavnani-current","Samir Bhavnani","person","market-research","active","","2000s-present","amd-fusion-outlook-newsfactor-garrett-5859d3","Current Analysis retail/PC analyst in 2006"
"microsoft","Microsoft Corporation","company","software","active","","1975-present","amd-fusion-outlook-newsfactor-garrett-5859d3","Windows Vista Aero implications for GPU demand"
"newsfactor-network","NewsFactor Network","firm","tech-press","inactive","domain redirects [REVIEW]","1998-2010s-approx","amd-fusion-outlook-newsfactor-garrett-5859d3","ECT News Network property"
"david-garrett-newsfactor","David Garrett","person","journalism","unknown [REVIEW]","","2000s","amd-fusion-outlook-newsfactor-garrett-5859d3","NewsFactor reporter (wrote both this and the Intel Quad-Core article)"
