"tech_id","tech_name","category","vendor","era","lifecycle_at_study","lifecycle_current","study_id","notes"
"tme-10-netview","TME 10 NetView Version 5.0 (NT)","application","Tivoli/IBM","1997-2005","emerging","obsolete","powerful-network-management-4cb125","Released September 1997; fully rewrote to exploit Windows APIs; later became IBM Tivoli NetView; still lives as IBM Tivoli NetView for z/OS in mainframe form"
"hp-nnm","HP OpenView Network Node Manager (NNM) 5.0","application","Hewlett-Packard","1993-2010","mature","obsolete","powerful-network-management-4cb125","HP NNM 5.0 for NT; earlier versions dated to early 1990s; version 6.4 discontinued December 2007; version 7.5x discontinued May 2010; succeeded by HP NNMi then OpenText NNM"
"tivoli-tme-framework","Tivoli Management Environment (TME) Framework","platform","Tivoli/IBM","1993-2005","emerging","obsolete","powerful-network-management-4cb125","Framework integrating systems and network management; TME 10 was the 10th-generation unified platform"
"windows-nt-server","Windows NT Server","platform","Microsoft","1993-2000","mature","obsolete","powerful-network-management-4cb125","Primary deployment target for both NetView and NNM in this study; succeeded by Windows 2000 Server"
"microsoft-iis-netmgmt","Microsoft Internet Information Server (IIS)","application","Microsoft","1995-present","emerging","active","powerful-network-management-4cb125","Used for web-based remote management in NetView"
"dhcp","Dynamic Host Configuration Protocol (DHCP)","protocol","IETF","1993-present","emerging","active","powerful-network-management-4cb125","Tivoli TME 10 NetView was first network management product to adopt DHCP for dynamic IP management; reduces false alarms"
"snmp","Simple Network Management Protocol (SNMP)","protocol","IETF","1988-present","mature","active","powerful-network-management-4cb125","Standard protocol for network device management; foundation for both NNM and NetView"
"java-netmgmt","Java","language","Sun Microsystems","1995-present","emerging","active","powerful-network-management-4cb125","TME 10 NetView web browser used Java for dynamic interface"
"html-netmgmt","HTML","protocol","W3C","1991-present","mature","active","powerful-network-management-4cb125","HP NNM web browser used static HTML only; NetView used Java+JavaScript+HTML"
"microsoft-office","Microsoft Office","application","Microsoft","1990-present","mature","active","powerful-network-management-4cb125","HP NNM required data export to MS Excel for custom queries; Tivoli NetView provided built-in reporting"
"unix-aix","IBM AIX Unix","platform","IBM","1986-present","mature","active","powerful-network-management-4cb125","Original platform for IBM NetView; TME 10 NetView 5.0 also ran on AIX"
"solaris","Sun Solaris","platform","Sun Microsystems -> Oracle","1992-present","mature","active","powerful-network-management-4cb125","Supported by both TME 10 NetView and HP NNM"
"hp-ux","HP-UX","platform","Hewlett-Packard","1984-2025","mature","obsolete","powerful-network-management-4cb125","Original platform for HP OpenView/NNM; HP-UX support ended 2025"
"digital-unix","Digital UNIX","platform","Digital Equipment Corp -> Compaq","1993-2002","mature","obsolete","powerful-network-management-4cb125","Supported by TME 10 NetView; DEC acquired by Compaq 1998 then HP 2002"
