"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes","section"
"aberdeen-1996-object-oriented-three-tier-plus-computing-OBS-001","aberdeen-1996-object-oriented-three-tier-plus-computing","","three-tier-architecture","strategy-classification","1996","3-Tier computing strategic rationale","Senior management consensus: productivity, customer satisfaction, revenue enhancement from effective IS strategy; 3-Tier architecture enables this","high","ingest-extraction","field-research","Executive Summary","Both public and private sector executives aligned on 3-Tier as strategic architecture",""
"aberdeen-1996-object-oriented-three-tier-plus-computing-OBS-002","aberdeen-1996-object-oriented-three-tier-plus-computing","","three-tier-architecture","framework-factor","1996","3-Tier business requirement 1: Enterprise efficiency","Automate business information flows, improve productivity, add revenue opportunities, cut costs; replace batch mainframe with real-time processes","high","ingest-extraction","field-research","Section II: Three-Tier Computing","First of four major customer requirements Aberdeen identified as benchmarks for 3-Tier success",""
"aberdeen-1996-object-oriented-three-tier-plus-computing-OBS-003","aberdeen-1996-object-oriented-three-tier-plus-computing","","rdbms","framework-factor","1996","3-Tier business requirement 2: Multi-source information access","Flexible data access from multiple databases; data warehousing; real-time information access across enterprise","high","ingest-extraction","field-research","Section II: Three-Tier Computing","Second requirement: distributed computing enabling access to multiple data sources",""
"aberdeen-1996-object-oriented-three-tier-plus-computing-OBS-004","aberdeen-1996-object-oriented-three-tier-plus-computing","","three-tier-architecture","framework-factor","1996","3-Tier business requirement 3: Scalability for emerging technologies","Graceful evolution to new technologies; investment protection; SMP clustering and board-level upgrades increasingly popular","high","ingest-extraction","field-research","Section II: Three-Tier Computing","Third requirement: SMP scalability as architectural workhorse",""
"aberdeen-1996-object-oriented-three-tier-plus-computing-OBS-005","aberdeen-1996-object-oriented-three-tier-plus-computing","","three-tier-architecture","framework-factor","1996","3-Tier business requirement 4: Superior ROI","Lower cost hardware (PC/LAN/mid-tier); reuse of existing mainframe applications; API bridges to legacy data; rapid application prototyping","high","ingest-extraction","field-research","Section II: Three-Tier Computing","Fourth requirement: ROI without abandoning current systems",""
"aberdeen-1996-object-oriented-three-tier-plus-computing-OBS-006","aberdeen-1996-object-oriented-three-tier-plus-computing","","mpp-systems","strategy-classification","1996","Three-Tier Plus model definition","Traditional 3-Tier + MPP/clustered SMP as fourth-tier for data warehousing and complex query; the 'Plus' in Three-Tier-Plus","high","ingest-extraction","industry-analysis","Section III: Evolving IS Architectures","Aberdeen's original contribution: extending 3-Tier model to include MPP/data warehouse tier",""
"aberdeen-1996-object-oriented-three-tier-plus-computing-OBS-007","aberdeen-1996-object-oriented-three-tier-plus-computing","microsoft","windows-nt-server","viability-prediction","1996","NT Server mid-tier competitiveness timeline","NT-based systems will begin to close sales gap vs Unix for mid-tier application servers within 24 months; will at least equal unit sales in workgroup","verified","outcome-linkage","industry-analysis","Section III: Middle-Tier OS","Aberdeen notes Unix still superior at 4-8 way SMP in early 1996; expects NT to close gap by 1998",""
"aberdeen-1996-object-oriented-three-tier-plus-computing-OBS-008","aberdeen-1996-object-oriented-three-tier-plus-computing","microsoft","windows-nt-server","actual-outcome","1998","NT Server mid-tier competitiveness actual outcome","Windows NT Server 4.0 (1996) and NT Server 4.0 EE (1997) closed gap with Unix; NT became dominant mid-tier OS for enterprise application servers by 1998-2000","verified","web-source","document-review","Post-publication verification","Aberdeen's 24-month timeline prediction proved accurate; NT dominated enterprise by 1999",""
"aberdeen-1996-object-oriented-three-tier-plus-computing-OBS-009","aberdeen-1996-object-oriented-three-tier-plus-computing","microsoft","windows-nt-server","market-data","1996","NT Server LAN market position","NT Server beginning to dominate new LAN server shipments over Novell NetWare","high","ingest-extraction","industry-analysis","Section III: Middle-Tier OS","Aberdeen observes NT already winning LAN market before closing mid-tier gap",""
"aberdeen-1996-object-oriented-three-tier-plus-computing-OBS-010","aberdeen-1996-object-oriented-three-tier-plus-computing","","mpp-systems","viability-prediction","1996","MPP broader market acceptance prediction","As Oracle/Informix port to MPP and prices decline, MPP machines will achieve broader market acceptance as enterprise-class servers","verified","outcome-linkage","industry-analysis","Section III: Three-Tier Enhancements","Aberdeen predicts MPP commoditization and mainstream enterprise adoption",""
