"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes","section"
"technology-news-future-tech-microsoft-la-625f49-OBS-001","technology-news-future-tech-microsoft-la-625f49","peter-s-kastner","windows-xp-64bit","viability-prediction","2004","App ecosystem gate","Let's say I have a 64-bit operating system; I have to run all of the applications like Photoshop and even Word in 32-bit. Windows XP 64-bit will not be helpful for customers unless the most popular applications are available.","verified","outcome-linkage","analyst-commentary","p1","Kastner quote per Jay Lyman TechNewsWorld",""
"technology-news-future-tech-microsoft-la-625f49-OBS-002","technology-news-future-tech-microsoft-la-625f49","peter-s-kastner","windows-longhorn","expert-opinion","2004","Longhorn code-base rationale","Microsoft is doing this because they think they'll need the code base [for Longhorn].","high","ingest-extraction","analyst-commentary","p1","Kastner on Microsoft motivation",""
"technology-news-future-tech-microsoft-la-625f49-OBS-003","technology-news-future-tech-microsoft-la-625f49","peter-s-kastner","intel-itanium","market-data","2004","100K Itanium machines","Kastner estimates there are only about 100,000 Intel Itanium 64-bit machines on the market as of early 2004 — a tiny installed base that cannot sustain mass-market 64-bit momentum.","high","ingest-extraction","analyst-commentary","p1","Kastner market-size estimate",""
"technology-news-future-tech-microsoft-la-625f49-OBS-004","technology-news-future-tech-microsoft-la-625f49","peter-s-kastner","amd64-architecture","viability-prediction","2004","Intel not this year","Very few consumer desktops can take advantage of 64-bit. Intel has to drop the other shoe and deem that the broad, mass market for consumers is ready for 64-bit. I predict that will not be this year.","partially-verified","outcome-linkage","analyst-commentary","p1","Kastner Intel-commitment prediction",""
"technology-news-future-tech-microsoft-la-625f49-OBS-005","technology-news-future-tech-microsoft-la-625f49","peter-s-kastner","amd-athlon-64","expert-opinion","2004","AMD64 as 32-bit chip","AMD is selling a lot of its Athlon 64 chips because they are good 32-bit performers. AMD customers are more concerned about the late delivery of Unreal Tournament 2004 than they are waiting like Godot for Windows XP 64.","high","ingest-extraction","analyst-commentary","p1","Kastner folksy framing",""
"technology-news-future-tech-microsoft-la-625f49-OBS-006","technology-news-future-tech-microsoft-la-625f49","martin-reynolds-gartner","amd-athlon-64","expert-opinion","2004","Not 64-bit, next-gen chip","It's not so much 64-bit as it is AMD's next-generation chip — which is better, faster and more efficient.","high","ingest-extraction","analyst-commentary","p1","Gartner Reynolds quote",""
"technology-news-future-tech-microsoft-la-625f49-OBS-007","technology-news-future-tech-microsoft-la-625f49","microsoft","windows-xp-64bit","market-data","2004","XP x64 beta released","Microsoft released the beta 64-bit Windows XP (for AMD64/Opteron/Athlon 64) on CD-ROM and 450MB download Feb 2004; production version expected end of 2004; Itanium version not supported in this AMD64 build.","high","ingest-extraction","product-launch","p1","Article-supplied release facts",""
"technology-news-future-tech-microsoft-la-625f49-OBS-008","technology-news-future-tech-microsoft-la-625f49","","windows-xp-64bit","actual-outcome","2005","XP x64 ships","Microsoft released Windows XP Professional x64 Edition on April 25 2005 — roughly 14 months after the beta covered here; adoption remained niche through XP's lifetime due to the app-ecosystem gap Kastner diagnosed.","verified","web-source","industry-consensus","backfill","Backfill — XP x64 ship date",""
"technology-news-future-tech-microsoft-la-625f49-OBS-009","technology-news-future-tech-microsoft-la-625f49","","windows-longhorn","actual-outcome","2007","Longhorn ships as Vista","Windows Longhorn shipped as Windows Vista on Jan 30 2007 — roughly three years after this article — with full x64 support, partially validating Kastner's Longhorn-code-base framing (though Vista x64 adoption itself remained limited until Windows 7 x64 in 2009).","verified","web-source","industry-consensus","backfill","Backfill — Longhorn/Vista",""
"technology-news-future-tech-microsoft-la-625f49-OBS-010","technology-news-future-tech-microsoft-la-625f49","intel-corporation","intel-itanium","actual-outcome","2021","Itanium end-of-life","Intel shipped the last Itanium processors (Kittson) in July 2021 — a decisive confirmation of Kastner's 2004 skepticism about Itanium's mass-market 64-bit viability; AMD64/x86-64 won the 64-bit desktop and server transition Kastner was analyzing.","verified","web-source","industry-consensus","backfill","Backfill — Itanium endpoint",""
