"tech_id","tech_name","category","vendor","era","lifecycle_at_study","lifecycle_current","study_id","notes"
"object-request-broker-orb","Object Request Broker (ORB)","middleware","","","legacy","","aberdeen-1995-digital-objectbroker","description=Software layer acting as a traffic cop directing requests between distributed client and server systems; maintains a directory/repository of objects and their interfaces.; lifecycle_notes=ORB/CORBA-based middleware largely supplanted by web services (SOAP/REST), ESBs, and microservices architectures. Still used in legacy enterprise environments.; related_entity_id=OMG"
"digital-objectbroker","Digital ObjectBroker","product","","","obsolete","","aberdeen-1995-digital-objectbroker","description=Digital Equipment Corporation's ORB implementation; version 2.5 at time of study. Supports 19 hardware/OS combinations. Evolved from ACA Services offering.; lifecycle_notes=Product discontinued following Digital's acquisition by Compaq in 1998. Superseded by DCOM/COM+ and later web services.; related_entity_id=DEC"
"corba-common-object-request-broker-architecture","CORBA (Common Object Request Broker Architecture)","standard","","","legacy","","aberdeen-1995-digital-objectbroker","description=OMG standard for distributed object interoperability using Interface Definition Language (IDL). ObjectBroker conforms to CORBA 1.2 at time of study.; lifecycle_notes=CORBA remains technically active in some sectors (finance, defense, telecoms via IONA/Micro Focus) but is broadly considered legacy middleware displaced by REST/SOAP/gRPC.; related_entity_id=OMG"
"interface-definition-language-idl","Interface Definition Language (IDL)","language","","","legacy","","aberdeen-1995-digital-objectbroker","description=Language-neutral specification language used to define object interfaces in CORBA. ObjectBroker 2.5 supports IDL bindings to C and a Visual Basic DLL.; lifecycle_notes=IDL persists within CORBA/OMG standards and in some API description tools, but mainstream use is supplanted by interface description formats like OpenAPI and Protocol Buffers.; related_entity_id=OMG"
"implementation-mapping-language-iml","Implementation Mapping Language (IML)","language","","","obsolete","","aberdeen-1995-digital-objectbroker","description=Digital extension to IDL describing characteristics of each object implementation.; lifecycle_notes=Proprietary Digital extension; discontinued with ObjectBroker product.; related_entity_id=DEC"
"method-mapping-language-mml","Method Mapping Language (MML)","language","","","obsolete","","aberdeen-1995-digital-objectbroker","description=Digital extension to IDL specifying how to select among multiple implementations of an object.; lifecycle_notes=Proprietary Digital extension; discontinued with ObjectBroker product.; related_entity_id=DEC"
"ole-object-linking-and-embedding","OLE (Object Linking and Embedding)","standard","","","evolved","","aberdeen-1995-digital-objectbroker","description=Microsoft standard for compound documents and inter-application communication. ObjectBroker 2.5 provides OLE Network Portal for OLE-CORBA integration.; lifecycle_notes=OLE evolved into OLE 2.0, then ActiveX/COM, then COM+, and ultimately .NET component model. Legacy OLE automation still used in some Office integration scenarios.; related_entity_id=MICROSOFT"
"com-component-object-model","COM (Component Object Model)","architecture","","","evolved","","aberdeen-1995-digital-objectbroker","description=Microsoft binary interface standard underlying OLE. Defines how software components interact. CORBA and COM coexist in ObjectBroker strategy.; lifecycle_notes=COM evolved into COM+/.NET. COM interop still supported in .NET but COM itself is legacy for new development. Windows Runtime (WinRT) is the modern successor.; related_entity_id=MICROSOFT"
"dde-dynamic-data-exchange","DDE (Dynamic Data Exchange)","protocol","","","obsolete","","aberdeen-1995-digital-objectbroker","description=Older Microsoft inter-process communication protocol. ObjectBroker 2.5 includes a DDE Gateway/Listener for legacy DDE-aware servers.; lifecycle_notes=DDE largely deprecated since Windows 2000 era; succeeded by COM/OLE and DCOM. Some legacy automation tools still use it.; related_entity_id=MICROSOFT"
"dce-distributed-computing-environment","DCE (Distributed Computing Environment)","standard","","","obsolete","","aberdeen-1995-digital-objectbroker","description=OSF/DCE standard for distributed computing security (GSS API). ObjectBroker 2.6 roadmap includes GSS API for DCE to enable Kerberos-level security.; lifecycle_notes=DCE largely obsolete; superseded by Kerberos directly, LDAP, and modern identity/auth frameworks such as OAuth2 and OpenID Connect."
"visual-basic","Visual Basic","language","","","evolved","","aberdeen-1995-digital-objectbroker","description=Microsoft RAD tool mentioned as a front-end application development option for ORB-based architectures. ObjectBroker 2.5 supports a Visual Basic DLL IDL binding.; lifecycle_notes=Visual Basic evolved into VB.NET (introduced 2002 with .NET Framework). Classic VB 6.0 development ended; VB.NET remains supported but is niche relative to C#.; related_entity_id=MICROSOFT"
"powerbuilder","PowerBuilder","tool","","","niche","","aberdeen-1995-digital-objectbroker","description=Sybase (then Appeon) RAD development tool mentioned as a front-end option for building OLE-aware client applications against CORBA backends.; lifecycle_notes=PowerBuilder persists in niche enterprise markets under Appeon ownership (acquired from SAP in 2014); new development is minimal but legacy applications remain."
"openvms","OpenVMS","operating-system","","","active","","aberdeen-1995-digital-objectbroker","description=Digital's VMS operating system for both VAX and Alpha hardware. Supported by ObjectBroker on both architectures.; lifecycle_notes=OpenVMS still supported under VSI (VMS Software Inc), which licensed OpenVMS from HP (later HPE) and continues active development for x86-64 in addition to Alpha and Integrity.; related_entity_id=DEC"
"c-language-binding","C++ Language Binding","language","","","active","","aberdeen-1995-digital-objectbroker","description=CORBA 2.0 IDL-to-C++ binding planned for ObjectBroker 2.6; would allow native C++ development environment.; lifecycle_notes=C++ remains an active systems programming language; CORBA C++ binding (OMG IDL-to-C++) is legacy but C++ itself is widely used."
"GSS_API","GSS-API (Generic Security Services API)","security-api","","","active","","aberdeen-1995-digital-objectbroker","description=Standard API for security services. ObjectBroker 2.6 roadmap includes GSS API for DCE enabling Kerberos-level authentication.; lifecycle_notes=GSS-API/Kerberos remains active and widely deployed (Active Directory, MIT Kerberos, Heimdal). The API standard itself is still relevant."
"ACA_SERVICES","ACA Services","product","","","obsolete","","aberdeen-1995-digital-objectbroker","description=Digital's predecessor distributed application integration offering that evolved into ObjectBroker.; lifecycle_notes=ACA Services was an earlier Digital product superseded by ObjectBroker. Both now obsolete.; related_entity_id=DEC"
"objectplus","ObjectPlus","tool","","","obsolete","","aberdeen-1995-digital-objectbroker","description=Digital's modified version of Protosoft's Paradigm Plus, customized to automatically generate IDL code from object-oriented analysis and design models.; lifecycle_notes=ObjectPlus was a co-developed tool with Protosoft; Protosoft acquired by Platinum Technology in November 1995, shortly after this study. ObjectPlus discontinued.; related_entity_id=PROTOSOFT"
"PARADIGM_PLUS","Paradigm Plus","tool","","","obsolete","","aberdeen-1995-digital-objectbroker","description=Protosoft's object-oriented analysis and design (OOA/D) tool, basis for Digital's ObjectPlus. Acquired by Platinum Technology in November 1995.; lifecycle_notes=Paradigm Plus acquired by Platinum Technology (Nov 1995) which was itself acquired by Computer Associates (1999). Product subsequently discontinued.; related_entity_id=PROTOSOFT"
"nas-network-application-support","NAS (Network Application Support)","platform","","","obsolete","","aberdeen-1995-digital-objectbroker","description=Digital's Network Application Support platform installed on over half of Digital systems sold. ObjectBroker runtime included as part of NAS.; lifecycle_notes=NAS was a Digital platform-level offering discontinued with Digital's acquisition by Compaq in 1998.; related_entity_id=DEC"
