"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"russ-craig","Russ Craig","person","market-research","unknown","","","dct-dceit-practice-v6-2002","Aberdeen Group Research Director, Semiconductors and DCEIT; lead author on DCEIT practice decks [REVIEW]"
"peter-kastner","Peter S. Kastner","person","market-research","unknown","","1988-2005","dct-dceit-practice-v6-2002","Aberdeen Group EVP and CRO; head of DCT practice; co-author of v6 deck [REVIEW]"
"aberdeen-group","Aberdeen Group","firm","market-research","dissolved","Harte-Hanks then Spiceworks Ziff Davis","1988-2010","dct-dceit-practice-v6-2002","DCT practice sponsor"
"motorola-broadband","Motorola Broadband Communications Sector","company","broadband-equipment","unknown","","","dct-dceit-practice-v6-2002","DCP501, BMC 8000, BMC 9000 cited as STB convergence exemplars [REVIEW]"
"scientific-atlanta","Scientific Atlanta","company","broadband-equipment","unknown","","","dct-dceit-practice-v6-2002","WebStar Cable Modem Gateway, Explorer 8000 home entertainment server [REVIEW]"
"pace-micro","Pace Micro Technology","company","broadband-equipment","unknown","","","dct-dceit-practice-v6-2002","Home Media Center (with Philips); DSL 4000 and IP500 gateways [REVIEW]"
"philips","Koninklijke Philips","company","consumer-electronics","unknown","","","dct-dceit-practice-v6-2002","Partner with Pace Micro on Home Media Center; 1394 over wireless [REVIEW]"
"thomson-multimedia","Thomson multimedia","company","consumer-electronics","unknown","","","dct-dceit-practice-v6-2002","ADSL Gateway with VOD, EPG, HomePNA 2.0, USB [REVIEW]"
"netopia","Netopia","company","broadband-equipment","unknown","","","dct-dceit-practice-v6-2002","Smart DSL Gateway and services [REVIEW]"
"time-warner-cable","Time Warner Cable","company","cable-mso","unknown","","","dct-dceit-practice-v6-2002","Home networking trial: $50 install, $9.95/mo cable modem+HomePNA bundle [REVIEW]"
"sbc-communications","SBC Communications (SNET)","company","telecommunications","unknown","","","dct-dceit-practice-v6-2002","Home networking trial with 2Wire DSL gateway [REVIEW]"
"2wire","2Wire Inc.","company","broadband-equipment","unknown","","","dct-dceit-practice-v6-2002","Residential gateway supplier with HomePNA and 802.11b variants [REVIEW]"
"ringgold-telephone","Ringgold Telephone Company","company","telecommunications","unknown","","","dct-dceit-practice-v6-2002","RCA 1500 DSL Gateway deployment with 130 video+music channels [REVIEW]"
"intel","Intel Corporation","company","semiconductor","active","","","dct-dceit-practice-v6-2002","Personal Video Player and Advanced Home Media Platform reference designs"
"broadcom","Broadcom Corporation","company","semiconductor","unknown","","","dct-dceit-practice-v6-2002","STB chipset with PVR capability; single-chip ADSL router/bridge [REVIEW]"
"ess-technology","ESS Technology","company","semiconductor","unknown","","","dct-dceit-practice-v6-2002","Digital home system chipset enabling DVD-based Internet access; reference designs used by Apex Digital [REVIEW]"
"equator-technologies","Equator Technologies","company","semiconductor","unknown","","","dct-dceit-practice-v6-2002","Tetra Chipset; paired with Liberate TV platform for VOD/PVR [REVIEW]"
"liberate-technologies","Liberate Technologies","company","software","unknown","","","dct-dceit-practice-v6-2002","TV Platform software for VOD/PVR [REVIEW]"
"wind-river","Wind River Systems","company","software","unknown","","","dct-dceit-practice-v6-2002","Tornado integrated platform/RTOS for broadband access gateways [REVIEW]"
"apex-digital","Apex Digital","company","consumer-electronics","unknown","","","dct-dceit-practice-v6-2002","Exemplar of new CE business model: 3-6 month design cycles, Chinese manufacturing, reference-design-driven, low overhead; DVD share leader using ESS reference designs [REVIEW]"
"nintendo","Nintendo Co., Ltd.","company","game-console","active","","","dct-dceit-practice-v6-2002","Game console manufacturer"
"sega","Sega Corporation","company","game-console","unknown","","","dct-dceit-practice-v6-2002","Game console manufacturer (exiting hardware after Dreamcast) [REVIEW]"
"sony","Sony Corporation","company","consumer-electronics","active","","","dct-dceit-practice-v6-2002","PlayStation game console; media server vision"
"microsoft","Microsoft Corporation","company","software","active","","","dct-dceit-practice-v6-2002","Xbox console; Xbox Live subscription gaming network"
"electronic-arts","Electronic Arts Inc.","company","game-software","active","","","dct-dceit-practice-v6-2002","Platform-agnostic game publisher; potential strategic partner for broadband gaming"
"cable-labs","CableLabs","institution","industry-consortium","active","","","dct-dceit-practice-v6-2002","PacketCable, OpenCable, CableHome specifications for cable industry"
"tivo","TiVo Inc.","company","consumer-electronics","active","","","dct-dceit-practice-v6-2002","PVR pioneer; cited for disk duplication inefficiency in mass-market scenarios"
"hp","Hewlett-Packard","company","PC-manufacturing","active","","","dct-dceit-practice-v6-2002","Media Center (Freestyle) purpose-built media server"
"access-dtv","AccessDTV","company","software","unknown","","","dct-dceit-practice-v6-2002","ISP server software enabling broadband video distribution [REVIEW]"
