"tech_id","tech_name","category","vendor","era","lifecycle_at_study","lifecycle_current","study_id","notes"
"oracle-nca","Oracle Network Computing Architecture (NCA)","framework","Oracle Corporation","1996-2002","emerging","obsolete","aberdeen-1996-oracle-network-computing-architecture","Superseded by Oracle Fusion Middleware and SOA architecture"
"oracle-universal-server","Oracle Universal Server (RDBMS)","platform","Oracle Corporation","1979-present","mature","active","aberdeen-1996-oracle-network-computing-architecture","Renamed Oracle Database; remains world's most widely used enterprise RDBMS"
"corba","CORBA (Common Object Request Broker Architecture)","protocol","OMG standard","1991-2005","emerging","obsolete","aberdeen-1996-oracle-network-computing-architecture","Oracle ICX based on CORBA; superseded by web services and REST APIs"
"activex-com","ActiveX / COM (Microsoft)","framework","Microsoft","1996-2010","emerging","obsolete","aberdeen-1996-oracle-network-computing-architecture","Competing ORB approach; Oracle provided COM bridge in NCA"
"java","Java / JavaScript","language","Sun Microsystems","1995-present","emerging","active","aberdeen-1996-oracle-network-computing-architecture","Oracle NCA integrated Java into CORBA; Java remains dominant enterprise language"
"oracle-developer-2000","Oracle Developer/2000","application","Oracle Corporation","1994-2003","mature","obsolete","aberdeen-1996-oracle-network-computing-architecture","Core development environment for NCA; web-enabled via NCA; superseded by Oracle Forms/APEX"
"oracle-designer-2000","Oracle Designer/2000","application","Oracle Corporation","1994-2003","mature","obsolete","aberdeen-1996-oracle-network-computing-architecture","Web program design tool; supports application partitioning for internet deployment"
"oracle-enterprise-manager","Oracle Enterprise Manager","application","Oracle Corporation","1996-present","emerging","active","aberdeen-1996-oracle-network-computing-architecture","GUI systems management suite; extended with cartridge support in NCA; still active product"
"oracle-web-server","Oracle Web Server / Web Request Broker","application","Oracle Corporation","1996-2001","emerging","obsolete","aberdeen-1996-oracle-network-computing-architecture","HTTP connections and ORB for web-cartridge developers; superseded by Oracle Application Server"
"netsolutions","Oracle NetSolutions","framework","Oracle Corporation","1996-1999","emerging","obsolete","aberdeen-1996-oracle-network-computing-architecture","First step for NCA adoption; includes web-enabled development toolsets and Cartridge Development Kit"
