"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes"
"3d70b1-OBS-001","2002-undercutting-and-upselling-dell-s-foray-into-the-h-3d70b1","dell-computer","pocket-pc","viability-prediction","2002","Dell PDA market entry","Dell poised to enter PDA market with Pocket PC device","high","outcome-linkage","expert-opinion","abstract","Study published August 2002 anticipating imminent Dell PDA launch"
"3d70b1-OBS-002","2002-undercutting-and-upselling-dell-s-foray-into-the-h-3d70b1","dell-computer","pocket-pc","actual-outcome","2002","Dell Axim X5 launched","Dell launched Axim X5 Pocket PC at $299 in October 2002","verified","web-source","industry-analysis","web-verified","Confirmed by Wikipedia/Dell Axim records"
"3d70b1-OBS-003","2002-undercutting-and-upselling-dell-s-foray-into-the-h-3d70b1","dell-computer","pocket-pc","strategy-classification","2002","Dell competitive strategy","Low-price direct-sales undercutting of incumbent PDA vendors","high","ingest-extraction","competitive-profiling","abstract","Dell's signature direct model applied to new category"
"3d70b1-OBS-004","2002-undercutting-and-upselling-dell-s-foray-into-the-h-3d70b1","dell-computer","","market-data","2002","Enterprise PDA market status","Underdeveloped enterprise PDA market ripe for price catalyst","medium","ingest-extraction","industry-analysis","abstract","Study characterizes enterprise PDA as underpenetrated market"
"3d70b1-OBS-005","2002-undercutting-and-upselling-dell-s-foray-into-the-h-3d70b1","dell-computer","pocket-pc","viability-prediction","2002","Dell PDA pricing","Low-priced Pocket PC device with adequate features","high","outcome-linkage","expert-opinion","abstract","Study predicts Dell will enter below incumbent price points"
"3d70b1-OBS-006","2002-undercutting-and-upselling-dell-s-foray-into-the-h-3d70b1","dell-computer","pocket-pc","actual-outcome","2002","Dell Axim X5 price point","$279-$299 base price","verified","web-source","industry-analysis","web-verified","Axim X5 launched at $279 base; confirmed competitively priced as predicted"
"3d70b1-OBS-007","2002-undercutting-and-upselling-dell-s-foray-into-the-h-3d70b1","palm-inc","palm-os","technology-assessment","2002","Palm OS competitive position","Market leader in PDA OS at risk from Pocket PC momentum","medium","ingest-extraction","competitive-profiling","abstract","Palm dominant in 2002 but Pocket PC gaining enterprise traction"
"3d70b1-OBS-008","2002-undercutting-and-upselling-dell-s-foray-into-the-h-3d70b1","palm-inc","palm-os","actual-outcome","2010","Palm Inc. ultimate fate","Acquired by HP for $1.2 billion in 2010; webOS discontinued","verified","web-source","industry-analysis","web-verified","Palm never recovered from smartphone disruption; acquired 2010"
"3d70b1-OBS-009","2002-undercutting-and-upselling-dell-s-foray-into-the-h-3d70b1","handspring-inc","","viability-prediction","2002","Handspring competitive viability","Handspring at risk as Dell enters market; weaker position","medium","ingest-extraction","competitive-profiling","abstract","Handspring listed as potential loser alongside Palm"
"3d70b1-OBS-010","2002-undercutting-and-upselling-dell-s-foray-into-the-h-3d70b1","handspring-inc","","actual-outcome","2003","Handspring acquisition by Palm","Handspring acquired by Palm in 2003 for $169M","verified","web-source","industry-analysis","web-verified","Handspring could not sustain independent operation; merged with Palm 2003"
"3d70b1-OBS-011","2002-undercutting-and-upselling-dell-s-foray-into-the-h-3d70b1","microsoft-corp","pocket-pc","technology-assessment","2002","Pocket PC platform momentum","Microsoft Pocket PC gaining enterprise adoption vs Palm OS","high","ingest-extraction","industry-analysis","abstract","Dell's entry validates Microsoft's Pocket PC platform strategy"
"3d70b1-OBS-012","2002-undercutting-and-upselling-dell-s-foray-into-the-h-3d70b1","sony-corp","","strategy-classification","2002","Sony PDA strategy","Sony competing on premium features and design vs Dell price play","medium","ingest-extraction","competitive-profiling","abstract","Sony CLIE positioned above Dell's expected entry price"
"3d70b1-OBS-013","2002-undercutting-and-upselling-dell-s-foray-into-the-h-3d70b1","sony-corp","","actual-outcome","2004","Sony CLIE exit","Sony exited US PDA market in 2004","verified","web-source","industry-analysis","web-verified","Sony discontinued CLIE PDAs in US market 2004 — could not compete"
"3d70b1-OBS-014","2002-undercutting-and-upselling-dell-s-foray-into-the-h-3d70b1","dell-computer","","market-data","2002","Dell direct-sales model application","Dell's direct model applied to handheld market as price disruptor","high","ingest-extraction","competitive-profiling","abstract","Study frames Dell as natural price disruptor given its supply chain model"
"3d70b1-OBS-015","2002-undercutting-and-upselling-dell-s-foray-into-the-h-3d70b1","dell-computer","pda","actual-outcome","2007","Dell Axim line discontinued","Dell discontinued entire Axim PDA line in April 2007","verified","web-source","industry-analysis","web-verified","Dell exited PDA market as smartphones displaced category; line ended after ~5 years"
"3d70b1-OBS-016","2002-undercutting-and-upselling-dell-s-foray-into-the-h-3d70b1","","pda","technology-assessment","2002","Enterprise PDA market growth potential","Enterprise PDA adoption expected to accelerate with lower price points","medium","ingest-extraction","expert-opinion","abstract","Study thesis hinges on price sensitivity as key adoption barrier"
"3d70b1-OBS-017","2002-undercutting-and-upselling-dell-s-foray-into-the-h-3d70b1","","pda","actual-outcome","2007","PDA category disruption","Smartphone category (iPhone 2007) displaced PDA market entirely","verified","web-source","industry-analysis","web-verified","Enterprise PDA market never achieved predicted scale; smartphones made category obsolete"
