obs_id,study_id,entity_id,tech_id,observation_type,year_observed,metric_name,metric_value,confidence,methodology_code,source_page,notes
aberdeen-1996-iss-internet-security-systems-OBS-001,aberdeen-1996-iss-internet-security-systems,internet-security-systems,safesuite,strategy-classification,1996,ISS Market Strategy,Commercial packaged security scanner vs SATAN's free Unix-based approach; ready-to-install; no Unix expertise required,high,competitive-profiling,Competitive Positioning,Key differentiation: commercialized and packaged vs DIY free tools
aberdeen-1996-iss-internet-security-systems-OBS-002,aberdeen-1996-iss-internet-security-systems,internet-security-systems,safesuite,technology-assessment,1996,SAFEsuite Network Coverage,"Covers all Unix platforms, Windows NT, AS/400, S/390, PC clients, routers, all firewalls, web servers, modems, printers, storage—any IP-connected device",high,competitive-profiling,Core Products,Comprehensive IP-based coverage is ISS core value proposition
aberdeen-1996-iss-internet-security-systems-OBS-003,aberdeen-1996-iss-internet-security-systems,ncsa-national-computer-security,safesuite,benchmark-result,1996,NCSA Firewall Certification Role,NCSA uses ISS Firewall Scanner as core part of its firewall accreditation program certifying independently-developed firewall products,high,industry-analysis,Known By the Company One Keeps,Third-party institutional endorsement; NCSA certification program legitimizes ISS technology
aberdeen-1996-iss-internet-security-systems-OBS-004,aberdeen-1996-iss-internet-security-systems,ncsa-national-computer-security,,market-data,1996,Cybersecurity Insurance Market Emergence,NCSA certification programs led insurance carriers to underwrite liability coverage for NCSA-certified web sites,high,industry-analysis,Known By the Company One Keeps,Very early documentation of cyber insurance emerging in 1996; now a major market
aberdeen-1996-iss-internet-security-systems-OBS-005,aberdeen-1996-iss-internet-security-systems,internet-security-systems,,market-data,1996,ISS Distribution Network,"More than 130 distributors worldwide; partnerships with Ernst & Young, Price Waterhouse, Raptor, Trusted Information Systems",high,industry-analysis,Business Partnerships,Significant channel reach for a young company in 1996
aberdeen-1996-iss-internet-security-systems-OBS-006,aberdeen-1996-iss-internet-security-systems,internet-security-systems,safesuite,technology-assessment,1996,SAFEsuite Operating Platform Support,"Operates on Windows NT, HP-UX, IBM AIX, SunOS, Solaris, Intel Linux",high,industry-analysis,Core Products,Multi-platform support for the scanning console itself
aberdeen-1996-iss-internet-security-systems-OBS-007,aberdeen-1996-iss-internet-security-systems,,windows-nt-security,technology-assessment,1996,Windows NT Network Security Gap,NT security policies are not enforced across the network; Microsoft removed security controls available in NT 3.50 from 3.51 and 4.0,high,industry-analysis,Operating Environment Security,Critical security finding about NT; security controls regressed in new versions
aberdeen-1996-iss-internet-security-systems-OBS-008,aberdeen-1996-iss-internet-security-systems,,tcp-ip,expert-opinion,1996,Network Security Egg Metaphor,"For experienced IS managers, networked application security appears like an egg—hard on the outside and soft on the inside; correctly configured externally but internally vulnerable",high,field-research,Network Computing Security — A Fragile Egg!,Aberdeen metaphor for perimeter-only security; precursor to Zero Trust security model
aberdeen-1996-iss-internet-security-systems-OBS-009,aberdeen-1996-iss-internet-security-systems,,firewall-technology,expert-opinion,1996,Firewall Limitation Recognition,"Incorrectly configured routers, web servers, applications, operating environments, modems on internal sub-networks can shatter protective safeguards without warning",high,field-research,Network Computing Security — A Fragile Egg!,Internal misconfiguration as attack vector; prescient of modern insider threat / misconfiguration breach patterns
aberdeen-1996-iss-internet-security-systems-OBS-010,aberdeen-1996-iss-internet-security-systems,internet-security-systems,safesuite,viability-prediction,1996,ISS Technology Leadership Position,ISS's technology appears to be leading the industry; continuously developing new capabilities; security is ongoing arms race,high,industry-analysis,Conclusions and Observations,Aberdeen concludes ISS is technology leader in network security assessment
