"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","methodology_code","source_page","notes"
"psk-misc-speech-agendas-5965a3-OBS-001","psk-misc-speech-agendas-5965a3","","internet","trend-analysis","1996","Internet as business platform","Internet transitioning from research network to commercial business platform; growth and opportunity are primary themes","high","expert-opinion","slide 2-3","Blyth User Group presentation; agenda covers What is Internet, current tools, growth/opportunity/fear, business tomorrow"
"psk-misc-speech-agendas-5965a3-OBS-002","psk-misc-speech-agendas-5965a3","","internet","viability-prediction","1996","Internet future for business","Business on the Internet tomorrow identified as major opportunity area","high","expert-opinion","slide 2","Fourth agenda item"
"psk-misc-speech-agendas-5965a3-OBS-003","psk-misc-speech-agendas-5965a3","","internet","actual-outcome","2005","Internet business future - outcome","Confirmed — Internet became primary business platform; e-commerce, cloud computing, SaaS transformed all industries","verified","expert-opinion","","Paired outcome for OBS-002; internet commerce boomed dramatically"
"psk-misc-speech-agendas-5965a3-OBS-004","psk-misc-speech-agendas-5965a3","","internet","technology-adoption","1996","Internet development tools landscape","Current Internet tools are a primary area of assessment for business developers; Blyth Software audience evaluating how to build on Internet","medium","expert-opinion","slide 2","Agenda item: Current Internet tools"
"psk-misc-speech-agendas-5965a3-OBS-005","psk-misc-speech-agendas-5965a3","blyth-software","4gl","product-evaluation","1996","Blyth Software user community Internet readiness","Blyth Software user group Dallas explicitly evaluating Internet application development with Aberdeen analyst guidance","medium","expert-opinion","slide 1","4GL community embracing Internet as development target in 1996"
"psk-misc-speech-agendas-5965a3-OBS-006","psk-misc-speech-agendas-5965a3","","client-server","trend-analysis","1996","Major computing trends for business","Client-server computing and internet convergence identified as major business computing trend","high","expert-opinion","slide from Major Computing Trends presentation","Second Kastner presentation in file: Major Computing Trends and What They Mean to Your Business"
"psk-misc-speech-agendas-5965a3-OBS-007","psk-misc-speech-agendas-5965a3","","","expert-opinion","1996","Customer-driven information systems","Customer-driven information systems identified as key trend requiring IT adaptation","high","expert-opinion","slide from Major Computing Trends presentation","Part of 100,000 meter view agenda"
"psk-misc-speech-agendas-5965a3-OBS-008","psk-misc-speech-agendas-5965a3","computer-associates","","competitive-position","1994","Computer Associates Madrid event","Aberdeen Group presented at Computer Associates events in Madrid and New York circa 1994","medium","expert-opinion","slide from CA presentations","Multiple CA events: Madrid (objects presentation) and Senior Management Forum (enterprise apps)"
"psk-misc-speech-agendas-5965a3-OBS-009","psk-misc-speech-agendas-5965a3","computer-associates","","competitive-position","1995","Computer Associates Senior Management Forum","Aberdeen Group presented on Enterprise Applications for Next Century to CA Senior Management Forum 1995","medium","expert-opinion","slide from CA SM Forum presentation","Agenda: Why Enterprise Applications, 3-Tier-Plus, Right Tool for Right Job, Planning for Success"
"psk-misc-speech-agendas-5965a3-OBS-010","psk-misc-speech-agendas-5965a3","","object-oriented","expert-opinion","1994","Object-oriented technology skepticism","Kastner expresses skepticism: 'So You Think Objects Are A Panacea? I have a bridge to sell you in Brooklyn'","high","expert-opinion","What's the Object Of All This? slide","Contrarian/skeptical stance on OO hype; compared to CASE tools overpromising; notes shortage of good C++ programmers"
"psk-misc-speech-agendas-5965a3-OBS-011","psk-misc-speech-agendas-5965a3","","case-tools","expert-opinion","1994","CASE tool failure referenced","CASE tools referenced as a prior technology that was overpromised to management but underdelivered","high","expert-opinion","What's the Object Of All This? slide","Used as cautionary comparison to OO hype"
"psk-misc-speech-agendas-5965a3-OBS-012","psk-misc-speech-agendas-5965a3","","distributed-systems","expert-opinion","1995","Distributed systems management challenge","Distributed Systems Management: Chaos or Cosmos — presentation questioning whether distributed systems can be managed effectively","medium","expert-opinion","Chaos or Cosmos agenda slide","July 1995 presentation; agenda: why not happy in work, why things could go worse, breaking eggs, light at end of tunnel"
"psk-misc-speech-agendas-5965a3-OBS-013","psk-misc-speech-agendas-5965a3","","internet","viability-prediction","1996","Internet growth trajectory","Internet growth and opportunity cited alongside 'fear' — balanced view of Internet's business potential and risks in 1996","high","expert-opinion","slide 2","Agenda item explicitly includes 'fear' alongside growth and opportunity"
"psk-misc-speech-agendas-5965a3-OBS-014","psk-misc-speech-agendas-5965a3","","","expert-opinion","1996","Emerging technologies strategic assessment","Vision 2000 May 1996: Emerging Technologies: Assessing Strategic Benefits — forward-looking assessment presentation","medium","expert-opinion","Vision 2000 slide","Kastner Group Vice President by 1996"
"psk-misc-speech-agendas-5965a3-OBS-015","psk-misc-speech-agendas-5965a3","","","expert-opinion","1996","Aberdeen Group website present in 1996","Aberdeen Group listed www.aberdeen.com on presentation slides by 1996","medium","expert-opinion","Vision 2000 slide","Early web presence noted on slide: Tel 617/723/7890 Fax 617/723/7897 www.aberdeen.com"
