"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","methodology_code","source_page","notes"
"aberdeen-1996-spider-technologies-netdynamics-OBS-001","aberdeen-1996-spider-technologies-netdynamics","spider-technologies","netdynamics","technology-assessment","1996","NetDynamics core architectural innovation","Reinvented TP monitor as RAD-toolset-plus-monitor designed specifically for web; earlier and more elegantly than most competitors","high","competitive-profiling","p.1 (Executive Summary)","Aberdeen's core architectural characterization"
"aberdeen-1996-spider-technologies-netdynamics-OBS-002","aberdeen-1996-spider-technologies-netdynamics","","common-gateway-interface","technology-assessment","1996","CGI scalability bottleneck","CGI's single-threaded limitations prevent session optimization; browser/server paradigm becomes bottleneck as traffic increases","high","industry-analysis","p.2 (Scalability Mechanisms)","Accurate diagnosis; CGI spawned new process per request"
"aberdeen-1996-spider-technologies-netdynamics-OBS-003","aberdeen-1996-spider-technologies-netdynamics","spider-technologies","netdynamics","technology-assessment","1996","NetDynamics Java auto-generation","Automatically creates server-side Java code for application runtime; vendor-independent; leverages Java's multithreaded execution","high","competitive-profiling","p.2 (NetDynamics Architecture)","Prescient Java adoption before J2EE (1999)"
"aberdeen-1996-spider-technologies-netdynamics-OBS-004","aberdeen-1996-spider-technologies-netdynamics","spider-technologies","netdynamics","benchmark-result","1996","Spider Technologies company size and funding","45 employees; $10.9 million first-round funding from Hummer Winblad Venture Partners","high","document-review","p.3 (Financials)","Early-stage company despite significant enterprise customer traction"
"aberdeen-1996-spider-technologies-netdynamics-OBS-005","aberdeen-1996-spider-technologies-netdynamics","spider-technologies","netdynamics","strategy-classification","1996","Spider competitive positioning","Cross-category positioning: more web-focused than C/S toolset providers; more toolset-complete than middleware providers; multi-RDBMS vs. RDBMS suppliers","high","competitive-profiling","p.3 (Competitive Positioning)","Aberdeen's positioning map across five competitive categories"
"aberdeen-1996-spider-technologies-netdynamics-OBS-006","aberdeen-1996-spider-technologies-netdynamics","spider-technologies","netdynamics","framework-factor","1996","NetDynamics TP-monitor criteria: Effective integration","Integrates via CGI and Netscape NSAPI; SQL-based native RDBMS interfaces; application-level security bridge","high","competitive-profiling","p.2 (Effective Integration)","First of three TP-monitor evaluation criteria"
"aberdeen-1996-spider-technologies-netdynamics-OBS-007","aberdeen-1996-spider-technologies-netdynamics","spider-technologies","tp-monitor","framework-factor","1996","NetDynamics TP-monitor criteria: Scalability","Eliminates CGI process start/stop overhead; multithreaded; load balances across multiple DB servers; query optimization on SQL construction","high","competitive-profiling","p.2-3 (Scalability)","Second of three TP-monitor evaluation criteria"
"aberdeen-1996-spider-technologies-netdynamics-OBS-008","aberdeen-1996-spider-technologies-netdynamics","spider-technologies","netdynamics","framework-factor","1996","NetDynamics TP-monitor criteria: Developer toolset power","Visual drag-and-drop Windows 95 environment; code generation from templates; Java class library integration; write-once multi-platform","high","competitive-profiling","p.3 (Programmer Productivity)","Third of three TP-monitor evaluation criteria"
"aberdeen-1996-spider-technologies-netdynamics-OBS-009","aberdeen-1996-spider-technologies-netdynamics","harvard-medical-school","netdynamics","market-data","1996","Harvard Medical School NetDynamics commitment","Committing a sizable portion of next-generation client/server applications to NetDynamics and Java","high","field-research","p.3 (Financials)","Major institutional enterprise customer reference"
"aberdeen-1996-spider-technologies-netdynamics-OBS-010","aberdeen-1996-spider-technologies-netdynamics","spider-technologies","netdynamics","viability-prediction","1996","NetDynamics enterprise recommendation","Aberdeen: NetDynamics warrants thorough evaluation by any IS buyer deploying commercial-strength web-database applications","high","expert-opinion","p.3 (Aberdeen Conclusions)","Unambiguous Aberdeen buy recommendation"
"aberdeen-1996-spider-technologies-netdynamics-OBS-011","aberdeen-1996-spider-technologies-netdynamics","spider-technologies","netdynamics","actual-outcome","1998","Spider Technologies actual outcome","Acquired by Sun Microsystems July 1998 for approximately $160-170M in stock; NetDynamics became Sun Application Server","verified","document-review","N/A (post-publication)","CNET, Wired, WSJ all reported acquisition July 1998; validates Aberdeen's positive assessment"
"aberdeen-1996-spider-technologies-netdynamics-OBS-012","aberdeen-1996-spider-technologies-netdynamics","","tp-monitor","viability-prediction","1996","TP-monitor middleware as critical web architecture component","Aberdeen urges: architecture must include TP-monitor-like middleware for scalable commercial web-database applications","high","expert-opinion","p.1 (Executive Summary)","Foundational architectural thesis of the study"
"aberdeen-1996-spider-technologies-netdynamics-OBS-013","aberdeen-1996-spider-technologies-netdynamics","","tp-monitor","actual-outcome","2000","TP-monitor web middleware actual outcome","TP-monitor-as-web-middleware became the dominant enterprise architecture; J2EE application servers (WebLogic, WebSphere) codified this pattern; all major early app server companies acquired by 1998","verified","document-review","N/A (post-publication)","HP bought Bluestone, Sun acquired NetDynamics, Netscape bought Kiva, BEA acquired WebLogic — all by 1998"
"aberdeen-1996-spider-technologies-netdynamics-OBS-014","aberdeen-1996-spider-technologies-netdynamics","spider-technologies","java","viability-prediction","1996","Java server-side future importance","As Java increasingly becomes the focus of Web development, NetDynamics Java integration represents significant opportunity","high","expert-opinion","p.3 (Customization)","Early identification of Java's server-side trajectory"
"aberdeen-1996-spider-technologies-netdynamics-OBS-015","aberdeen-1996-spider-technologies-netdynamics","","java","actual-outcome","1999","Java server-side actual outcome","Java became the dominant enterprise server-side platform; J2EE (1999) standardized servlet/EJB architecture; prediction fully confirmed","verified","document-review","N/A (post-publication)","J2EE 1.0 released December 1999; Java dominated enterprise servers throughout 2000s"
"aberdeen-1996-spider-technologies-netdynamics-OBS-016","aberdeen-1996-spider-technologies-netdynamics","spider-technologies","netdynamics","technology-assessment","1996","NetDynamics agility risk assessment","Spider will need to be very agile to maintain leading edge as middleware, RDBMS, and C/S toolset providers converge on same space","high","expert-opinion","p.3 (Aberdeen Conclusions)","Aberdeen correctly identified competitive pressure from larger vendors"
"aberdeen-1996-spider-technologies-netdynamics-OBS-017","aberdeen-1996-spider-technologies-netdynamics","spider-technologies","netdynamics","market-data","1996","Spider enterprise customer base","Large corporate customers include Merrill Lynch, ABB, and Harvard Medical School","high","document-review","p.3 (Financials)","Strong enterprise validation for 45-person startup"
"aberdeen-1996-spider-technologies-netdynamics-OBS-018","aberdeen-1996-spider-technologies-netdynamics","spider-technologies","netdynamics","market-data","1996","Spider Technologies strategic alliances","Alliances with Informix, Sybase, Oracle, Silicon Graphics, Sun, and Hewlett-Packard","high","document-review","p.3 (Financials)","Sun alliance foreshadowed 1998 acquisition"
"aberdeen-1996-spider-technologies-netdynamics-OBS-019","aberdeen-1996-spider-technologies-netdynamics","","web-database-architecture","expert-opinion","1996","Aberdeen web architecture guidance","Aberdeen urges enterprises to simultaneously deploy transactive Internet apps while building long-term architectural foundation for Web OLTP","high","expert-opinion","p.1 (Executive Summary)","Dual-track strategy: quick wins + architectural investment"
"aberdeen-1996-spider-technologies-netdynamics-OBS-020","aberdeen-1996-spider-technologies-netdynamics","spider-technologies","netdynamics","technology-assessment","1996","NetDynamics competitive advantage: RDBMS multi-vendor support","Load balancing across multiple database servers from multiple vendors; SQL-based native interfaces to all major RDBMSs","high","competitive-profiling","p.3 (RDBMS scalability)","Database-agnostic architecture ahead of its time"
"aberdeen-1996-spider-technologies-netdynamics-OBS-021","aberdeen-1996-spider-technologies-netdynamics","","common-gateway-interface","viability-prediction","1996","CGI scalability prediction","CGI single-threaded model will become increasingly inadequate as web traffic grows; bypass architectures required","high","industry-analysis","p.2 (Scalability Mechanisms)","Accurate prediction of CGI's architectural limitations"
"aberdeen-1996-spider-technologies-netdynamics-OBS-022","aberdeen-1996-spider-technologies-netdynamics","","common-gateway-interface","actual-outcome","2000","CGI scalability actual outcome","CGI rendered obsolete for high-traffic applications by 2000; FastCGI, mod_perl, servlet containers all bypassed CGI model","verified","document-review","N/A (post-publication)","Prediction fully confirmed; ISAPI and NSAPI extensions, then J2EE servlets replaced CGI"
