"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"aberdeen-group","Aberdeen Group","firm","market-research","acquired","Harte-Hanks (2002)","1988-2002 (Kastner era)","2026-kastner-top-100-economic-calls-2a98a7","Source archive provenance"
"kastner-it-research-archive","Kastner IT Research Archive","institution","research-archive","active","","1979-present","2026-kastner-top-100-economic-calls-2a98a7","933 studies; this ranking covers the 360 high-prescience tech-tagged subset"
"perplexity","Perplexity AI","company","ai-assistant","active","","2022-present","2026-kastner-top-100-economic-calls-2a98a7","Computer agent that built the ranking"
"apple","Apple Inc.","company","consumer-electronics","active","","1976-present","2026-kastner-top-100-economic-calls-2a98a7","Subject of top-ranked Mobile/DCT studies"
"amd","Advanced Micro Devices","company","semiconductors","active","","1969-present","2026-kastner-top-100-economic-calls-2a98a7","Subject of Fusion/PR-rating prescience studies"
"hp","Hewlett-Packard","company","enterprise-it","active","HP Inc. / HPE split (2015)","1939-present","2026-kastner-top-100-economic-calls-2a98a7","Subject of HP-Compaq integration prescience study"
"compaq","Compaq Computer","company","pc-manufacturing","acquired","HP (2002)","1982-2002","2026-kastner-top-100-economic-calls-2a98a7","Acquired by HP per Kastner 2001 prescience"
"webex","WebEx Communications","company","collaboration-software","acquired","Cisco (2007)","1995-2007","2026-kastner-top-100-economic-calls-2a98a7","Kastner 2002 forecast acquired by Cisco 5 years later"
"stratus-computer","Stratus Computer","company","fault-tolerant-servers","active","","1980-present","2026-kastner-top-100-economic-calls-2a98a7","Subject of 1981-1987 fault-tolerant wars chapter"
"tandem-computers","Tandem Computers","company","fault-tolerant-servers","acquired","Compaq (1997) -> HP","1974-1997","2026-kastner-top-100-economic-calls-2a98a7","Subject of competitive analysis with Stratus"
"ibm","International Business Machines","company","enterprise-it","active","","1911-present","2026-kastner-top-100-economic-calls-2a98a7","Multiple subject studies (RS/6000, integration)"
"oracle","Oracle Corporation","company","database-software","active","","1977-present","2026-kastner-top-100-economic-calls-2a98a7","Subject of 1997 Data Mart and 2002-04 Ellison studies"
"dec","Digital Equipment Corporation","company","minicomputer","acquired","Compaq (1998) -> HP","1957-1998","2026-kastner-top-100-economic-calls-2a98a7","Subject of 1987-91 OLTP/TPC studies"
"dell","Dell Technologies","company","pc-manufacturing","active","","1984-present","2026-kastner-top-100-economic-calls-2a98a7","Subject of services/asset-recovery studies"
"maxtor","Maxtor Corporation","company","storage","acquired","Seagate (2006)","1982-2006","2026-kastner-top-100-economic-calls-2a98a7","Subject of multiple RAMP studies"
"sap","SAP SE","company","erp","active","","1972-present","2026-kastner-top-100-economic-calls-2a98a7","Subject of 2001 SAP Once and Future King study"
"microsoft","Microsoft Corporation","company","software","active","","1975-present","2026-kastner-top-100-economic-calls-2a98a7","Subject of NT/Server OS studies and 1997 Oracle Data Mart NT study"
"intel","Intel Corporation","company","semiconductors","active","","1968-present","2026-kastner-top-100-economic-calls-2a98a7","Subject of 2010 IA Continuum study"
"sony","Sony Corporation","company","consumer-electronics","active","","1946-present","2026-kastner-top-100-economic-calls-2a98a7","Subject of 2002 Personal Electronic Technology Vision"
"ncr","NCR Corporation","company","enterprise-it","active","","1884-present","2026-kastner-top-100-economic-calls-2a98a7","Subject of 1993 WSJ ad Aberdeen endorsement"
"att","AT&T Inc.","company","telecommunications","active","","1885-present","2026-kastner-top-100-economic-calls-2a98a7","Subject of NCR/AT&T integration era studies"
"sun-microsystems","Sun Microsystems","company","enterprise-it","acquired","Oracle (2010)","1982-2010","2026-kastner-top-100-economic-calls-2a98a7","Subject of 2009 SPARC Life Support study"
"sabre","Sabre Corporation","company","travel-tech","active","","1960-present","2026-kastner-top-100-economic-calls-2a98a7","Subject of 1997 Sabre's Challenge study"
"unisys","Unisys Corporation","company","enterprise-it","active","","1986-present","2026-kastner-top-100-economic-calls-2a98a7","Subject of 2002 ES7000 8-way server study"
"computerworld","Computerworld (IDG)","firm","trade-press","active","","1967-present","2026-kastner-top-100-economic-calls-2a98a7","Publisher of 1987 fault-tolerant prescience article"
"wsj","Wall Street Journal","firm","financial-press","active","","1889-present","2026-kastner-top-100-economic-calls-2a98a7","Multiple subject studies including 1988 DEC/IBM coverage"
