"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"intel","Intel Corporation","corporation","semiconductors","active","","1968-present","2010-intel-vpro-daily-globe-6f615e","Manufacturer of Core i5/i7 processors and vPro platform; Hillsboro OR fabrication facilities mentioned"
"lenovo","Lenovo Group","corporation","computing-hardware","active","","1984-present","2010-intel-vpro-daily-globe-6f615e","T series, W510 notebooks, and ThinkCentre M90 desktop featured with vPro"
"dell","Dell Technologies","corporation","computing-hardware","active","","1984-present","2010-intel-vpro-daily-globe-6f615e","Latitude 13 notebook, Precision M6500 workstation, Vostro 430 (SMB) announced"
"hp","Hewlett-Packard Company","corporation","computing-hardware","restructured","HP Inc. / Hewlett Packard Enterprise","1939-2015","2010-intel-vpro-daily-globe-6f615e","Elitebook 8540p, 8440p, and Compaq Elite 8100 featured; HP split into HP Inc. and HPE in 2015"
"vmware","VMware Inc.","corporation","enterprise-software","acquired","Broadcom (VMware division)","1998-2023","2010-intel-vpro-daily-globe-6f615e","Named as vPro manageability ecosystem partner; acquired by Broadcom in 2023"
"symantec","Symantec Corporation","corporation","cybersecurity","acquired","Broadcom (Symantec Enterprise) / Gen Digital (Norton)","1982-2019","2010-intel-vpro-daily-globe-6f615e","Named as vPro ecosystem partner; enterprise division acquired by Broadcom 2019; consumer brand became NortonLifeLock then Gen Digital"
"citrix","Citrix Systems","corporation","enterprise-software","acquired","Cloud Software Group","1989-2022","2010-intel-vpro-daily-globe-6f615e","Named as vPro manageability ecosystem partner; merged with TIBCO under Cloud Software Group in 2022"
"microsoft","Microsoft Corporation","corporation","enterprise-software","active","","1975-present","2010-intel-vpro-daily-globe-6f615e","BitLocker full disk encryption and Windows mentioned as key vPro ecosystem components"
"acer","Acer Inc.","corporation","computing-hardware","active","","1976-present","2010-intel-vpro-daily-globe-6f615e","Listed among OEMs shipping 2010 business PCs with new Intel processors"
"aberdeen-group","Aberdeen Group","research-firm","market-research","acquired","Spiceworks Ziff Davis","1988-2017","2010-intel-vpro-daily-globe-6f615e","Author Peter Kastner was co-founder; firm known for IT market research on TCO and best practices"
"google","Google LLC","corporation","internet-services","active","","1998-present","2010-intel-vpro-daily-globe-6f615e","Referenced regarding Fortune 500 file and email hacking incident (Operation Aurora, late 2009) as warning to business community"
