"obs_id","study_id","entity_id","tech_id","observation_type","year_observed","metric_name","metric_value","confidence","verification_method","methodology_code","source_page","notes"
"dct-apple-powermac-g5-2003-06-OBS-001","dct-apple-powermac-g5-2003-06","apple-computer","apple-powermac-g5","market-data","2003","launch-event","single-processor G5 models shipping last week (approx Jun 2003); dual-processor weeks behind","high","ingest-extraction","direct-observation","para-1",""
"dct-apple-powermac-g5-2003-06-OBS-002","dct-apple-powermac-g5-2003-06","apple-computer","powerpc-g5","expert-opinion","2003","positioning","G5 is workstation, not confused with high-end home PC","high","ingest-extraction","editorial","para-1",""
"dct-apple-powermac-g5-2003-06-OBS-003","dct-apple-powermac-g5-2003-06","apple-computer","spec-cpu2000","market-data","2003","fp-benchmark","2.0 GHz G5 beats Intel Xeon and P4 in floating point","high","ingest-extraction","editorial","para-3",""
"dct-apple-powermac-g5-2003-06-OBS-004","dct-apple-powermac-g5-2003-06","apple-computer","spec-cpu2000","market-data","2003","int-benchmark","2.0 GHz G5 loses to Xeon and P4 in integer","high","ingest-extraction","editorial","para-3",""
"dct-apple-powermac-g5-2003-06-OBS-005","dct-apple-powermac-g5-2003-06","apple-computer","spec-cpu2000","market-data","2003","dual-cpu-benchmark","dual-G5 beats Xeon and P4 in integer, handily wins floating point","high","ingest-extraction","editorial","para-3",""
"dct-apple-powermac-g5-2003-06-OBS-006","dct-apple-powermac-g5-2003-06","adobe","adobe-photoshop","expert-opinion","2003","mac-app-speedup","Mac-centric apps like PhotoShop benefit from G5","medium","ingest-extraction","editorial","para-4",""
"dct-apple-powermac-g5-2003-06-OBS-007","dct-apple-powermac-g5-2003-06","apple-computer","powerpc-g5","topic-insight","2003","64-bit-claim-challenged","Alpha, HP-PA, IBM PowerPC, Sun and Intel Itanium 2 all had 64-bit workstations first","high","ingest-extraction","editorial","para-5","Correction of Apple marketing"
"dct-apple-powermac-g5-2003-06-OBS-008","dct-apple-powermac-g5-2003-06","apple-computer","apple-powermac-g5","market-data","2003","max-memory","supports up to 8 GB DDR-400 SDRAM","high","ingest-extraction","direct-observation","para-5",""
"dct-apple-powermac-g5-2003-06-OBS-009","dct-apple-powermac-g5-2003-06","apple-computer","apple-powermac-g5","market-data","2003","config-price","$3998 configured Power Mac G5 (dual 2GHz, 512MB, 160GB SATA, SuperDrive, ATI 9800 Pro, 17in Studio Display)","high","ingest-extraction","direct-observation","para-6",""
"dct-apple-powermac-g5-2003-06-OBS-010","dct-apple-powermac-g5-2003-06","apple-computer","apple-powermac-g5","market-data","2003","entry-price","single-processor 1.6 GHz, no monitor, starts at $1999","high","ingest-extraction","direct-observation","para-7",""
"dct-apple-powermac-g5-2003-06-OBS-011","dct-apple-powermac-g5-2003-06","apple-computer","powerpc-g5","market-data","2003","fsb-config","1 GHz front-side bus per processor","high","ingest-extraction","direct-observation","para-8",""
"dct-apple-powermac-g5-2003-06-OBS-012","dct-apple-powermac-g5-2003-06","intel","intel-pentium-4","market-data","2003","fsb-compare","latest P4 has 800 MHz front-side bus","high","ingest-extraction","direct-observation","para-8","Text says 800 GHz - typo; correct is 800 MHz"
"dct-apple-powermac-g5-2003-06-OBS-013","dct-apple-powermac-g5-2003-06","apple-computer","pci-x","market-data","2003","io-slots","three PCI-X I/O slots for server-grade peripherals","high","ingest-extraction","direct-observation","para-9",""
"dct-apple-powermac-g5-2003-06-OBS-014","dct-apple-powermac-g5-2003-06","apple-computer","agp-8x","market-data","2003","graphics-slot","8x AGP support with latest ATI and nVidia cards","high","ingest-extraction","direct-observation","para-9",""
"dct-apple-powermac-g5-2003-06-OBS-015","dct-apple-powermac-g5-2003-06","apple-computer","usb-20","market-data","2003","external-io","5 USB ports, FireWire 800, gigabit Ethernet, optical digital and analog audio","high","ingest-extraction","direct-observation","para-10",""
"dct-apple-powermac-g5-2003-06-OBS-016","dct-apple-powermac-g5-2003-06","apple-computer","apple-powermac-g5","expert-opinion","2003","strategic-role","G5 renovates Apple base rather than attacks PC world","high","ingest-extraction","editorial","para-11","Aberdeen conclusion"
"dct-apple-powermac-g5-2003-06-OBS-017","dct-apple-powermac-g5-2003-06","apple-computer","apple-powermac-g5","viability-prediction","2003","enterprise-mac-impact","enterprise Mac users should benchmark work files on G5","medium","ingest-extraction","editorial","para-11",""
"dct-apple-powermac-g5-2003-06-OBS-018","dct-apple-powermac-g5-2003-06","","","expert-opinion","2003","economic-context","hopes for economic recovery coda suggests post-dotcom business caution","medium","ingest-extraction","editorial","para-11","Mood indicator"
"dct-apple-powermac-g5-2003-06-OBS-019","dct-apple-powermac-g5-2003-06","ibm","powerpc-g5","market-data","2003","fab-partner","IBM fabricates PowerPC G5 (PPC 970) for Apple","high","ingest-extraction","industry-knowledge","para-5",""
