"entity_id","entity_name","entity_type","sector","status","successor","years_active","study_id","notes"
"peter-kastner","Peter S. Kastner","person","market-research","living","","1969-present","dct-apple-powermac-g5-2003-06","Author"
"aberdeen-group","Aberdeen Group","firm","market-research","dissolved","Harte-Hanks (2005)","1988-2010","dct-apple-powermac-g5-2003-06","Publisher"
"apple-computer","Apple Computer, Inc.","company","PC-manufacturing","operating","Apple Inc. (2007 rename)","1976-present","dct-apple-powermac-g5-2003-06","G5 vendor"
"ibm","IBM","company","semiconductor","operating","","1911-present","dct-apple-powermac-g5-2003-06","PowerPC 970 (G5) fabricator"
"intel","Intel Corporation","company","semiconductor","operating","","1968-present","dct-apple-powermac-g5-2003-06","Xeon/P4/Itanium 2 competitor"
"hp","Hewlett-Packard","company","PC-manufacturing","operating","HP Inc. (2015 split)","1939-present","dct-apple-powermac-g5-2003-06","Itanium 2 workstation ref, PA-RISC"
"sun-microsystems","Sun Microsystems","company","workstation","acquired","Oracle (2010)","1982-2010","dct-apple-powermac-g5-2003-06","SPARC 64-bit ref"
"dec","Digital Equipment Corporation","company","workstation","dissolved","Compaq (1998) then HP (2002)","1957-1998","dct-apple-powermac-g5-2003-06","Alpha 64-bit workstation"
"ati-technologies","ATI Technologies","company","gpu-manufacturing","acquired","AMD (2006)","1985-2006","dct-apple-powermac-g5-2003-06","Radeon 9800 Pro"
"nvidia","nVidia","company","gpu-manufacturing","operating","","1993-present","dct-apple-powermac-g5-2003-06","8x AGP alt"
"adobe","Adobe Systems","company","software","operating","","1982-present","dct-apple-powermac-g5-2003-06","PhotoShop ref"
